Symbol	E2.5_wt_male_IB118	E2.5_wt_male_IB119	E2.5_wt_male_IB22	E2.5_wt_male_IB23	E2.5_wt_male_IB25	E2.5_wt_male_IB26	E2.5_wt_female_IB120	E2.5_wt_female_IB121	E2.5_wt_female_IB122	E2.5_wt_female_IB123	E2.5_wt_female_IB124	E2.5_wt_female_IB24	E2.5_KO_male_IB27	E2.5_KO_male_IB28	E2.5_KO_female_IB125	E2.5_KO_female_IB126	E2.5_KO_female_IB127	E2.5_KO_female_IB128	E2.5_KO_female_IB29	E2.5_KO_female_IB30
Trmt2b	0	0	0	0.77300248	3.91533258	0.806421852	0.772915874	0.444107708	2.03666234	1.260022201	0.123880211	0.753609724	0.78221089	0	0	0	1.149274125	1.842678047	0.215204431	0.176162959
Trmt5	29.45096031	23.159238	26.61821797	35.38396852	48.64630652	36.91373078	36.50317891	32.26810149	33.00605852	26.43536392	36.45373761	29.02067212	21.31278622	44.97987333	25.12037451	23.98147642	21.1146535	23.17254483	15.24547384	15.35963682
Trmt6	34.26988652	17.20622699	24.17026255	20.44317445	15.5951376	22.19394949	19.94232589	22.34428717	20.79103796	42.06027832	34.83950828	21.38861981	21.44353487	12.16024043	41.4161676	39.89062137	30.0765155	29.25766606	36.23058164	30.68046604
Trmt61a	19.51805476	14.19678241	7.253846191	23.40596227	16.46575978	14.06791265	28.50777207	15.93749782	12.18146748	12.83527856	7.594625782	21.03458033	20.46833386	4.190251808	6.154351631	9.351048277	16.44829845	13.56458993	16.25036694	13.96082402
Trmt61b	16.12476307	16.47591175	18.18485434	16.23331456	11.00341404	18.59543986	15.91323119	19.75005036	15.97060794	19.55382246	21.11827392	14.58480048	14.49414202	6.29410875	15.25317914	17.16740272	8.518287132	18.56048713	9.969189961	18.8238347
Trmu	1.644301497	0	4.003767646	0	1.991345878	0.643369013	1.233275417	5.31468369	2.119387183	3.769704579	1.778985032	4.208645883	4.212360024	0.609741785	0	4.712094393	0.785913396	1.696270935	8.885040553	0
Trnau1ap	50.1342191	43.66722073	59.78014842	57.23912346	26.47111314	41.54000281	76.31028067	33.36179024	33.64011374	35.74880908	36.29339374	39.62831168	38.4041319	25.42569285	15.90110179	35.04758183	37.52910341	33.76930173	30.65834693	39.7005834
Trnp1	0.503695743	0	0.367939953	0	0	0.591246009	0	0	0	0.346429925	0	1.10505126	0	0	0	0	1.444484114	0	0.118336414	0
Trnt1	23.54090869	19.05531069	23.73072341	17.28312538	15.29446842	31.50126661	10.85867816	47.63141966	41.59963586	32.54366044	34.00128498	17.04320652	14.6746874	30.37854523	15.23162901	17.85744597	19.07155763	28.55908658	18.47225077	16.02654843
Troap	7.720815503	0.72585995	6.17703958	6.825686947	7.150276773	2.589375727	3.309053193	4.515682994	3.838466461	4.551593878	0	2.823098739	4.081407967	11.04316102	1.321583188	0.557789067	6.853331292	0.455133596	7.773856426	3.676721536
Trove2	1.050944994	0.660182943	1.465599349	0.483747079	1.347624248	1.345762706	0.429949228	0.432325952	1.847172316	2.858404435	1.550491541	0.628814719	1.386944228	1.169137918	0.17171488	4.928245512	6.16473352	0.65049656	1.414093012	0.661459589
Trp53	73.58865373	88.49157606	83.0760353	81.67073284	50.99390566	73.8152285	77.27117495	63.13889746	49.66718059	68.25021887	56.21389532	68.00265389	91.78394742	52.59186105	64.92808025	81.19593311	69.06613657	41.96000394	124.7925908	58.66735798
Trp53bp1	9.939874697	7.892303198	6.550581328	8.661567471	6.211306252	6.087433949	6.199164202	12.78115606	18.29857621	14.0815161	0.759796486	5.451739077	15.68428695	17.90874329	13.78707254	12.02044722	7.358701492	16.18353782	10.9146965	11.22019378
Trp53bp2	0	0	0.696307417	0.160880036	0	1.79024421	1.072413406	0.123239042	0	0.131120159	0	0	0	0.848336397	0	0	0	0.236002913	0	0
Trp53i11	4.068544651	10.19503294	6.629830121	8.979547591	5.952827825	4.408358676	0.704199337	3.23699242	0	1.937248634	5.078995582	2.746438443	0	0.348162101	0	1.740977996	6.282583422	5.230274919	10.95549812	0
Trp53i13	8.538490937	12.64303499	4.900658495	19.55764181	2.606877732	5.727208782	12.35081091	6.702363424	7.310799713	5.87257053	0	12.04230824	7.812087892	8.820276483	15.34623172	0	12.68047676	3.775009987	5.444861145	8.679572223
Trp53inp1	7.517960436	18.78038971	17.70800806	17.60851248	16.6901146	7.564029057	3.797488945	24.20024416	24.08685485	20.94650581	5.477832362	10.26639427	5.89575252	3.58433845	5.239359353	32.51043957	12.42987891	6.932531232	3.099934612	5.134128326
Trp53inp2	16.09470505	32.19356783	24.28721685	27.34265394	23.53479144	26.34967345	26.44613985	27.79018471	22.92860156	16.96846179	43.53252644	28.10858272	29.29592533	17.66918239	33.11382217	24.95342789	47.06690293	32.24553269	15.92097038	27.12421477
Trp53rk	2.831790478	2.609016663	2.344376976	1.593124304	3.510158208	1.994400203	1.699142201	1.830573127	1.094992698	2.337165585	1.327620826	0.82835023	1.934522921	2.520210778	1.017915535	2.004906	1.21813905	1.986478176	0.620937687	0.871353972
Trp63	0	0	0.100507462	0.464439805	0	0.161506342	0	0	0	0	0	0	0.117493114	0	0	0	0	0	0	0.423372979
Trp73	0	0	0	0	0.234012062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18049592
Trpa1	0.195428749	0	0	0.824590377	0	0.229397349	0.879464524	0.126332304	0	1.1424955	0	0.214374242	2.002591989	2.82629549	1.75622068	2.866099831	0	2.056375368	0	2.330202467
Trpc2	0.197373314	1.169011121	0.720886854	0.499677154	1.434184191	1.621759369	1.110269269	0.765536054	0.992160406	1.357486605	0	1.082536593	1.516888708	0.219570603	0	1.696845174	0.990537614	1.221668714	0.695552344	0.07591576
Trpc4ap	22.66441839	23.65876729	34.82451558	31.43700533	34.01763499	31.80230568	40.15279438	35.36474951	40.69647535	28.66767209	41.85454464	25.43311065	30.92166722	22.89486978	15.45111751	28.19317338	29.88338617	49.98642055	31.88696429	46.0921184
Trpc5	0	0	0	0	0	0	0.225418306	0.129522514	0.697287558	0.137805458	0	0	0	0.89158972	0	0	0	0	0	0
Trpc6	0	0	0.746944071	0	0	0.600135563	0	0.330502985	0	0.175819299	0	0	0	0	0	0	0	0.949370416	0	0
Trpc7	0	0.246301085	0	0	0	0	0	0.322584375	0.096480039	0	0	0	0	0.555140769	0	0	0	0	0	0
Trpm2	0	0	0	0	0	0	0	0.073855542	0.13253436	0.157157185	0	0	0	1.270992202	0	0	0.081910886	0.070716726	0	0
Trpm3	0.077722993	0	0.056775136	0	0.016610668	0.18246495	0.087441862	0	0.060107632	0.133640054	0	0.08525771	0.132740144	0.605247933	0	0	0	0	0	0.35873543
Trpm4	1.373801958	1.356135516	5.591127115	2.318643245	2.348830612	2.534070647	2.428782682	0.761207935	0.910662479	1.687264711	0.849330898	1.291699494	0.167590295	0	0	0	1.40705343	0.121476175	1.152699821	1.434244532
Trpm6	0	0	0	0	0	0.150241343	0	0	0.74238789	0.132046803	0	0	0.546490094	0.284777236	0	0	0.183528708	0	1.924507527	0
Trpm7	10.49407254	8.862805868	10.56165327	12.10281706	8.572304225	11.49690071	1.8365361	51.85802301	27.68343836	37.09030537	8.262922778	12.15092403	8.363799516	29.05596683	20.53753222	30.66265515	23.99208257	11.3309474	10.65617342	8.745399932
Trpm8	0	0	0	0	0.046318873	0	0	0.560410628	0	0	0	0.713223771	0	0	0	0	0	0	0	0
Trps1	0	0	0.656175211	0	0	0	0	1.002993302	0	0.336989862	0	0	0	0.090845669	0	0	0.17564032	0	0	0
Trpt1	5.097717928	2.875522111	6.915598661	1.843651457	8.715721984	5.128955767	4.915853061	6.119938795	2.815968985	10.2678317	13.39422296	8.787282613	1.243742664	8.101464279	5.235502629	21.72874461	5.74321328	6.761359671	2.908551838	7.282736889
Trpv2	0	0	0	0	0	0	0.68141717	0.195766853	0	0	0	0	0	0	0	0	0	0	0	0
Trpv3	0	0	1.496490202	0	0.437827252	0.400787254	0.384134966	1.10359552	1.320273983	0.821919195	0	0	1.166263613	0	0	0	0	0	0	0
Trpv5	11.53540743	15.81537161	0.936265665	8.382468623	4.177321036	3.761234229	7.930909604	8.492591989	7.805866026	3.966889126	2.773392049	4.217895654	15.59653301	2.495250998	0	11.50518613	4.135113561	9.916660851	24.08965287	4.436867397
Trrap	4.607629075	2.966332925	2.780429856	5.522481888	4.566841913	5.016586852	3.606114717	5.654909781	5.809798146	5.832829207	4.33481444	4.614802475	3.022226885	7.874446652	6.240974278	4.221271593	3.351281875	3.967936115	2.667027335	2.208871144
Trub1	6.904609258	1.54320436	4.377536103	4.397471496	6.654243946	3.975909834	5.569506496	4.463392422	4.634481685	4.972826869	3.100821447	6.14491444	4.227363652	4.927514536	10.06821131	1.38352622	4.856809604	5.967054097	2.234272926	4.058745
Trub2	8.085333449	6.385087917	32.36586081	13.64607445	23.91506723	18.98138392	17.46501833	5.853854499	19.3838362	8.675003394	13.12139581	25.54315691	12.9801156	9.714209187	6.39397953	11.12171347	11.12970524	6.605974387	15.50023278	6.095334136
Tsc1	6.602556616	5.128643308	7.115959646	10.77814722	3.354191713	7.623132905	6.575759791	5.527584059	9.584465256	7.816614925	3.747340173	8.19248279	8.133692446	3.491934246	2.33444784	4.871662218	6.828879815	8.508461512	3.890665158	10.28306931
Tsc2	20.19420872	4.548816822	10.09832659	10.52224004	12.68680496	12.88621976	13.41816494	14.45607797	9.118846954	10.25369458	10.63088501	13.52901296	14.58256407	5.578636408	10.7180031	8.430445916	15.06110266	17.78449149	14.58331231	16.05590537
Tsc22d1	11.14046131	14.66293368	11.91198467	9.537442419	18.63311328	18.76243586	7.629099091	7.723457642	5.681272	5.219141378	19.21487708	5.490348672	2.757444977	6.466098931	2.321478685	2.61281659	1.273301549	1.499030129	0.455182394	4.843866861
Tsc22d2	4.529325225	1.676655094	1.309647861	2.548132764	1.814982152	2.436771978	2.760167883	2.012946229	14.70440382	6.29522305	1.786574615	2.070171915	1.611554659	4.198924062	2.883114031	4.724244064	3.585524023	4.088418337	0.95325886	3.774584212
Tsc22d3	0	0	0	0	0	0	0	0	0.388440738	0.345455243	0	0	0	0	0	11.68442548	0.240070008	0	0	0
Tsc22d4	23.35339701	27.45648136	16.67584987	38.08625825	13.73927198	16.01634229	20.36943712	31.71959458	15.21953631	18.94944412	25.83403775	20.43631333	28.23276262	24.2283539	29.23966382	18.84313949	8.089338515	36.38087105	16.52132886	43.90286112
Tsen15	19.1350987	21.06853391	22.04194343	21.11621527	43.56871069	24.18885617	18.21587012	16.17566862	34.14984295	21.76571478	26.27617467	22.60474114	16.96851741	29.47444389	13.22750664	27.54190279	23.2163816	8.199641834	14.86982769	25.75978667
Tsen2	15.02796408	32.4509316	19.21086257	28.93029321	33.72306409	24.80633623	25.88905103	18.21492494	16.8881946	18.57227622	14.22653193	26.78783787	35.29032173	21.42001581	5.908385718	23.03704481	19.19152667	16.56876142	16.21875938	34.32000022
Tsen34	37.98386437	28.49651152	45.50421879	44.87526099	69.27163491	70.74321401	63.81544285	45.50704641	23.1084064	26.12439647	37.25955276	50.55491955	47.13973717	18.59249115	20.93564516	39.44241214	58.09548266	52.97727389	33.91039661	43.82923721
Tsen54	13.51907113	10.42595492	17.28198286	15.68661929	12.00842628	17.85251135	23.76494211	19.66325162	8.658105045	13.5112941	11.42688154	9.731960054	17.67729178	12.21957168	9.870993293	17.09195437	15.14437579	8.890799383	24.41642681	22.91181524
Tsfm	42.36166569	30.6657375	20.11384288	26.21526546	28.06546892	19.8899166	24.62370239	19.16889304	16.65335421	11.65413755	14.13137262	21.68522625	30.14494932	0	8.882607002	26.77860223	25.81525698	22.28727506	15.59192575	21.99633413
Tsg101	43.65656377	48.93096413	43.84912339	31.08444661	62.20078571	25.62238165	19.44159063	46.7413666	32.00367197	51.60709107	56.334526	52.87718533	29.12475999	32.37755506	50.67463571	20.92784795	30.97322446	42.50306823	51.92358994	51.77421684
Tsga10	0.490066329	0	0	0	0	0	0.275673328	1.108788911	0.378996296	0.421319924	0	0.268787468	1.255448478	0	0	0.371750007	0.175674759	0.454999733	0	1.790696482
Tsga8	0	0	0.567698398	0	4.982735516	2.736718935	7.869033444	0.502383035	2.103570861	0	0	0	0.66363881	7.781033229	0	8.253405017	0	0	0	0
Tshz1	0.716471241	0	0.104673664	0	0.061248624	0	0	0.185261305	0.221635261	0.24638592	0	0	0	0	0.257542785	0	0.205467555	0.17738781	0	0
Tshz2	0.162940105	0	0.119024581	0	0	0	0	0.737313182	0.126010895	0.05603316	0	0	0.139139606	0	0	0	0	0	1.263258004	0
Tshz3	0	0	0	0	0	0	0	0	0	0.229106396	0	0	0	0	0.29935101	0	0.119411072	0	0	0
Tsix	0	0	0	0.163271193	0	0	0.217670533	1.750990384	0.224440445	0.665344979	0	1.061167431	0.165216164	0	0	0	0.277424144	1.077797789	0	0.074417191
Tsks	1.34445308	6.635820256	0	0	0	1.578140236	0.504190057	0.289701245	0.693161596	0.616455187	0	0	0	0	1.610923886	0	2.249090515	0	1.052869444	1.378979766
Tsku	0.595080542	0	4.564295116	0.50217554	0.063589196	0	0	0	0	0.306961659	0	0	0	0	0	0	0.853277402	0	0	0
Tslp	3.7499449	0	0	3.164497024	1.335707045	0.733624081	0	2.424101788	5.075081687	0	0	0	1.067398056	0	8.986369103	3.16066523	0	0	0	2.40390415
Tsn	32.07442999	31.93258315	33.04195214	38.40263094	38.25813957	36.68410087	35.46833545	26.759377	29.36317143	39.68919635	26.24866364	31.8759472	33.944066	42.69596969	48.28583997	30.08414561	29.4814502	34.10626496	38.51451164	29.31307589
Tsnax	21.95152814	81.17366809	33.08843525	21.75883978	30.30792467	36.8100715	38.02470253	25.45239288	38.93786708	27.91883257	37.50922852	33.25275328	24.39837136	10.46583139	40.07973238	16.73989299	23.98169861	47.23167452	45.18699001	41.54601889
Tsnaxip1	1.884870494	2.977011127	0	2.544962011	0.483392984	1.769992578	2.120564065	3.899037929	4.081498576	1.555642794	1.631407088	2.067595909	0.321909866	1.677479662	0	0	2.432419742	1.166665982	0	1.014969666
Tspan1	31.70139873	15.85549178	32.4201581	32.10254591	42.18631802	39.19622073	55.16263864	34.42814884	13.56579843	21.9488228	27.20977613	28.7470311	50.1712287	38.55820198	10.63569382	44.88914347	26.06154215	28.51731796	67.92402122	11.54300865
Tspan12	0	0	0	2.258781544	0	0	0	2.379156929	0	0	0	0	0	0	0	0	0	0	0	0
Tspan13	1.732943856	6.842636079	0.316470454	0.365598417	0.462947866	0.508539209	2.437049706	0.280059602	0.335046128	0.893908106	0	0	0.739907233	0.481959185	3.114620389	4.162775261	0	0	0.814262838	0
Tspan14	19.51556543	13.6180825	17.20520507	43.44345743	19.27194376	37.52119768	28.39123537	14.13814617	4.81398769	11.91811286	22.75223182	28.78935241	16.37761948	0.374316443	17.53766511	17.52650143	38.83859578	11.45462441	30.82959916	13.97720747
Tspan15	2.542091635	1.368764478	0.337627008	0.585058881	0.148169001	1.6276076	1.819979256	0.896346098	2.234028099	2.54311277	0.250028409	0.507005488	2.170770831	3.342163017	0	0.584350451	2.982328782	2.717797759	0.488642404	0.799989961
Tspan17	2.141678043	0	5.475589685	3.614631134	5.149253669	1.885451606	3.011855131	4.499492276	1.035176259	1.104746329	5.50311565	6.460572821	0.457211314	0	3.849238437	8.935379357	6.141842479	1.98843071	0	0
Tspan18	0.222104175	0	0.162242784	0.187428887	0.09493455	0	0	0.43072883	0.257648775	0.076378978	0	0	0.189661638	0.247082782	0	0	0.318471971	0.137474371	0	0
Tspan3	1.445539778	8.086054658	6.335632318	1.21985961	17.91825121	13.57437917	22.76816154	2.180383052	2.235837029	28.33492233	3.388542917	3.699908469	2.88024617	2.144146937	3.464091965	9.259707146	12.7818882	12.52630844	19.47096003	0
Tspan31	23.75694192	20.25351543	44.96259609	33.26139997	24.46308931	34.85784153	24.2978436	16.75348119	11.90043458	26.36594414	23.65831033	27.24456255	34.57975392	10.21110028	18.43792695	19.93267485	30.19374344	19.71763804	47.18792988	25.12851017
Tspan33	0	0	0	0	0	0	0.478452944	0	0	0.584987336	0	0	0	0	0	0	0	0	4.79579613	0
Tspan4	83.36437418	178.2127279	91.92589271	133.9774894	83.8615453	135.2510103	121.2681525	80.66305563	48.8661254	59.5272152	52.8517669	119.9864517	135.5734993	38.39546742	72.52956351	79.75210486	81.46651036	82.16481266	78.59076522	171.1466377
Tspan5	0.525291777	2.333415483	0	0	0	0	0.295488435	0.169783926	0.914035834	1.35481186	0	0.576215253	0	0	0	0.265647336	0.753208299	0	0	0.303064713
Tspan6	0.472554032	8.863067017	4.487489999	0	1.514887258	0	0	1.527381208	0.730906073	0.487517098	0	0	0	0	0	0	0	0	0	0
Tspan8	1.094760524	5.403412114	1.199551936	0.46192231	3.158569793	1.285047174	1.847482228	5.661546533	3.174903271	2.447088123	0	0.600445067	1.402274909	2.435762191	13.77329338	1.384088946	0.784880658	4.065700638	2.057591901	0.421078086
Tspan9	5.087711503	5.022285946	4.955299193	4.114517144	9.015750654	5.972036028	4.05443216	4.111103923	3.934618038	6.561012549	2.981572877	8.138857179	8.146039741	13.91390415	2.286036262	8.79083139	7.903129113	3.280320383	6.623888329	7.256793297
Tspo	0	0	0	0	0	1.142430957	0	0	0	0.334693397	0	0	0	0	1.749245037	0	0.697773576	0	0	0
Tspyl1	7.725452138	13.11690316	7.449146332	2.086189185	5.745670687	4.352763648	4.86722939	18.17821583	5.616061587	10.2016931	3.510460077	2.033851762	3.694321683	3.781484662	4.998584483	10.47040699	5.760255455	4.973043572	6.170963098	3.090300817
Tspyl2	0	3.280055316	0.661971735	0	0.322787797	0.354576106	0.339843842	0	0	0.311636202	1.143848244	1.325420438	0.25794808	1.00813	1.085825781	0.152761666	0.866271474	0	0.496772664	1.161857952
Tspyl3	0	0	0	0	1.50693147	0.955000878	0	1.227175227	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl4	0	0	0	0	0.136961345	0	0	0	0.082601757	0.293843639	0	0	0	0.237642952	0	0	0	0	0	0.082164211
Tsr1	27.81144512	40.57331966	31.10282836	30.53108598	34.87355499	31.20102131	26.02812283	37.70677799	42.15983911	33.51640443	31.42085231	45.08641785	31.3151255	19.16588654	42.9079214	38.70885848	23.82118595	31.83877995	37.35319513	34.83665457
Tsr2	72.25419457	60.08594271	66.37520712	61.89758951	89.93735026	55.77104736	143.1182899	92.70782448	73.91174814	85.08337167	109.441476	132.0979147	76.47072506	52.3688871	105.464075	128.222	95.5984642	127.1209066	118.6201731	152.7671295
Tssc1	51.20787641	29.6491482	53.95147891	45.70628434	40.09276265	39.87975299	47.64000074	30.55629015	34.46133581	27.59994109	30.63106615	43.20933294	72.73983398	41.08189333	27.43378623	27.39056399	18.35655876	47.54370734	46.9655688	71.5877541
Tssc4	17.33161406	0.589956473	13.53353884	10.08673968	17.88161038	25.9562936	19.49884519	11.20379039	3.004238934	6.782223159	8.082428407	17.70063815	14.28965747	23.26991605	8.593134874	10.88048802	8.569500446	18.86584259	7.441611741	17.01046723
Tssk1	0.574164548	0	0	0	0	0	0	0	0	0.592345034	0	0	0	0	0	0	0	0	0	0
Tssk2	1.200450661	0	0	0	0	0	0	0.388007647	0	1.238462023	0	0	0.512551012	10.6836601	0	0	0	0	0	0.692594574
Tssk3	0	0	0	1.359856394	0	0	0.906469359	1.562537565	1.246216061	0.277076932	0	0	0	0	0	0	0	0	0	0
Tssk6	0.638890152	0	1.400090526	2.156582072	0	0.74993934	0.718780151	0	1.235225659	0.439413417	0	0.700826221	0.545568101	0	0	0.64619122	0.458047685	0.790899332	0.900590934	0
Tst	1.520278757	2.251093039	0	0	2.111903958	1.784527189	0.855190983	0.982763894	0	0	0	2.501489211	0	0	0	0	0	0	0	0
Tsta3	17.14485098	25.69997887	10.66857598	14.46816722	9.906731466	7.453665393	21.43192036	17.24031539	9.330472844	8.953048374	7.557070561	6.965528901	14.09827813	0.706408166	23.96679024	7.70701235	20.94171671	9.432921297	20.58728909	13.67733513
Tstd1	7.560006884	0	5.522438132	2.55189022	0.646278581	7.09924428	15.30962587	3.90965237	10.5238536	7.279429531	0	1.658579658	11.62030351	6.728185216	0	11.46960096	13.00822173	2.807620858	17.05075249	10.4681082
Tstd2	5.589860162	11.25667351	9.79988216	12.07593354	3.966218243	8.923593823	6.037290286	4.914346987	6.397978271	6.612664822	1.330498735	8.829733254	12.41072256	13.92947417	10.44852323	5.314515226	8.015219821	9.549377115	3.414478777	12.55617332
Tsx	6.133345462	1.009078925	7.467149474	1.725265658	5.024716846	4.799611777	5.750241208	3.964819244	1.581088844	3.515307337	6.635723308	1.121321953	0.872908962	0	7.348975469	19.1272601	14.65752592	10.12351145	6.964569887	13.76124517
Ttbk1	0.23943462	0	0	0	0	0	0.134687357	0.154779311	0.092584237	0.370524203	0	0.262646182	0	0	0.215167948	0.060542704	0.343321846	0.222301925	0.281259419	0.230234533
Ttbk2	1.774468069	2.189561565	0.432071482	0.062393127	0.173814984	0.694299538	1.497267279	2.007392065	3.373564831	2.466299446	0.199980568	0.486622679	0.757636639	2.796543793	1.727511428	0.822592018	2.173328135	2.333953193	0.799033348	1.222837965
Ttc1	154.1724029	179.1819756	165.3175792	174.2885777	193.4674648	176.1896593	187.8505824	231.6687445	266.8059821	173.258992	229.7441563	218.8966099	157.9831115	159.8613518	265.5920761	136.5160176	201.0445498	173.2091628	206.5262968	162.2341528
Ttc12	0	0	0	0	0	0	0	0.445086458	0	0	0	0	0	0.255318874	0	0	0	0.284113699	0	0
Ttc13	6.831032786	12.40746766	12.97383547	6.68688977	9.343378109	18.92336277	15.37043813	5.475629069	2.958383684	4.792185945	2.660600769	7.792985302	12.36644887	6.687361527	0	7.461823699	14.692379	9.471077861	7.960093561	8.72304202
Ttc14	3.687005525	4.605198525	2.473425822	2.476407556	2.991081406	1.678151833	0.846540207	13.37631131	7.768534091	12.18753117	3.052810296	3.466659181	2.762924004	9.291513186	6.220942249	2.663671176	1.888122863	2.934156516	4.189634918	1.910139806
