Symbol	E3_wt_male_IB130	E3_wt_male_IB131	E3_wt_male_IB132	E3_wt_male_IB133	E3_wt_male_IB134	E3_wt_male_IB32	E3_wt_male_IB34	E3_wt_male_IB35	E3_wt_male_IB36	E3_wt_female_IB129	E3_wt_female_IB135	E3_wt_female_IB31	E3_wt_female_IB33	E3_KO_male_IB136	E3_KO_male_IB138	E3_KO_male_IB139	E3_KO_male_IB38	E3_KO_female_IB137	E3_KO_female_IB37	E3_KO_female_IB39	E3_KO_female_IB40	E3_KO_female_IB41
Med14	12.12624852	22.44970334	4.482536302	6.909863037	15.18280209	29.69792738	8.564559747	6.963221258	6.983809119	9.222617717	39.99816958	8.391227845	26.45790067	10.84439016	3.998573958	11.49198641	4.729501564	18.65859725	7.228006347	13.43411105	19.92643102	22.40617439
Med15	10.83680088	12.17614954	16.41058078	9.772768601	3.303594626	21.24730861	18.23468675	18.4270496	17.7763667	13.68225264	5.958567162	26.4968009	21.99798736	7.530665468	8.230122007	7.382480666	18.37647323	10.14971434	21.62499638	14.61550273	18.95946897	10.541218
Med16	9.080936743	5.270781946	11.39284225	10.53729062	9.984827309	6.455114348	10.2167934	10.76215538	11.75525017	13.42487776	4.365878979	11.00171264	17.71346604	12.40297638	20.27066701	14.52060047	10.04572923	20.08495366	9.30019019	18.24581784	16.9934743	16.42467626
Med17	36.23856821	29.20090426	29.41030928	31.08325111	38.32815661	34.57865775	38.32682991	20.60196644	29.09876543	23.89520056	48.08434065	29.26149458	24.76579741	21.33907389	23.4570536	13.42738285	21.04134457	18.12634881	27.28479729	27.73315065	31.05762058	26.94164459
Med18	19.6432176	5.779496142	9.681635208	11.12102007	12.4955955	7.667980056	15.3606448	28.91214216	28.34107545	13.24853258	19.66937653	21.33580463	18.88356646	7.089393319	24.6666691	5.76488709	13.34546167	18.06612838	17.84616102	20.27007688	9.142661344	10.25263431
Med19	27.86900154	52.01504424	29.76114247	33.34906627	36.6383726	21.45842695	29.30168347	15.47450545	20.25654709	15.58638275	42.72047199	23.59673128	18.45618705	40.00640123	36.31714783	32.08485848	15.70041605	22.56204105	12.92019299	13.50771647	26.06257929	23.50509502
Med20	89.07379161	86.94487013	43.13196042	33.65967032	50.67576506	126.7171292	44.86033513	32.59540329	58.9582829	36.30357701	77.85259217	34.5247007	48.89871765	32.88599773	41.334808	39.09737946	36.56918174	30.69293516	32.6013203	71.1972901	75.40858113	56.81277282
Med21	303.1233619	161.5369172	132.9507132	516.2428069	546.2657835	198.6793294	211.6231992	120.7701481	151.7115121	253.9854099	621.8072716	185.9022346	213.1482564	401.7407278	480.3596628	599.0678501	197.6611156	313.3268865	200.3727301	95.08508793	265.6933575	294.7252636
Med22	32.95823168	60.54138933	27.04858535	26.90414118	16.12241867	21.88007004	33.24905264	19.18483056	24.6267682	20.1209381	33.66159618	40.0974072	26.49637876	17.88580124	28.00086832	23.70905454	25.82843534	21.56155414	23.98539145	46.36289631	33.02964463	44.46226401
Med23	21.9144238	12.34552258	8.04784427	6.341655099	6.496395932	20.13271108	9.114365613	8.682661512	8.82493897	7.861126361	12.35025102	8.757138361	18.8879571	9.958363621	2.734229951	5.538184595	3.016624777	7.759011303	4.706296541	11.87121751	7.956481444	9.913827974
Med24	28.66932347	25.15428241	25.03532935	24.61137185	15.15814673	64.30084742	33.59628356	51.18720957	43.80459312	14.11687482	8.240116455	25.07205671	32.03921006	15.68918085	15.86334468	18.66445592	24.7941197	26.65416184	41.93237267	39.87439171	30.42468567	44.25870807
Med25	26.67114852	52.49416331	66.41947481	75.40310705	31.37269328	64.75408257	75.07230798	73.19971678	71.32678449	50.54685624	44.91891254	80.10294435	57.17205544	44.87228759	36.07948397	45.05356992	56.93906941	30.23908727	80.53430509	61.23379176	48.8345332	29.72305852
Med26	18.00779447	25.83314964	11.89155022	7.531614286	15.16987498	15.84059848	8.811002169	18.23369056	12.76681603	3.452363855	11.25608136	15.11985457	9.899425438	5.309296745	14.13524325	12.19466162	16.36528041	11.96323684	15.31908042	22.37112138	9.838063176	13.41078004
Med27	168.6242575	192.7429125	69.71933305	50.91854889	75.97362637	208.2180234	82.26013112	93.32815351	108.6479878	65.6234302	56.02703405	80.40138387	141.3738435	58.5898406	76.83807577	75.20206302	88.81086993	104.9243196	72.87665268	155.5166008	149.9622801	165.9201341
Med28	60.13377227	57.28761073	69.36643309	52.5188668	57.18923314	90.87597117	68.63482875	47.61226543	46.50196752	55.66336546	72.74492513	59.77648784	43.67486165	72.31653428	48.93509678	62.61016958	47.90498763	72.5144652	35.67018363	40.59017545	65.45068738	73.32708396
Med29	121.1560848	52.22678312	55.47532771	37.24971224	42.00069035	55.66556289	79.32749569	50.61936474	53.8367538	34.25499404	54.24696381	76.47637848	93.01117255	60.48937954	75.06106199	68.19272139	69.01122178	50.4481176	47.68056188	75.75581126	94.67411889	119.2900166
Med30	13.42018574	4.451074641	16.83681578	14.59916814	17.64303485	23.47053367	18.6789302	22.26666471	13.36338252	18.42271072	11.22100419	36.32282466	3.635791154	24.37451328	100.4649927	39.77341876	48.53498747	37.1029741	38.17835442	39.02746146	51.92895186	51.90927452
Med31	154.6815379	154.4409802	84.35862075	104.4140218	129.9541932	176.079542	131.3739358	95.45596141	76.02605955	79.73653866	199.9315227	176.8002056	122.743182	140.4375058	148.6851999	128.3754949	79.2489761	116.5599838	42.96298024	101.1456362	103.44752	207.3310493
Med4	83.93510338	56.86000382	101.2145697	61.10901291	55.70889112	83.44220628	88.11523904	71.17746233	65.45734555	36.44277785	96.49826962	71.34077864	77.71224774	65.77454931	46.97354758	61.78243641	43.860583	72.79929308	51.00206549	52.13637873	87.40005638	65.43829459
Med6	223.8518332	99.43208647	91.81191347	62.48172534	89.05227585	196.7172931	107.0174174	81.40734438	61.83004607	65.77311413	116.8146771	85.155093	93.04764523	148.0193301	125.9805901	138.0185169	54.48953773	102.5990546	49.68129487	76.94883859	129.5503274	194.7194922
Med7	35.91655769	15.62653162	29.70738311	55.65871411	68.92772429	42.52839288	38.84564977	17.22212451	24.11708091	28.29253127	31.08799045	37.60478101	19.06954098	49.48764817	50.68454269	56.33866929	32.84691071	55.71302014	27.12977004	15.6074008	36.33515258	33.39873297
Med8	57.25765457	14.08007994	23.24067598	44.78209351	33.20937189	35.01022273	40.82377389	18.29509562	25.10722849	29.3420353	32.26853753	30.83894891	20.07463769	38.57997447	22.69255375	46.38937338	28.89989217	42.67920027	29.86301606	19.58963777	33.8826643	26.57548768
Med9	22.57172959	14.79727486	24.50981678	26.16608955	19.47371996	21.44896645	19.57397519	18.39103405	19.63740116	21.71226212	27.97756101	32.0006881	17.86762682	25.08447255	26.1382369	25.13456331	22.28377619	20.78114429	25.38423412	25.64109988	28.7511362	21.55786786
Mef2a	0.554611016	2.697902583	2.733534622	4.424452141	2.43042376	5.392132113	0.70760909	8.194216729	4.724921318	0.429478642	7.013859676	3.014113176	2.754674752	4.432192289	1.383959775	5.886744045	2.5957248	11.94728031	4.62816238	2.150497813	2.045010384	2.437309532
Mef2b	0	0	0.390272156	0	1.040989253	0.737086011	0	1.032268733	2.891084494	0	0	0	0	0.632792878	0	0	0	3.010123924	2.477894687	0	1.713738048	1.89807007
Mef2d	19.66241528	34.68543809	21.72509713	17.92667815	26.1335293	59.8033841	20.5379294	36.05510246	40.23416123	15.05882414	23.10225199	24.04692821	36.05924143	14.84991697	16.82228714	20.64071052	4.045066056	25.46302877	8.113870688	21.36417693	19.84857277	16.31498904
Meg3	0	0.413041862	0.568141428	0.919583947	0.974203332	0.051096101	0.026262572	1.502732447	0.826712175	0.478196815	3.029132077	0.291827908	0.368058356	0.197398429	0.184914012	0.062423909	0.770712648	0.939001931	0.515316081	0.239444085	0.01979989	0.148024758
Megf10	0.070710321	0	0.069702586	0	0	0.833742308	0.135325295	0	0	0	0	0	0	0	0	0	0	0.268803986	0	0	0.102024508	0
Megf11	0.320505114	1.315486884	0.789843513	1.150584417	1.474747857	0.895040954	1.277879484	1.253480296	0.877658436	0.930720569	0.276358053	1.079177933	2.626641159	1.024530891	0.119966834	0.971971613	0	1.218394301	1.002966271	0.466033081	1.502934399	0
Megf6	0	0	0	0.123287526	0.60951465	0	0	0.201469552	0.28212881	0	1.066044355	0.164325087	0	0.247006411	0	0.820171727	0.723299697	1.76247221	0.483614699	0.449427772	1.48654674	2.222696365
Megf8	0.10584011	0.675752044	0.469492739	0.84434764	1.530585991	1.083751364	0.540151003	2.207656797	3.477940091	0.614702001	1.338501508	0.075026514	1.419370859	0.761242269	1.42619536	0.962919885	1.733758019	1.408222318	2.318460427	1.846772126	2.137962182	2.283355608
Mei1	6.922701673	0	0.524926318	1.062045891	1.400157933	0.165233346	0.50956365	1.041321453	1.215182721	1.701019519	0	0.188741217	0.793478851	1.489465372	0	1.211189633	1.24615603	4.554782855	0	0.774308534	0.704312511	1.595596363
Mei4	0.694305591	2.058131254	3.250950487	1.384719095	1.825557109	1.615761887	0.553650366	2.262830186	0.950629384	2.217827148	1.396897716	0.61521251	3.103666216	1.387141527	1.559294502	1.842372034	3.249531994	1.319694971	3.259066975	2.019121436	1.252225014	2.080374089
Meis1	0.463223499	0	1.217658201	0	0	0.191643791	0.788014541	0	0	1.076130443	2.130229871	0	0	0.493582123	1.155914093	0	0	0	0.966386129	1.796143771	0.074262535	0
Meis2	0	0.092008876	0.099439004	0	0	0.500813583	1.415755571	0	0	0	0	0.357540439	0	0.483695487	0	0.305921007	0	0	0	0	0	0
Melk	24.06791031	27.60651502	22.1072971	42.18261132	53.6941828	32.13499397	30.82373366	37.08090663	25.96320869	29.65082817	34.58790788	40.71359851	17.93128777	42.54782918	18.29049597	25.71200971	22.18747883	19.4077585	15.97621324	31.81467424	40.42647024	33.43540968
Memo1	216.9220949	199.7928248	81.05996945	250.5284779	308.4786579	289.9100078	101.7512605	86.87033766	104.1783686	83.16643326	316.2204739	79.14571451	188.0206101	294.5885138	253.6684707	293.9871281	94.55780414	315.2979305	84.29801032	144.3085891	122.910243	162.7053774
Men1	8.38922137	8.129983003	13.95505392	10.31770596	5.514503595	8.78538636	11.92996339	20.05046189	18.82485922	9.94765778	5.224318685	12.2653542	14.06297707	3.072792259	11.77549458	2.650141351	14.72390738	4.650839496	26.25264213	2.033069314	7.144959766	7.541082338
Mep1b	41.60358979	15.89930287	14.89214356	14.46250052	18.33343277	27.83751815	21.49912046	9.69592049	14.42633457	9.719067862	9.619581346	13.34526727	11.08232404	23.40337125	9.395670219	24.31730752	6.526783092	15.02033403	8.72791252	12.16639905	22.46851019	10.58551852
Mepce	1.006918547	0.153067199	2.150564762	1.071036046	0.882506366	1.562175343	2.034096757	0.875113481	0.612734585	1.754405333	0.964692697	1.308579938	2.000489005	2.145819438	0.251263449	1.526802851	0.785440416	1.913891174	2.100653614	1.952157522	2.421390252	2.212516612
Mertk	9.415750567	11.72335433	5.745728302	2.146139317	3.536728044	2.133229895	4.004410599	10.13162325	4.638340481	1.909639635	2.405571819	3.919950674	8.017149608	3.105402125	4.922925943	4.079204915	2.797979587	0.568155599	0.935396532	0.869272956	3.162769317	7.523405165
Mesdc1	1.795457654	1.007768654	1.361438091	3.085040401	2.541994552	1.542764898	0.088106253	0	1.008535324	1.604265166	1.270274844	1.076933736	1.64636033	3.090437379	6.823889418	3.141316496	1.29280185	4.200245704	0	2.409876806	0.531400852	2.317451292
Mesdc2	30.04332319	61.16970083	60.27967182	45.85867817	37.00888284	33.39804759	49.12133461	35.15688534	44.91349963	42.45384908	48.27457981	33.70581158	35.60153424	44.80460955	44.27315664	34.97337028	58.6800227	39.11887896	34.05284836	28.8938435	32.14127833	31.75506721
Mesp2	0.548881563	0.250315471	0.811588689	0.875748998	2.886379292	0.340623081	1.925822468	2.146649752	3.006070809	0.956344229	2.208628052	8.754385039	0.817865211	3.947764661	0.410898801	0.832275796	1.28445473	3.129844762	3.435263089	1.596211445	6.335637634	1.644634578
Mest	3.635228562	3.141157194	5.46943168	1.831598913	0	0.237467153	2.074922875	3.491945437	0	0.666720356	0.43993044	1.085007126	0	1.529002597	2.291681897	1.740676206	0	1.454658374	0	1.112807115	0.092019224	1.605191775
Metap1	51.90193056	59.50693026	52.18959959	42.5691659	41.65263864	58.72667974	45.21036346	60.32515302	62.78666531	48.42375906	29.47577093	72.25326999	49.69437576	46.30832402	26.83915526	56.89122587	53.65584139	49.92034862	50.87801182	73.952996	64.26028384	32.47717776
Metap1d	2.11007686	11.54751592	10.81602548	4.713324235	5.548084104	23.04657389	10.23026264	5.50160699	5.392940376	10.29418347	8.73326567	4.487288704	22.63778146	0.674509962	0.631850738	6.399070459	1.975142461	1.60428368	5.282501462	7.363618803	4.668276287	0.505800245
Metap2	178.703251	156.2915813	134.7943235	522.3304756	567.8755997	223.7147398	147.3584229	112.4570814	134.5382888	165.5163686	389.1081127	175.4450433	168.5264627	432.178637	234.8710394	535.4804753	121.1202965	495.535542	89.98199649	218.0343568	185.3145435	189.9302732
Metrn	0	0	1.537036636	1.243910536	0	0	0	0	1.423270503	0.905591796	0	0	1.161692625	0.623043318	1.750917268	0	0	0	0	0	0	4.67206536
Metrnl	0.215282558	0	0	0	0	0.400797985	0	0.56130658	0	0	0	0.152606604	0	0	0	0.326435564	0	0	0	0	0	0
Mettl1	7.787063805	4.917132766	34.24715169	9.557215673	11.0248625	17.84296599	20.25261779	14.05607865	20.77702154	16.0030424	13.08458274	19.10765438	26.77655661	21.0626572	20.62739775	19.07384711	33.64199808	15.93974303	3.748968061	13.9358077	28.80917526	25.1274947
Mettl10	9.373286644	12.59897961	10.21230261	36.99449993	33.72534542	26.9411667	12.58847741	9.003837029	14.4097879	10.8877023	37.43330123	12.93911295	7.350914799	69.38747238	22.15877656	71.81218681	6.926753087	28.13082385	0	20.08529016	35.11562945	19.51205458
Mettl13	8.569634733	14.59043123	9.386115299	15.19220484	15.02158685	5.672656213	8.139533526	11.91659905	21.20698556	7.742160689	8.976551983	7.154678933	11.91796703	13.39252827	9.979391667	11.55043686	10.69550262	8.687282377	10.72688603	12.18384191	11.81516939	11.86872059
Mettl14	8.298671044	6.461476687	9.976099689	15.5012577	23.41650796	17.082799	17.56056632	16.88752323	12.5632765	11.75544399	42.35181014	7.317443058	15.68307171	30.40973562	8.182286522	26.39439828	8.525843513	25.39168535	15.20152992	10.59519551	17.23052079	8.490700114
Mettl15	1.123886522	1.025088845	0.83090201	3.138061984	1.477533133	4.184746387	4.122543283	5.128044675	2.051737383	1.631837148	0	0	1.674655788	3.592630535	3.365415457	1.704162815	0	2.136216978	0	0	1.081067729	0
Mettl16	34.6001367	36.37255089	33.7216394	25.88711461	34.43690496	32.26871077	17.08441182	22.42582934	23.90994952	26.11239627	35.50892555	25.49686907	24.46734952	27.18215589	28.97516842	27.56615021	20.12784984	20.06417039	7.340694636	18.19140755	34.22207799	31.62926367
Mettl17	25.2072928	16.72101176	36.46531818	19.32583248	26.68344726	53.83649583	54.92450424	34.14182723	46.61539749	30.42074229	23.33474538	23.90216214	38.0481176	20.40610823	40.19162443	17.87008438	42.90062971	21.15618213	38.92874845	41.88899437	28.34056021	46.29864203
Mettl2	27.99610339	17.02336355	26.39723973	17.4788666	16.00237775	22.03190146	21.22449015	23.27354111	14.44383164	20.97262773	16.3264754	21.139773	18.13730868	12.96995865	17.31328922	12.91981855	17.0907516	19.28019428	8.887874262	24.77876003	28.68575451	26.01675006
Mettl21a	0.398587662	0	4.321978672	9.539291413	1.048017687	0	0.381408201	3.117714869	4.002080767	4.398370358	4.811594795	3.814363714	1.187837245	5.733587684	2.685484136	3.626299944	3.730989284	4.545671011	2.494624659	1.159139294	3.067215419	0
Mettl22	0	8.119905966	9.972300717	6.456397793	5.319906997	1.255609834	8.002503719	9.49561444	14.035962	12.69104482	2.326136388	9.179176812	9.647445835	5.174154106	7.270373909	3.681536805	7.575641609	7.691520003	12.66311756	2.353591285	2.335452106	3.87998482
Mettl3	17.09684553	0	14.77894966	6.294987848	9.682230735	8.651151756	9.899871537	19.20224253	10.56390824	14.66520735	8.164738721	9.881957537	8.622404715	5.465200274	14.57104104	10.369662	8.61729233	7.999180803	14.81584754	12.23867468	18.8490447	8.196467932
Mettl4	17.05158018	4.508006991	14.12894119	40.61194331	28.58992251	8.741497264	27.43087779	8.376260614	6.767154751	14.35257696	15.91034012	12.08729479	11.04688638	22.90886813	3.700000365	10.4920945	12.72267346	9.394386757	12.37333831	7.186663622	11.29118676	4.146620986
Mettl5	62.54048014	49.47068089	39.82646048	123.6265669	199.364623	45.68039369	45.19263391	56.278001	40.41495199	77.787977	131.0768162	39.23261443	51.13020675	118.5352893	84.52188335	171.1991313	15.54190224	153.5884377	31.17501253	48.28539621	56.6973572	72.30361816
Mettl6	18.68675206	17.80721922	11.27220713	3.560000127	17.60009546	12.63506005	14.94559547	8.726328441	6.619141743	14.25463286	8.016317788	12.85099811	5.818220123	7.578234501	20.04409647	7.612374527	15.66427942	15.90388309	8.72791252	8.110932697	5.633895093	4.011354385
Mettl7a1	2.257322797	0	0.556288087	1.800796665	1.483810491	0.175105227	1.260017674	0	0.515113568	1.966524087	0.324399052	3.800333974	0	0.450986746	2.534785168	0	1.320607731	0	0	0	0	0
Mettl7a3	0	0.335138832	0	0	0	0	0.234401628	0	0	0.426805539	0	0.52093098	0	0	0	0	0	0	0	0	0	0
Mettl7b	0	0	0	0	1.138555483	3.493399227	0	2.258035273	0	0	0	0	2.580907983	2.076303283	0	0	0	0	2.710134206	0	0	0
Mettl8	3.364187548	0	1.326497004	0.715681748	0	0	3.71995087	3.508580768	2.456628572	0.78154598	6.188367231	1.112888008	0.668377817	0.716933763	3.357957276	3.400772355	1.04968525	1.705186283	2.807374141	2.608919677	1.078671948	1.075225848
Mettl9	23.89908008	35.35558418	12.35383711	24.64587307	27.58764278	3.61736854	10.96968761	7.599038069	14.36581947	15.9114416	32.16728902	8.88383063	10.42273427	35.40307802	20.50932731	23.86435569	4.092217814	14.40335216	5.472300609	3.390307578	10.37288341	39.12335763
Mex3a	0	0	0.090676114	0	0	0.342510189	0.058681571	0.239838061	0	0	0.634532634	0	0.274132107	0.294047106	1.377250829	0	0	0	0	0	0	0.110249742
Mex3b	1.710916536	5.958328912	0	1.98530452	2.862720446	7.625330284	0.793781626	0	0.567891597	1.264673789	0	0.771789136	0	0.745791606	0	0	0	0.591274342	0	0.904644426	1.271702441	0.186417596
Mex3c	11.45978605	12.9467088	2.310640737	14.33652625	22.94105581	6.788417638	3.738361261	0.679070902	0.950940047	5.294271648	14.67221929	3.692481359	7.761701214	7.493012141	5.459314265	10.86038318	2.437945449	5.940568096	0.815033007	2.272253939	3.820534426	3.745897109
Mex3d	0	0	0.643026683	0	0.85758599	1.315654037	1.35244991	1.275602799	0.595432073	1.89429346	3.562315805	0.231205094	0.485999708	1.303265873	3.174186931	1.23640726	0	0.619948788	1.020667486	0.94851607	1.176507295	0
Mfap1a	6.993062564	5.244398306	7.199773613	9.42192195	11.44083421	3.66466201	3.965425613	5.267318023	6.525022959	5.59578388	3.751889946	4.626671582	6.946711236	8.444888403	5.118748678	3.770192317	5.091234427	7.089066345	8.753440197	6.32695452	4.484423245	2.980064386
Mfap1b	1.407836125	0.770446346	0.277554443	0.449244849	0	0.873670224	2.514693461	0.734130705	1.542064941	0.327059252	0.971134206	0.997967935	0.839102834	0	1.264706007	0	0	0	0	4.912981491	0.270839835	1.012404624
Mfap3	4.478620784	7.870939427	7.42977408	9.06284983	6.031488307	2.30480815	9.616442454	4.556923158	2.193574697	6.724819673	6.153644605	6.272056123	7.487233161	8.554932995	2.943873646	2.650141351	4.601221057	4.152535265	3.418312778	3.812004964	3.047115194	7.200686261
Mfap3l	0.078261504	0	0.385730766	0	0.411550325	0	0	0	0.285744247	0	0	0	0.233228318	0	0	0	0	0	0	0	0	0.093799162
Mfap4	33.00980253	7.366852138	9.000248563	7.283823789	6.463352969	29.855962	14.33738551	12.81841703	12.18058037	14.68459295	2.422379704	15.43374231	16.74434419	10.66421204	17.87640626	6.922246279	13.14846984	9.344713859	10.98920909	30.63713177	11.99150978	26.9367882
Mfap5	32.78341117	2.749564548	11.88641665	0.601223426	4.953927579	29.46462124	23.31747601	0.98248556	13.75828153	10.06716214	1.299666841	2.671156727	17.9675126	13.85232977	14.66879578	13.71307184	17.63620112	18.62220637	9.433573533	17.53342047	18.48568314	19.87185133
Mff	9.686214486	14.8111597	34.8227394	59.09075278	17.22851168	9.370148283	44.7079944	25.99767421	21.32349209	38.71732691	95.96628457	42.61103689	18.67802415	20.94561392	35.82949416	14.25534479	33.33383858	15.16198613	21.39625525	18.22676618	22.47084776	4.097388795
Mfge8	128.4558418	378.844341	119.2345687	156.7055206	87.39511185	141.2877623	196.0969181	181.1451975	245.4552493	76.63709014	89.93132128	130.5637788	99.05478708	71.100203	83.81562446	79.20008509	99.42138779	54.15249751	42.23143749	68.3172492	72.4783833	127.8996572
Mfi2	0	1.993800285	0.633767224	0.205160946	0.338094767	0.718177222	0.492175345	1.005787493	0.70422956	0.89616768	0	0	0.383201125	0	0	0.77990607	0	0.488817317	0	0	0	0
Mfn1	33.7716614	51.12424172	36.6425158	26.00613092	36.99865577	22.77716698	18.92584923	18.03861703	11.7739432	25.87961901	63.36270255	18.78593694	31.45107797	49.29192567	31.60229842	33.07207958	14.26932538	37.89062414	8.806889438	28.64514346	11.89988703	25.15728295
Mfn2	5.462481358	2.878656509	9.572679619	8.134441688	7.340912561	19.51069086	8.673020901	10.12788405	8.864142999	8.460052217	9.629471251	4.302411453	10.49079835	6.208512077	8.542038769	4.417507722	5.681298511	3.69164844	6.837562722	7.766259752	5.663040051	6.837952457
Mfng	0	0	0.285575373	0	0	0.719134444	0.73924701	1.510692083	1.057752288	0.673021602	3.330662025	4.312592732	0	0	0	4.392818816	0	5.506524408	0	3.369973127	3.34400067	3.124985048
Mfsd1	88.85024917	166.4730688	200.1417313	214.3508891	107.426036	207.5993593	195.7639279	164.6735536	164.4826119	262.987598	168.4024325	147.0867339	161.1035176	142.0099413	129.2887972	128.7730202	242.157241	141.7517693	160.7952292	105.8452204	130.6003691	81.25753971
Mfsd10	18.03047395	14.32347049	22.9335625	18.55993498	31.35047109	42.23055026	33.20805201	28.05488324	54.68295638	20.60580699	13.03935041	34.6329286	28.59976605	21.38126435	15.6748784	29.54465191	28.58280871	24.32153769	36.40213104	35.52029147	46.71564666	55.07104343
Mfsd11	64.68211259	25.12796489	73.54361413	38.76874534	35.54383208	22.83107105	31.54751497	100.3843942	49.35700417	55.45502923	34.23083874	36.75356807	44.87538171	27.07619846	61.74412848	28.0223642	59.26445169	39.68031637	66.39959728	66.68205442	33.6601579	54.55377368
Mfsd12	11.23820489	27.04936627	11.38576595	8.965364597	8.20803512	48.43171892	7.965799161	19.53426049	15.95701982	11.2408843	16.15038407	23.45658546	29.76990924	4.989471461	9.34782701	12.78047016	8.766290334	20.17419718	15.63024522	23.60367194	9.608926329	9.353738375
Mfsd2a	4.942487009	0	1.218012171	0.394290712	0.649770966	0	0.157648723	0	0	1.148206157	0	4.904989191	0	0	0	0	0	0	0	0	1.42625517	0
Mfsd2b	1.700215531	0.465226321	2.346378647	1.356360048	0.89408485	1.266136867	0.75923625	4.432974848	1.241547325	1.777423131	0.781879572	0.723135549	3.546786987	0.271746574	2.036480201	1.546834504	3.978726973	1.292667618	1.064107094	1.977769829	3.761510301	2.445321633
Mfsd3	0	0	1.207342632	1.56334722	0	0	2.031480777	2.554734237	0.894383446	1.42268513	0	0	0	1.95760268	0	0.37143521	1.146475038	0.931209383	3.066237594	0	0	0
Mfsd4	0.656893493	1.098437722	0.539609761	0	1.439323694	0.611479143	0.069842315	0.285453254	0.399735771	1.017367911	0.503476955	0.310433215	0.97880922	0.524958609	1.311353931	0.332018533	1.537216788	0.416194756	0	0	0.526555501	0.918528242
Mfsd5	222.3480773	131.8630862	164.7602687	106.0872885	147.5599278	128.1415427	130.1687949	100.1999912	120.2704427	140.6503107	129.0415482	85.40187941	202.6953568	141.372177	159.8306702	176.2054948	79.93997936	245.8072034	112.6261455	129.500213	183.8050189	119.903113
Mfsd6	0	0.086692442	0	0	0	0.353906772	0.060634124	0	0	0	0	0	0	0.303831142	0	0	0	0	0	0	0	0.113918159
Mfsd7a	0.211849024	9.468072897	8.144363681	4.732117394	2.228082261	13.54126143	7.973580743	2.761771611	8.895156897	3.19899941	2.192021826	3.003453737	7.576014582	2.708797584	0.317185039	4.497209566	0.991508915	3.22136069	5.303564067	3.696489662	6.622779105	3.808627444
Mfsd7b	0	0	0.128149066	1.037099376	2.734538933	0	0.082932409	0	0.474655663	0	0	0.55292356	1.162261107	3.532306514	0.583924697	2.168356418	0	8.401390653	1.627274123	0	0	3.272046166
Mfsd7c	70.37828117	367.0908808	96.66797035	50.59203237	43.51668436	115.5710811	51.21174017	95.17667978	72.85280428	53.90050736	55.30489147	74.23016237	100.9495672	63.53608936	45.62256637	67.78189769	36.19656999	67.62044034	65.82904151	119.6521958	109.1334332	120.5012025
Mfsd8	0	13.34228224	6.523211694	6.112733748	3.66308116	4.755102676	5.665743189	3.632394992	4.768725898	3.438785237	53.45630676	2.22202418	2.594865696	5.010076947	5.736152648	11.61858103	4.075228381	7.282112317	3.269748938	12.15443602	6.030380757	4.383104779
