Symbol	E4_WT_male_XK151	E4_WT_male_XK152	E4_WT_male_XK155	E4_WT_male_XK156	E4_WT_male_XK157	E4_WT_male_XK161	E4_WT_male_XK62	E4_WT_male_XK63	E4_WT_male_XK64	E4_WT_male_XK65	E4_WT_male_XK68	E4_WT_male_XK71	E4_Xist_female_XK150	E4_Xist_female_XK153	E4_Xist_female_XK154	E4_Xist_female_XK158	E4_Xist_female_XK159	E4_Xist_female_XK160
Pcdhb13	0.568833442	0.325902971	0.21496848	0.531350731	0.572902659	0.437038752	0.111967576	0.816477035	0.758646947	1.088013843	0.848479639	0.297440594	0.614867171	0.04089139	1.310095291	0.618182595	0.243905753	0.773932042
Pcdhb5	0.297297184	0.170331117	0.11235191	0.317379524	0.299423935	0.195784737	0	0.426726534	0.63440321	0.568643521	0.221726246	0.133247517	0.257085136	0	0	0.710796252	0.084983861	0.404490664
Pcf11	3.981344059	6.428385567	2.120109965	3.767296042	7.077948807	4.171220132	7.409305804	3.896342637	5.985677354	3.980651611	5.803657743	5.758822694	6.181449088	2.966119383	7.872836022	7.158797296	1.836458192	7.14040316
Pcgf1	15.22247755	10.32802922	14.53324661	0	16.94520212	15.56473725	11.82769618	10.92481771	7.693409174	17.81451498	6.274040945	11.67033793	10.91185211	16.41433724	17.22210698	8.61982777	35.04038229	12.26314801
Pcgf2	0.123454508	1.167062446	1.259680424	0	1.243376541	0.48780499	1.16642104	1.063205109	0.987899568	0.53129872	1.104878458	1.051305369	2.241880287	2.609161928	1.13732532	0.885487714	1.058702333	1.091787241
Pcgf3	6.005759032	13.06463863	13.83063756	4.808584756	11.38860928	8.589952569	16.62407901	10.23670939	13.36637912	12.65395676	25.82501626	14.51026533	15.82372448	8.418782027	19.16311368	14.80765196	17.22140661	22.21543819
Pcgf5	25.05807437	21.7342618	25.51564738	0	28.62567555	23.53058344	44.66526848	18.64965569	17.82382934	36.2794755	17.13110754	12.37482965	23.7754344	32.92439759	16.74357925	31.16549734	77.00196745	32.67247202
Pcgf6	12.18233546	5.306447553	27.8122387	0.668077847	12.77370858	19.01261412	17.54107102	26.3487024	17.09320526	10.53345718	18.29579719	22.13949625	24.46040079	26.84816	21.01106433	19.91322895	29.9818647	14.98543438
Pcid2	15.12133152	14.8695599	21.09976334	0	15.66881636	14.07544282	13.3939818	21.07836507	19.5466268	17.93765679	18.54296226	25.93630455	19.04826833	28.15795028	21.65483783	27.30436534	4.05235025	19.38654769
Pcif1	4.198350457	5.138744966	5.048283222	2.139111466	4.869048075	9.886322931	2.704554017	4.930459157	4.072213916	1.460041832	1.707904418	7.355679338	3.630486786	7.133556446	6.446221054	8.129685167	7.528019888	4.154260218
Pck2	1.132731417	0.796473312	1.400962228	0	0.674129504	0	5.229511505	3.84296529	2.801683174	0.147721879	2.073596894	3.092269902	2.671417015	1.954271681	1.10677364	0.940037545	0	0.980731236
Pclo	0.555388616	0.368202855	0.395787915	0.241397019	0.40753492	0.564300877	0.149926127	0.683296249	0.914254843	0.819486859	0.74558264	0.2915957	1.070310298	0.123196802	0.536016447	0.517346883	0.088452315	0.7664344
Pcm1	2.339404735	5.277510792	4.736180622	22.0755049	5.154056127	2.751093647	5.476444899	5.456543008	6.017217174	6.472195936	7.197068327	4.662136815	4.118208785	3.405470659	5.516229094	4.630726825	4.173593826	4.745932089
Pcmt1	51.68654479	19.14896713	46.38205672	66.5352563	12.96808653	31.03121695	43.13993308	40.10895517	38.29113154	36.15602809	19.20598062	62.94855057	44.06374857	66.0135495	42.0638316	37.03687683	121.6967562	39.26140695
Pcmtd1	25.56282258	17.77044814	13.73203611	0.160737078	18.53420038	11.45794748	12.96127416	15.17614204	16.17179508	17.37539079	27.54931653	24.11403135	15.7109139	18.35695146	20.44678475	19.98452471	49.12314072	21.44144552
Pcmtd2	2.095313951	5.487875392	5.656017354	0	6.984098117	5.913714525	7.541681546	7.017537511	4.63088128	5.295928309	9.599438456	4.740280102	1.682482645	10.28550719	9.34514729	2.862631128	7.273034607	5.973105601
Pcna	178.9486805	157.6090047	213.591146	560.4284484	127.4755023	77.95433455	204.1227562	211.7853948	131.634638	132.3400457	149.8329184	135.1265538	179.4937813	187.0869682	156.5796086	211.4444996	171.0936911	135.723418
Pcnp	66.60085289	65.84865224	69.73966529	231.4444059	68.16419051	93.50691105	73.19484629	64.61565457	52.06121971	57.94392349	49.67136549	92.3146934	50.59341515	120.3573508	58.46817026	53.98252973	110.7255326	63.34621834
Pcnt	6.392482177	7.861656829	4.706625463	14.64869688	12.63591521	8.298554184	15.53322776	9.755529774	8.407989379	11.17292033	15.1246615	8.743455986	6.623880803	7.003909859	5.358835042	11.33089777	3.182061505	7.497720436
Pcnx	0.922954401	0.768398341	1.046384178	16.53456072	2.251270532	1.044674497	0.647205611	0.579585024	2.077201464	1.779136566	1.613310047	1.719294355	1.047528214	1.007658301	1.328550378	1.542151434	1.558252149	1.805118865
Pcnxl3	3.518521449	8.491524392	6.284143621	0.038591061	10.29126878	7.744889135	4.553923552	7.056614085	10.33660642	6.015436667	10.24491857	3.931670013	4.813993491	2.349166436	4.588339429	4.211385951	1.77734901	5.541301213
Pcolce2	0	0	4.679884541	0	0	0	0	6.463557747	2.402300685	0	0	0.504569644	1.703636789	2.104131548	0.864269723	0.244688995	0	0.638203606
Pcsk1n	0.638608269	0	0.181002872	0	0	0	0	0.916628572	0.255511461	0.687078509	0	0.572443809	1.035432951	1.583800164	2.451325891	0	0	0.434432441
Pcsk6	24.60105376	12.39123208	15.05377049	3.195892917	11.404002	14.80620934	12.98790016	13.91401865	10.42971866	5.258596454	13.48733205	15.69941798	9.087044382	13.66766638	5.628410785	11.31382022	7.649407628	10.03027991
Pcsk7	4.314498749	8.125763386	6.348530984	0	6.148226411	3.929469141	3.577707533	4.2163953	7.198871292	7.506161574	9.242566124	6.994388324	5.477315431	6.09749161	4.792232855	1.61614066	8.777569468	5.557893325
Pcsk9	0	0.085674806	0.452094872	0	0.502023899	0.525214484	0	0	0.319098311	0.572043725	0.446104115	0.357451388	0.129311188	0.085997667	0.153068271	0	2.821236729	0.542545754
Pctp	2.309244438	2.28987761	1.611118409	0.853349968	2.146858977	3.860366429	1.048950428	0.764903523	2.274324241	2.548221158	4.371865597	0.955379965	1.152057059	2.68159137	2.181941219	1.27409597	0.304665633	1.812614809
Pcx	3.360205133	2.465156163	2.229996056	0	1.774663885	1.565193258	0	5.528898852	2.098639082	7.52441034	0.916852559	2.718203601	2.763966106	1.873509091	7.298547411	8.122849844	3.79526943	7.247913427
Pcyox1	6.037906499	7.853570453	9.065497832	4.703666614	7.14940062	14.77662983	5.203635041	7.846722954	6.659792211	6.905851555	1.825585706	7.460246208	7.196826075	8.375864092	9.27070772	3.88383192	5.94758295	11.26778139
Pcyox1l	5.381074116	5.967078195	5.116718763	0.13898139	3.321670873	1.028816275	2.460066982	5.481366151	4.444911333	0.249010605	3.495403787	5.134752855	4.05281907	3.219391082	6.66306108	5.319711019	4.540190104	2.243616327
Pcyt1a	3.302990411	6.835774032	5.731699527	3.993855289	4.378916511	5.460147574	4.139739207	2.225347929	4.854668573	5.221743756	3.619678829	5.37773707	3.060248602	1.337417697	3.829476976	4.351403237	7.081320321	5.686180332
Pcyt1b	0.401740658	0	4.251023271	0	0.202307279	0.749603307	0.948930025	2.787092528	0.428637701	0.768413678	1.348294022	1.650538106	4.342521443	5.284983396	2.364552049	0.043659367	12.37396061	0.592141636
Pcyt2	28.81071636	21.48042466	30.9331442	0.152765921	34.97391216	29.77923192	23.66054885	24.64781762	16.18410989	14.78023819	37.56707179	29.7594351	19.79905798	22.21973499	20.2140207	20.40346186	24.29799742	20.11854267
Pdap1	37.34793061	33.18940085	38.1984254	44.91824283	29.69192209	32.34038583	43.17028573	43.57033519	29.75914039	31.46214519	17.4237778	30.84287877	37.51867564	40.16930319	27.81826488	24.66371771	24.12341931	22.70417296
Pdcd10	78.44867172	81.57817562	71.95851444	560.5010223	81.74409515	105.297359	158.5437526	56.16641578	52.73756563	91.31898004	72.47116417	65.3698305	75.28538859	177.903327	48.58305068	70.4417745	135.1918719	75.01957116
Pdcd11	7.18426377	5.228105475	8.276410978	9.184915103	6.739664618	8.508509408	5.405627077	7.567646359	8.808866509	5.651712483	8.16673938	8.12780454	5.486064066	5.297786423	7.027715648	4.231180082	5.515063041	6.148552605
Pdcd2	62.83349438	34.65607091	47.13654163	3.754358899	33.53053483	22.02758925	51.68703232	49.80546361	36.52194138	34.08154791	16.08683305	41.61212883	26.76187402	38.02263976	31.19859367	40.56309969	24.39514851	26.79497841
Pdcd2l	67.67654866	48.07672111	46.09817256	0.873968712	46.44820592	62.17999131	84.43961008	51.31173152	47.16785391	50.1079984	31.13897128	58.58553021	47.07773866	53.67219609	32.26292605	54.62705656	36.39014898	35.45745822
Pdcd4	63.01009877	24.95644077	11.4919828	27.52804835	25.45331877	2.345382677	5.823890965	15.92561455	23.23774777	26.72402076	136.0764159	37.32709891	24.16399115	22.62815286	163.6283049	124.4188973	14.62475497	139.5892111
Pdcd5	346.8448622	325.261064	170.0285155	559.3409969	183.451106	255.7090979	298.2068033	327.1999922	281.0411159	274.5970264	176.9268378	227.0712724	246.8772141	282.5004596	189.2400678	200.2024777	297.6757637	160.6400229
Pdcd6	199.1807249	198.421501	177.3724815	76.3353463	177.2363094	201.0671993	255.043624	162.2378442	174.2779297	205.3179036	133.1298793	191.2090503	207.9989127	311.8336335	174.2535626	224.849438	381.8114097	210.6715129
Pdcd6ip	22.32545117	42.70370719	49.22711628	18.81347469	62.08500576	50.35861956	28.44300624	32.38134255	52.51690636	32.36283518	46.54265832	56.07141003	30.78277179	39.93285458	49.66390358	67.81980378	72.41127054	56.8835841
Pdcd7	19.96593796	7.231162998	5.659012394	0	7.397153453	11.08234652	10.61110562	11.46327105	6.847290854	18.00341602	9.572612952	4.985682452	11.09916641	10.58005998	5.912238588	8.55524423	6.420781684	6.112092835
Pdcl	25.35836795	24.74077352	24.02746625	0	34.66993209	12.74665047	20.11055981	20.74874407	21.17437249	21.61556683	30.15026974	22.73105665	19.38600031	20.44842768	25.95712245	17.81306775	22.32424636	15.9173964
Pdcl3	97.68797432	92.94782343	74.92054744	180.256175	71.10306325	126.6373397	112.2208486	46.83711416	41.38476905	133.3653217	86.32559167	124.4515407	88.91152291	145.7008158	69.323956	80.15744703	178.5472317	78.32217214
Pddc1	43.73538806	49.84682676	32.61425093	0.374516319	30.50400501	35.2707664	30.93625982	49.3477738	46.03968343	27.17608925	52.32857893	39.72820263	57.03305797	58.00390381	38.06481723	31.11031785	12.23455369	32.29796254
Pde12	5.555837654	16.28505932	13.94742787	0.079434816	11.84065119	14.04714341	15.70090639	12.67390301	14.7665931	10.10486305	17.31425006	15.0295698	11.58194398	17.45901283	7.007221684	12.42068797	7.827377248	9.11135565
Pde1b	0	7.231951312	6.987421629	1.992835055	8.176905452	31.14322757	3.919395815	4.933550044	10.05343319	0.340050366	1.325928955	3.82475405	6.918192336	3.885208056	1.273876227	0.386416439	5.99682834	0.6450307
Pde1c	0.027297441	0	0.092844058	0.480832701	0.013746358	0.790974815	0.03223891	0.039181476	0.131062678	0.195795412	0.122151696	0	0	0	0.167651885	0.213592546	0	0.29711846
Pde4a	0.06828886	0.176061977	0.696792214	0	0.96288321	1.16926041	0	0.686130545	0.765039291	0	0.763954385	0.826384104	1.151517769	1.767254565	1.258222979	0.133583869	1.669020378	0.789744287
Pde4c	1.644771298	1.130810841	0.994523766	2.107050156	1.159576155	1.299794818	0.777005184	0.78694271	1.930379888	2.988673164	1.717354145	0.540599045	1.706761888	0.520241443	1.683607165	1.215475149	0.846298727	2.237810077
Pde4d	0	0	1.633031585	0.039768118	0	0.228966394	0	1.568437442	2.066782878	0.071251864	1.333565884	0.534275475	0.450984004	0	0.228788098	0.097160519	0.170377632	0.202733085
Pde4dip	1.818849326	0.514443208	1.409529959	2.636058487	0.637673022	0.879398382	0.489441221	1.619289743	1.584433175	0.495417627	1.596904296	0.90807273	0.895918115	1.022833298	1.201918597	1.035861343	1.174771809	1.566236509
Pde5a	2.133590417	1.520549526	0.471984896	1.916612866	1.493715105	1.64496427	1.720852443	1.19510491	1.832254157	2.762100541	1.513624368	1.142856243	1.687503316	0.314234042	1.677926743	1.79839865	0.513206271	1.557641762
Pde6a	0.417004506	0.501722112	0.189108765	0	0.713978916	0.494312155	0	0.47883908	0	0.119641351	0	0.037379981	0.64908179	0	0.384165627	0	0.035760836	0.453887729
Pde6d	31.42075494	25.62524027	26.89881689	67.51428311	19.2133557	32.30501946	26.12751084	25.77136486	25.14331054	3.219579424	22.95557001	23.13581194	34.10215493	32.22140413	13.78399405	28.22326225	55.127949	21.15680021
Pde7a	0.096238863	1.902272709	2.509511779	0	0.630027574	0	1.818565183	1.381367825	3.234488546	1.794751807	4.521862385	2.199829335	4.86847026	1.950950913	1.477668411	1.004045442	0.082531056	2.81518312
Pde8a	0.260989179	0.67288092	1.331514604	0	1.839993372	0.773433629	1.078819907	1.311141	0.4176941	0.374397607	0	0.701846407	2.369725119	1.29454855	1.202182112	0	0	0.621410026
Pdf	44.67638593	29.7755648	39.02202733	0	33.51741646	29.2714752	40.64969729	37.29801048	33.56182969	26.48607136	75.47988694	30.13785284	31.9317815	26.54506101	33.24850127	33.88751419	31.08035747	19.84813215
Pdgfa	91.82832477	278.1310539	108.7878822	43.78364327	148.7730566	216.0736515	218.1213073	108.1106224	165.6791032	104.1018432	83.87633801	115.3015983	94.57551002	124.0137039	53.33512039	56.28880446	59.43022426	71.35968928
Pdgfra	0.571661989	0.089324601	21.97689745	13.14870814	0	3.21708489	0	12.08427217	12.39277996	0.074551639	3.488313017	10.13221081	9.639624109	0.986273373	10.13390567	0.06777344	0	2.085865751
Pdgfrb	0.064680765	0.722624965	2.933229617	0	3.420032018	1.277863432	1.604179093	2.599513249	0.724617854	1.020653666	1.447180541	0.550803995	1.174574634	1.143818217	0.496559919	0.168701151	0.721083274	0.836019607
Pdha1	73.54866008	47.40569153	86.25989813	78.78759885	78.67254529	77.07907762	90.30722343	54.6043044	60.07230855	88.95414589	101.2890623	125.3209548	129.9425227	200.3464684	196.6503171	231.1061415	272.2458609	197.9781092
Pdhb	316.6377838	201.4037565	262.7551043	531.9576827	243.6294601	277.6145828	263.69088	200.3398222	247.151849	190.7552027	160.8918802	323.2470209	282.8823741	344.4291678	254.4887305	263.4998942	560.462899	280.5202678
Pdhx	16.09095487	19.07384583	23.74716085	0	19.48918834	24.20793463	17.6931838	15.92841885	12.654195	16.71528082	9.931649148	36.121709	20.87176843	32.36824061	14.05705257	11.66800055	39.85066317	17.08008837
Pdia3	130.6644004	268.8876216	404.4513967	131.9927622	149.5505254	340.6174965	150.7179777	339.1490156	292.4694245	175.0856523	82.13111089	253.2595847	356.8495431	320.714529	207.3390263	118.8135483	389.9700791	167.3193033
Pdia4	23.28468452	84.16670821	93.2751353	73.78175264	32.97388479	85.31337667	20.66647967	107.1521621	77.24108389	47.37103076	21.47053616	43.64191852	74.31729236	68.35403733	59.36951246	31.19385256	47.25789473	36.96024609
Pdia5	26.70875828	24.78308335	37.74104988	0	18.03067816	34.28585055	28.80073443	31.94708994	21.06295808	20.26786649	15.58923038	37.21347557	34.39320192	24.5425646	16.93853995	4.543180745	57.34421097	13.16625682
Pdia6	28.99792429	162.1265676	160.6436688	163.3143177	47.70762647	233.1732337	42.41985146	206.4559199	159.7948239	103.9962031	22.48700632	83.44513408	156.224467	177.3057398	104.2264548	40.07245765	127.5877305	82.38142381
Pdik1l	4.295913909	6.174385878	2.51918319	12.75015334	5.035319889	1.902305306	4.54872127	2.764138351	6.401137779	3.612576532	2.154361063	3.95041632	4.611542805	5.398986998	7.164644252	8.451786689	6.41528372	6.197555122
Pdk1	1.09049479	1.52290011	5.718027652	5.074998675	2.677095949	1.930012423	0.482962342	4.891392007	1.308942889	0.879947345	0.762467225	3.054723753	1.856523018	6.878875844	6.69745944	1.466562093	0.029224059	4.08012995
Pdk2	0.773568236	0.531842542	7.016160812	0	4.129240854	11.00374243	0.182720397	5.995856651	1.980863049	2.885243956	1.384637784	8.459735495	5.819746302	6.339430291	8.789351928	1.513222486	0	1.999723434
Pdk3	0	0	0.396939298	0	1.234175554	0.230569159	0	1.507624844	1.961178222	0	0	0.627684637	0.454140892	5.360922543	0.806363652	0.342442249	0	0.595443965
Pdlim1	176.8032608	59.17834932	67.5192427	46.75195454	47.91436181	15.62661407	84.62249012	59.10290088	75.58029028	95.11129648	103.0598323	98.53189067	57.9369112	62.3112236	123.5888476	160.6406828	131.6702112	119.1679217
Pdlim2	0	5.831906345	1.202117801	0	2.242596404	2.094813675	0.250452004	0.608772398	4.072707219	4.258971207	1.897901457	0.380184517	4.12605293	1.097603169	2.604849269	16.04009725	11.91171581	4.472141224
Pdlim4	8.272806363	72.61984518	34.50189678	16.55931014	41.36236336	39.10919904	28.26430122	29.68600256	98.3544473	25.8544454	70.7336662	43.56714041	12.2637203	16.94901523	49.90154807	16.3755787	3.800607362	66.12694156
Pdlim5	18.14317311	21.2902144	19.52064956	10.45253493	24.38120485	14.41903428	27.74042721	12.91027343	12.25633567	34.35856516	25.98929753	17.253956	13.13355194	12.61388323	18.30851118	25.63792525	19.08505227	21.7478653
Pdlim7	14.06563041	29.31334655	23.2555665	11.91875929	26.32561563	54.34237951	27.54795964	21.70333723	21.38546246	28.2486567	29.11042174	26.63509465	14.89983511	29.42381229	21.95655965	22.08811737	46.28864932	21.76849044
Pdp1	0.325841772	0.420041765	0.831189782	1.565335306	0	0.107291372	0	1.052320738	0	0	0	0.474633567	0.528316534	0.878384729	0.375227386	0	0	0.332495467
Pdp2	23.2210235	27.52566431	16.11360215	14.10442589	30.09077864	15.02852148	24.35112329	10.91857139	11.85389107	13.78399699	33.81566118	85.14475706	28.1728341	45.67484075	22.89845324	48.03459025	73.51698006	57.74002081
Pdpk1	7.530449088	14.75032978	13.19435096	0.274061208	14.01129071	7.277741596	11.43467307	14.73934904	13.1475635	10.80267823	20.34982427	15.71403228	9.006704851	11.03061803	13.4393942	16.83514966	8.177144751	11.84234924
Pdpn	28.10435934	6.973706409	28.72144157	78.2819556	7.674353361	8.602354134	5.609898363	13.35186879	5.068053227	7.38191868	13.28477377	16.85416634	26.18562523	16.47557784	8.204943885	3.613485194	20.70675735	3.635271237
Pdpr	0.843945897	8.081753995	3.963925496	11.00451203	8.924823223	4.605031403	0	3.980184966	3.859067733	3.113147047	6.204288227	2.971991652	4.84792275	1.872048379	5.738584299	5.188518919	4.239038308	5.823212326
Pdrg1	41.59241628	39.90647407	38.4343177	112.9056997	28.69174833	51.5919598	31.62623946	40.48138313	21.42865894	27.78950247	12.74790605	39.19836931	48.03768594	50.255385	32.36827244	29.72105223	117.2652817	33.33323415
Pds5a	2.195620254	6.676766149	6.606080935	0.067613474	14.71382888	5.839305751	8.676839	7.63630529	8.109068522	6.783947383	7.557731081	6.207204561	10.07741488	6.00988035	6.742387827	12.77481937	9.885154243	10.11077065
Pds5b	3.688972049	2.717396632	3.910731999	0	4.415007554	3.628277672	5.771294249	3.644595729	3.296999904	3.573786028	7.396245079	1.309823579	3.852864715	4.070791573	4.560713959	3.092663986	8.319679293	2.379168551
Pdss1	10.06452491	14.17035088	16.7515667	62.75175535	21.35139884	13.11494296	17.19739791	18.44189412	17.82110398	13.82351533	9.582370967	18.0435339	13.61033867	29.37112234	11.83653067	16.0574347	19.19016152	11.94529788
Pdss2	6.72307354	4.444459645	5.081448422	0	6.857977687	9.763145068	2.035924463	9.897422252	5.517839831	10.63364785	3.085608376	6.56735526	4.919300657	2.230604174	3.970278936	1.910887322	8.869955144	2.579964002
Pdxdc1	11.1631502	19.18718318	22.72333662	4.198110821	16.39605205	16.4851379	12.38491209	15.17335794	19.62531692	12.37438353	10.02850672	16.6018038	17.55133884	17.65453161	18.30873992	12.13160945	12.3290234	15.36072836
Pdxk	13.33386235	13.34925824	14.10404651	1.210671421	15.47132404	11.31572235	19.31922056	14.50208429	14.29991412	7.78918273	50.44006579	46.23844915	14.88840382	8.419195198	35.24740999	36.25648203	27.79091546	35.34791027
