Symbol	E3.5_wt_male_IB140	E3.5_wt_male_IB141	E3.5_wt_male_IB142	E3.5_wt_male_IB144	E3.5_wt_male_IB145	E3.5_wt_male_IB44	E3.5_wt_male_IB45	E3.5_wt_male_IB46	E3.5_wt_male_IB47	E3.5_wt_male_IB48	E3.5_wt_male_IB49	E3.5_wt_male_IB50	E3.5_wt_female_IB146	E3.5_wt_female_IB147	E3.5_wt_female_IB148	E3.5_wt_female_IB42	E3.5_wt_female_IB43	E3.5_KO_male_IB152	E3.5_KO_male_IB153	E3.5_KO_male_IB154	E3.5_KO_male_IB51	E3.5_KO_male_IB52	E3.5_KO_female_IB151	E3.5_KO_female_IB53	E3.5_KO_female_IB54	E3.5_KO_female_IB55
Iglon5	0.439219284	0	0	1.918045243	0	0	0	0.434898156	0	0	0	0	0	0	0	0	1.982244448	0	4.479009791	0	0	0.152777072	0	0.186706306	0	0
Igsf10	1.341700795	0	0	0	0	0	0	0	0	0	0.083256151	0	0	0	0	0	0	0	0	0	0	0.116673565	0	0.427754442	0	1.19277049
Igsf11	0	0	0	3.75188088	0	0	0	0	0	0	0.246059504	0	1.789342046	0	0	0	0	0	0	0	0	0.459764061	0	0	0	0.660970341
Igsf3	2.461066088	3.804968618	4.542145576	5.23932506	3.505382011	6.766342062	3.878219614	5.939830711	2.6150195	4.51199122	3.779715682	6.312062743	2.498731948	6.860484855	3.909740225	4.523572411	8.330294404	4.208742097	3.137140009	0	4.176308197	3.959239709	3.206104054	2.876958236	2.716870304	6.871326233
Igsf5	0.990316998	0	0	6.486985691	3.761447832	0	0	0	2.1045337	0	1.474844144	1.647524122	0	0	0	0	0	0	0	0	0	0	0	0	0.364416984	0
Igsf6	0	0	4.162391258	0	2.007692619	0	1.665925327	0	0	0	0	1.758749379	0	0	0	0	0	0	0	0	1.025126887	0.183862515	0	0.224695306	0	0
Igsf8	0	0	0.994442266	0	0	0	0	0	0	0	0.376144726	3.361480668	0	0	0	0	4.559517472	0	0	0	0	0	0	0.214728982	0.123921367	1.010408066
Igsf9	9.552631787	5.251196982	5.223805927	0.927017583	2.01572528	8.926179656	5.854067087	6.56850769	15.78920341	13.49172804	8.29873175	8.82893016	2.873727965	1.479387914	6.744738961	6.93659387	7.18534455	6.453822771	2.70595861	3.209858977	6.689984335	7.660822726	10.54325507	4.511885977	7.290741105	3.538449524
Igsf9b	1.423880322	2.348172593	0.934369665	2.69446802	2.704109676	4.298550289	2.991722771	3.054722452	3.025903958	2.784499739	0.706844899	2.105612811	2.570084218	0	0.861725226	1.550914931	3.213063459	2.525205886	1.210020852	0	0	2.889129877	0	0.706151466	1.04791935	0.316456999
Ik	53.0975625	50.30336267	37.80873482	71.53559221	42.90990337	48.2350136	44.50674752	54.25310922	43.21463839	62.96443059	51.31548773	50.11907047	39.763555	34.64183954	38.97148018	51.68214215	28.04240305	54.95449489	46.08263781	43.5604478	39.43759688	56.39043064	21.70816352	39.61943362	64.85234752	56.87038266
Ikbip	12.34462666	14.25057955	7.020617226	11.50043127	13.54533057	7.808360677	12.1041027	10.05016836	3.497827179	12.87509319	16.54597502	10.04027656	11.88366922	26.00015261	18.92629548	5.378391853	4.952235035	6.672090743	6.993684995	4.977624378	4.788165655	4.961872189	6.611370746	9.56217937	6.258662198	10.97435914
Ikbkap	18.66924383	17.65789576	16.93522265	12.78862893	16.68470788	11.36683437	13.84448853	13.95479459	6.223406798	8.232430734	20.98887572	18.0668672	10.90220547	14.28618011	11.29853269	19.73677724	9.912509413	15.58084827	9.33248225	10.24008846	8.164237001	19.67260259	13.11425375	19.60670814	12.97649835	12.44770249
Ikbkb	7.460140505	1.845418172	2.447722914	0.217186685	2.833530011	1.286937578	1.567454222	2.216023843	5.284542605	1.458883796	2.40719351	4.136978854	0	0	1.80593584	4.875427992	4.48912351	4.158100222	1.267933186	0	7.716261664	3.200399985	0	0.105706901	1.769118269	3.64763106
Ikbke	13.0242299	0	1.385947636	0.30743816	1.336999175	0	1.109403285	0.697086211	0	0.688373309	0	1.561624487	1.906098989	0	0	0	3.177284732	0.535090012	0	0	1.365342272	0	0	0	0	0
Ikbkg	1.869519251	8.478502685	9.507731006	2.449224776	9.467808997	3.628214371	3.928057175	6.633203452	11.25665262	5.179302897	7.5405661	8.293850877	7.592526675	14.7658736	11.3142367	9.672484449	11.2497919	4.499650806	7.149272018	7.184953524	13.29421149	5.09393422	9.336000457	6.092760549	10.77781987	9.556502877
Ikzf2	0.119676882	0	0	0.104524406	0	0	0.754361261	0	0	0	0.089115277	0	0	0	0	0	0	0.181922653	0	0	0	0	0	0.101746118	0.029359143	0.079794459
Ikzf4	0	0	0	0	0	0	0.992575062	0.935516956	0	0.6158826	0	0.349293522	0	1.755843365	0	1.029105704	0	0	0	0	0	0.109547135	0	2.275887289	0.154520945	0
Ikzf5	4.109251578	1.905951251	3.033615223	9.196742949	4.877458265	5.316605903	6.475478308	3.051617951	1.091577047	4.01796758	5.928520704	4.557524586	4.172142411	12.88685039	9.325869133	3.35690061	3.477281206	3.12326799	2.619047411	0.38834541	0.498085569	3.841386332	3.513066608	1.200917077	2.772225419	4.109760007
Il10	0	0	0	0.754000328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.401844614	0	0	1.201160013	0	1.100938181	0.635357942	0
Il10rb	0	0	0	0	0	0	1.920766877	3.017252884	5.180565659	3.575448178	4.53813529	2.703720667	0	0	0	0	0	3.705715264	18.64478616	12.44069768	2.363887188	2.755850634	18.26071225	5.181352302	3.737736361	6.907914174
Il11	1.159954631	4.304077156	0	0.506545488	4.405769914	0	0	0.574271382	0	0	0	0	0	0	2.105996167	0	0	0	2.95720631	0.876973431	0	0	0	0.246540683	0	0
Il11ra1	1.724848396	0	0	0	0	0	1.812044223	0	2.443663047	1.124354773	0.428125971	1.275339937	0	0	0	3.757469066	0	0.873989449	2.931570151	2.608112722	0	0.199989161	0	0	1.269419896	0
Il12rb1	0.785150349	0	0	0	0	0	0	0	0	0	0.584648349	0	0	0	0	0	0	0	0	0	2.28404838	0.136552488	0	0	0	0.785247494
Il12rb2	1.147752869	0	0	0	0	0	0	0	3.252136569	0	0	0.424319921	0	0	1.389228554	0	0	0	1.950732632	0	1.483946827	0	0	0	0	2.805965258
Il13ra1	1.835781658	0.7568635	0	13.62847919	2.324237914	0	0.964292733	0	0	0	1.366982408	1.018022368	0	0	1.111005848	0	0	5.116099431	0	0	0	0.106425711	0	0	0.525413144	0.408001955
Il17b	0	0	0	9.961085253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.231818172	0	0	27.59299633	1.385188115	0.399700131	0
Il17c	17.23969269	0	0	0	0	0	0	0	0	0	0	0	0	9.611497321	0	5.633330916	0	0	0	0	10.03025527	0	0	0	0	0
Il17d	0.922648037	0	0	0	0	0	0	0	0	0	0	2.046597068	0	0	0	0	0	0	4.704426404	0	0	0.641863738	0	5.098671148	0.2263441	0
Il17ra	1.135995871	6.322765232	3.913643821	2.480414176	1.078692281	8.818601982	5.370406129	2.24963943	6.035293746	5.553802795	4.229496366	6.614581102	3.075685169	4.750064923	4.124994005	8.352087096	2.563436523	4.317111611	7.240313685	3.220723582	2.203119042	2.76599618	1.294908682	11.83097194	4.319580459	7.006174622
Il17rb	2.735264196	1.353246966	0	0	6.233491058	2.831137787	5.172370774	3.25002494	2.325096184	2.139601853	1.629412962	4.85384108	0	0	0	0	0	1.663166724	2.789329969	0	5.304695898	1.141713957	0	0	1.476233575	0
Il17rc	12.37415511	2.354615447	5.621600181	19.12086268	12.65380266	11.0837431	16.4996226	8.95368838	16.18243389	13.96069888	13.11250995	10.02910315	5.154271896	7.96021855	6.912716842	18.66204349	23.62711544	5.787735954	4.8533635	32.38397456	10.15304016	10.5949513	21.08023566	25.89582577	17.98026322	12.69301142
Il17rd	0.548650074	1.017898539	1.350118697	0.239592318	1.041948505	6.03373325	3.026025675	1.765570118	1.748913589	0.536462216	0.408542593	1.369128622	1.485458652	0	0	1.344597963	1.857088138	0.208502836	1.398736999	0.103700508	0.798027609	0.763364952	0	0.116611944	0.504730822	0
Il17re	6.782943259	3.728665771	4.451059769	0.329119127	7.156431078	8.775864774	19.00223915	7.835579848	20.82095657	5.158428465	24.13159508	21.31484332	8.162078958	10.5045442	2.736668817	7.388098434	11.90472944	17.75758442	3.842786809	13.10535964	8.769768646	11.79682051	19.88176972	15.21762478	11.92527784	8.29128972
Il18bp	0.804191085	3.978661907	0	0	0	2.080946854	0	1.592558583	0	3.14530629	0.598826697	0	4.354661242	4.483537267	0	2.627816276	3.629401925	0	0	0	3.119251996	1.118912251	0	0	0	3.753356069
Il18r1	0	0.583359548	0	0.205966205	0	0.610225369	0.743237549	0.233504197	0	0	0.17560239	0	1.276978678	0	0.85631804	0	1.064300669	0	0	0.178292862	0	0.246085805	0	0.501228914	0.11570487	0.628942565
Il1a	0	1.41288855	1.124414964	7.482708419	0	0	0	0	0	0	0.425306499	0.633470521	0	0	2.073990147	0	0	0	0	0	0	0.198672109	1.116106702	0	0.140117776	1.142467479
Il1f9	5.476507112	0	5.390637859	16.14302341	2.600126507	0	0	1.355657033	0	2.67742527	0	0	0	0	0	2.236914644	0	0	6.980946043	0.51755809	1.327623345	1.666819192	11.14751381	4.655981425	0.671748611	3.651456473
Il1r1	0	0	0	0	0	0.579441408	0	0	0	0	0.333487598	0.248355672	0	0	0	0.73171766	0	0	0	0	0	0.077890515	0	0.28556609	0	0
Il1rap	1.727219741	0	0	5.569970839	0	0	0	0	0	0.259823204	1.088275432	1.178855346	0	0	0	0	0	0	0	0	0	0.184859177	0	0	0	0.088586331
Il1rl1	2.427812019	0.40037927	0.318632664	0.706807657	0	0	2.550544589	0.320523562	0.687916054	0.633034657	0.241043649	0.179510596	0	0.902371411	0.587719861	0	0	0	0.825266877	0	0.313895442	0.281494935	0	0.137604102	0.039706071	0.971244963
Il1rl2	1.15638554	0	0	6.564829519	0	0	0	0.572504393	0	0	0.861082081	0	0	0	0	0	0	0.878919646	0	0	0	0.402234609	0	0.245782096	0	0.771019078
Il1rn	0.418980268	3.109299885	0	0	0	3.252494414	1.320482617	1.659433024	0	0	4.367807656	1.858745163	2.268760706	0	0	1.369081538	1.890903567	5.095186353	0	0	3.250235079	4.663589674	0	5.164986083	2.466822659	1.117418954
Il20rb	2.274971553	2.251042774	0	0	0	1.177355726	0	0.90103597	0	0.889773894	1.016410446	0.504629059	0	0	0	0	0	0	0	0	1.764806819	0	0	0	0.669715474	0
Il21	1.101050685	0	0.722524459	0.641096633	0	0	0	0	0	0	0	0.4070543	0	0	0	0	0	0	0	0	3.558912189	0.382987055	0.239061917	0.312028052	0	0.244708204
Il21r	0	0	0	0	1.642657598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150432967	0	0.183841614	0	0.288355812
Il22ra1	0.193558095	0.957610986	0.381046376	1.690514039	0	0.500856221	1.22005793	0.766615325	0	0.757033377	0.144129619	0.2146731	1.048109023	3.237383304	0	0	0	0	0	0.146337884	1.501524909	0.471287761	0.378230838	0.32911594	0.142451068	0.774328173
Il22ra2	1.827351542	0	0.899349732	2.393981591	0	0	0	0	1.941662575	0.893379137	0	0.506673747	0	0	0	0	0	0	0	0	0	0	0	0.388391481	0.112071512	0
Il23a	0.829636425	2.0522752	0	0	0	0	0	0	0	0	0	0	0	0	0	2.710962781	0	1.26114298	0	0	0	0	0	0	2.645844282	0
Il27	0	3.956087939	0	12.57095014	0	4.138280126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67982282	0	0
Il27ra	1.272546164	0	0	1.481902826	0	0	0	0.420008866	0	0	0	0	0	0	0	0	0	0.644805609	0	0	0	0.295093111	3.315567539	0.180314179	0.20812076	0
Il2ra	0	0	0	1.111929119	0	0	0	0.252119143	1.082209403	0	0	0	0	0	0	0	0	0	0	0	0.493811122	0.088567919	0	0	0	0
Il2rg	0	5.190524808	5.507680244	0	2.656580867	5.429567288	2.204354046	7.618002008	8.918157384	6.838894881	12.49957859	10.084442	3.787366663	11.69836088	7.619211941	2.28548289	15.78294509	13.82172024	17.83129363	32.25651902	12.20804022	19.94953909	0	5.649023989	9.951838995	20.9853983
Il33	5.197737541	3.214416439	2.558119637	0	1.64518185	2.241634644	0	5.146601154	0	1.69409121	2.257735383	0	0	2.414874855	0	0	1.954829619	1.316860015	0	7.859406912	1.680058125	1.506641353	0	0	5.844251628	1.155195699
Il34	0	0	2.41522866	0	4.659856754	1.587316371	1.933307248	4.251732845	0	4.798388922	2.283882015	1.360686407	0	0	0	0	5.536911315	4.662386587	0	18.55099401	0	2.347098033	0.799127541	0	7.674764431	0
Il3ra	0	0	3.184498046	0	0	2.09288916	0	0	0	0	0	0	0	0	0	2.642897001	0	0	0	0	0	0.562666778	0	0	0	0
Il4ra	0	0	0	0.386621291	0.840676945	0	0	0	0	0	0.494437591	0.490958307	1.198514931	1.233984933	0	1.446485441	0.998904888	0	0	0	1.287747732	0.61590694	0.14416926	0	0.868763222	0.885445938
Il5ra	3.173306788	3.924911338	0	13.5804945	7.231761931	2.463400638	3.000353551	1.571043579	1.348725931	3.102814114	1.181473443	1.055843632	10.30999447	7.076745565	8.065971249	3.110778288	2.864295806	0.964758407	6.472061994	0.959660202	4.307956528	1.766073714	1.653584486	2.697861458	0.311390364	4.231599219
Il6	127.5800698	38.48724007	12.2516751	163.9697529	23.63794861	21.47184905	6.538028927	14.3784452	4.408485036	26.36906736	6.178877856	11.50387128	33.69954955	17.34844319	67.79486467	6.778653945	14.0434816	18.92062531	5.288692793	4.705160118	26.15063794	2.164740078	68.23755216	10.58197066	5.598008091	23.5135993
Il6ra	5.058970543	4.171465745	6.639530776	2.061941668	7.68604551	6.981722977	8.503544653	3.673412874	15.76794962	18.46726649	10.79894294	6.358960138	10.95764594	3.760645676	4.89866174	11.02063541	18.26534789	6.152174608	5.158967155	0	0.654081857	2.580895115	0.659047152	0	5.708908722	1.124354773
Il6st	0.206800422	1.534689287	2.035578814	6.140981392	4.712848522	2.140489721	1.955292767	0.614297634	7.031582149	2.426478037	1.693893125	4.357840308	2.23963135	3.458869726	0.750927467	0.675751728	4.666564104	1.571802375	2.108880802	0.312699257	0	4.172114299	0	0.175816246	2.739544112	1.103072049
Il7	0.455545819	0	0	0	1.730266003	0	0	0	0	0	0	0.505240731	2.466761641	0	0	0	0	0	0	0.344411384	0	0.158456058	0	0.387293	0.111754542	0
Ildr1	6.659864604	5.814542037	4.62736999	0.342155812	13.39182599	7.096043233	19.75493382	14.35239471	1.665053243	9.193299693	10.21001598	13.90377549	19.09211798	13.10476563	1.422535285	5.12049815	21.21648992	15.48340029	3.995002826	9.77407914	0	4.224301969	5.869061441	0	18.35620769	7.574900777
Ilf2	41.14458435	91.88430299	85.49884973	51.90640674	54.26265024	103.5094396	66.63785743	74.68962536	77.72161354	70.40352849	77.44501532	60.8439927	40.22709366	35.04567244	47.72595065	59.7538517	46.4224972	101.6348288	84.49846068	130.0445365	63.17078155	123.6366847	97.89494638	84.04925516	123.7867052	75.44107099
Ilf3	19.22499978	25.51837136	22.15441186	18.63379558	11.57648339	21.2335334	20.6894831	19.96443892	16.93998648	20.63187501	23.74287459	23.40244807	29.19950227	19.60673502	23.8373016	13.78988803	23.27828508	30.29339391	29.88567824	35.80546294	21.82503455	28.05354294	15.27132896	14.94931653	20.41803581	13.7561732
Ilk	125.4084425	48.98264284	62.60699432	31.44410094	41.02360321	80.73940896	100.2294796	73.07886042	58.65701671	73.92557834	91.14913563	95.83171708	38.99032503	43.48959565	23.96733478	127.4469916	81.24142893	53.81570264	33.65455015	44.00455718	54.69398377	66.37192157	64.88031019	60.45140811	87.58516868	68.01299213
Ilkap	15.65938752	22.42650728	29.20519919	1.439655596	9.391246397	38.38799328	33.76786797	20.40174647	31.52646865	27.39957242	31.91291045	35.64938708	4.462891126	32.16479147	17.95638838	45.78316749	33.47645723	28.81545769	16.80938323	17.44715562	31.96777265	31.82152091	43.48410453	17.16701704	28.30624905	24.72840794
Ilvbl	0	2.395055386	1.906049926	3.382479787	7.354930626	2.505356367	1.525727231	2.396701518	4.115090798	1.893396058	3.965266344	4.295305482	0	0	3.515720523	1.581879957	2.184809574	5.887138891	2.46835941	0	0	2.694229243	0	4.938858785	3.800326192	0
Immp1l	116.8797008	96.37527319	62.75295155	27.8403765	107.6207336	42.7694501	52.0920022	39.74559296	55.19607914	23.08753623	49.23045194	68.08846286	89.50082812	59.23902956	150.0439573	73.29818844	63.93828061	93.32193937	78.25603964	149.0616075	130.5088503	55.84953843	216.8589478	166.1152399	64.58651877	122.7979076
Immt	82.07991896	87.88361236	95.66527398	65.98117318	72.89865729	77.1374816	104.2473439	112.002263	69.42445831	83.85015194	134.0977065	102.8094435	50.85853184	86.51391939	94.90026048	76.05914882	99.52001482	94.97489183	102.0252243	129.977563	78.40382805	113.7758689	66.76347363	112.3111126	116.507449	62.07806631
Imp3	73.99452525	176.8358107	153.0755268	178.5429163	52.39876744	81.13146522	71.14742713	113.0043433	85.28628671	117.7233215	115.8006936	102.9308563	122.240524	139.8424749	127.5123286	90.15835953	107.5417224	72.44487849	108.7094039	61.63201485	75.39984997	100.3349401	170.733288	127.9488555	137.5270782	106.1973719
Imp4	28.57542303	49.60501551	44.41164127	87.56998025	55.22002772	47.99779329	55.29998011	64.53084202	59.66058273	60.78314895	95.5651789	71.72553769	32.57573176	61.48965027	38.22818477	67.16413303	54.3006296	64.0138008	40.89859718	84.14265664	72.91893005	58.24264141	74.12556409	99.73354431	90.14775263	82.22717915
Impa1	19.93998134	21.44592078	12.80043332	26.88021314	26.34315021	28.04197894	23.22495897	21.88987386	16.58139528	5.933878496	27.43643885	20.19214685	23.47264537	16.91712216	26.75853954	19.83036442	11.73799654	23.06277041	28.73299418	19.66362571	0	19.29983823	4.235283794	9.213285043	22.33157364	6.069440841
Impa2	0	38.23362045	22.42015291	0.710479385	6.179521438	8.419877314	12.81897086	17.72037408	13.82979288	12.72646297	18.17218677	12.63101827	8.809863003	0	5.907729509	10.63260727	29.37039826	33.387532	29.03438922	2.460081312	1.577630338	24.61728048	14.83632747	44.26205718	27.93863542	14.64435587
Impact	4.599260671	16.25315849	7.114086982	0	7.486727897	8.500837672	4.141513662	12.03560372	2.792554332	6.424416403	4.647886231	3.643562961	3.557829289	1.831561552	1.19290692	32.20453163	4.44792089	5.992633949	15.07554825	3.477230316	24.21055789	23.42559515	8.98739068	7.680690512	44.64808853	33.29400565
Impad1	10.47794765	13.8638353	11.99262556	1.064106795	9.255259038	1.261070884	3.839873268	2.895310742	4.142661106	7.624325774	4.536173702	2.162041596	17.15324309	12.22677182	22.12046979	2.388717367	3.29917106	5.556170227	6.212242345	12.7116607	8.033742389	6.611182633	15.07841581	1.450151552	7.591797345	7.96097611
Impdh1	23.41104447	33.58896093	54.38376792	8.99665175	23.11931422	32.71269195	51.64852793	62.58794915	39.80085743	63.17911959	27.89219364	36.8701941	30.42475944	26.10431581	34.00379194	38.2495683	23.24445037	27.75823882	31.03592934	35.39942586	46.31078825	60.58575283	60.38656377	21.69476104	66.50625087	40.8963504
Impdh2	68.68930109	180.2150213	245.8628461	61.81039486	155.484365	129.267138	170.5640986	261.0620034	120.9064324	131.6131642	174.627446	161.5993045	123.9832351	104.442966	131.0098096	213.1167085	156.5668153	151.8773148	222.8769053	77.11105949	138.5965242	226.6189789	222.3531811	200.2632521	294.1241993	222.516106
Impg1	0.314322805	0	0	0.274525907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109333355	0	0.133614466	0	0
Impg2	0.32623724	0	0	2.991784286	1.239122788	0	0	0	0	0	0	0.361826044	0	0	0	0	0	0	0	0.123324389	0.31634775	0.226955292	0.106249741	0.208018701	0	0
Ina	0	0	3.930226008	0	0	0	0	1.976774798	0	4.880167573	0.371648972	0.553550601	0	0	1.812331363	0	0	4.552173465	2.544846864	3.018745196	2.903845484	3.992966408	12.02865594	2.758112502	5.754691041	3.327771586
Inadl	12.41657158	3.166487281	2.267978684	11.51528339	4.375757858	2.649852397	4.034308267	4.562875614	4.352428006	3.754870078	4.384597107	2.981367731	0.693146578	4.281961341	4.183300289	4.182786579	5.199340768	5.448343854	4.568762882	5.903441037	12.41255477	5.610186394	7.170554729	5.169293069	4.364935991	5.63295614
Inca1	0.818791505	0	0	0	0	8.474909191	0	2.432208207	0	1.601205308	0.609698641	1.816224849	4.433721903	0	2.97317106	0	0	0	0	0	1.587941648	1.708839844	0	2.436402045	0.401732013	2.183714165
Incenp	20.32751082	16.47242709	15.8690358	29.69172195	21.29889142	19.04483596	19.8823553	23.59778755	13.40634414	21.24670532	26.61940097	24.87725575	11.38682324	17.58572373	22.90737267	21.75933166	20.56247419	26.63806822	10.72205608	13.51362353	16.31280559	29.62369749	10.50118671	37.39448153	26.3093883	16.59117056
Inf2	75.7205072	23.03490456	25.08562208	21.40240008	19.545876	41.85050517	32.43720633	19.16850724	44.78526387	51.2758072	18.97711867	25.81932771	21.23098478	23.22552211	14.23710167	19.21772703	37.60189762	8.195099502	21.24098112	26.67859534	42.77192098	27.78749632	11.33281306	7.812569353	10.76071633	32.84078762
Ing1	9.21860851	2.974449339	3.945245536	6.651178148	12.17890752	6.222867023	5.052852786	3.571792429	0	8.621918523	4.775286335	10.66878756	2.170364401	11.17298124	2.910811624	9.167930655	12.66226466	4.874207777	0	1.818168876	6.995862368	5.855494936	2.088583604	4.089087135	6.292897051	4.008586569
Ing2	6.412945051	4.957415565	1.578098214	0	3.04472688	3.111433511	1.263213197	1.984329127	0	1.56762155	0.596910792	0.88906563	0	6.703788747	4.366217436	1.309704379	1.808894951	5.483483749	6.130973053	4.848450336	8.55049845	1.812415099	2.349656555	0.170378631	1.868203812	3.741347465
Ing3	3.903378621	3.713770968	8.866558475	9.965253864	5.702274776	8.546567878	7.570532563	5.054199904	12.76171301	7.046156196	8.71974597	5.994267523	4.877684469	10.04407869	8.722357496	5.886868313	4.065316776	7.302874288	16.84071897	0.681026504	7.570104777	8.042014194	14.86398507	11.99783176	7.5869578	2.602574385
Ing4	23.00971228	17.24824983	35.689223	16.44252291	23.83529698	27.06389137	15.38276503	26.92576321	32.59879751	23.18034327	33.74834686	30.15977831	7.551311145	7.774791896	10.1275363	34.17623765	22.02779869	29.67780623	21.331388	5.798763093	24.34058236	29.58924353	36.3338632	53.64798449	22.23687309	23.24500932
Ing5	9.938086397	12.90654075	9.782261517	0.433990493	8.493097226	7.071917669	8.613399281	12.30039188	7.391838396	10.68905104	8.140242676	11.02221955	6.726790503	11.08139136	3.608688012	16.23710189	6.727749888	12.84098116	7.600893433	20.85024623	16.38260292	16.16073714	11.00464484	20.91151772	11.39770731	11.76152395
