Symbol	E4_wt_male_IB57	E4_wt_male_IB58	E4_wt_female_IB155	E4_wt_female_IB156	E4_wt_female_IB157	E4_wt_female_IB158	E4_wt_female_IB59	E4_KO_male_IB161	E4_KO_male_IB162	E4_KO_male_IB60	E4_KO_male_IB62	E4_KO_male_IB63	E4_KO_male_IB64	E4_KO_female_IB159	E4_KO_female_IB160	E4_KO_female_IB163	E4_KO_female_IB61
Grip2	0	0	0	0.460648713	0	0.289461305	0	0.30646445	0	0.452391312	0	0	0	0.472518251	0	0	0
Gripap1	3.392588442	4.822090078	2.801873616	3.242512912	3.014789591	5.603186286	3.571380117	2.516742282	1.21489458	1.592194474	3.295593039	4.186206686	1.828425736	0.207878923	5.868142115	6.562550024	5.951788154
Grk1	0	1.338805528	0.612245906	0.318839101	0.691709363	1.001756649	0.561883037	0.636360292	2.568425165	1.017652095	0.740705179	0.137211109	0.35958137	1.226454864	0.419650541	0.911013493	0.212816175
Grk4	14.9745369	11.08925242	21.00457952	14.82326603	79.52499682	272.5325659	33.77936783	66.76520499	147.1792743	20.95785246	11.28088873	12.75826436	55.05222594	97.91635572	151.371681	60.48870415	3.411763837
Grk5	0.521689476	0.785126797	0	0.747917803	0.463594105	1.174936872	0.659019432	0.497581371	0.420341249	0.183627733	0.217188932	0.643726762	0	0	0	0	0
Grk6	8.660881811	10.98975767	5.890587208	14.60780563	9.054594702	10.5560995	15.44580603	4.859205068	5.47320685	4.303785618	2.120990895	5.657768703	1.647443725	3.933353825	7.690616998	8.347726471	5.362665737
Grm1	0	0.11857399	0.260278961	0	0	0.851736784	0	0.676326268	0.507857219	0	0.098403054	0	0.09554113	0.173797486	0.446006275	0.242057197	0
Grm2	0	0	0	0	0	0	0	0.790370249	0.534144141	0	0	0	0	0	0	0	0
Grm3	0	0	0	0	0	0	0	0.148552055	0.878445056	0.164465224	0	0.288275262	0.188866657	0	0	0	0
Grm4	0	0	0	0	0.246756728	0	0	0	0	0	0	0	0	0.204175533	0.261981837	0	0
Grm5	0	0.388940492	0	0	0.086121688	0	0.489703083	0	0	0	0	0	0	0	0	0	0
Grm6	0	0.57398351	0	0	0	0.343584956	0	0.242511573	1.02433113	0.134244929	0.476341653	0.470610031	0	0	0	0	0.729922143
Grm7	0	0	0	0	0	0	0	0.125635032	0	0	0	0	0	0	1.118482611	0.539577393	1.512567675
Grm8	0	0	0	0.644006439	0	0.202339591	0	0.285633533	0.120647158	0.474346682	0	0	0	0	0	0.460027137	0
Grn	167.8393337	147.4347871	154.4068954	158.3841776	145.6874779	95.05919179	146.7152956	175.1684067	182.5935	244.784033	184.5633002	187.8768843	303.4301115	82.27407587	208.1284557	189.0453223	271.7469165
Grpel1	55.93095703	68.77966335	58.04696466	43.99540213	46.403645	48.8259132	54.39753295	49.88429643	75.2417552	77.17981457	103.855609	75.73296865	93.43252772	78.61186208	49.96726687	47.81608608	64.88872278
Grpel2	16.74241558	17.61729319	12.59065699	14.63578647	8.346183443	15.63455914	11.86446723	9.607198472	16.12205044	14.0859627	20.06050592	8.817831558	12.70961505	10.0586476	10.20958631	12.12738865	7.815182216
Grpr	0	0	0	0	0	0	0	0	0	0	0	0	0.267883073	0	0	0.226230754	0
Grrp1	0	0	0	0	0	0	0	0	0.361941473	0.474346682	0	0	0	0	0	0	1.289568811
Grsf1	70.51677571	24.85034781	71.23380697	61.82734409	91.92449708	56.17632211	29.4478242	67.25808276	54.6262242	43.28283798	29.84267855	54.29295963	51.35361023	30.42467517	105.5689775	94.89410569	34.0182339
Grtp1	131.1662744	127.1719618	106.9388893	106.6799124	100.3084935	157.3624344	95.59303237	113.4765337	89.42551509	99.44044511	207.4013375	110.4934875	135.0958874	99.22775067	77.34463789	66.30149888	104.9984645
Grwd1	68.6241089	54.03532671	63.61028952	57.28609957	62.14001248	57.12614731	64.74224914	53.02511726	66.72434814	42.19440924	70.15796285	81.46155724	37.56996714	26.1874981	48.35369297	82.73087395	64.00519185
Gsc	2.814634704	0.705989939	3.099403637	6.052782834	4.377094428	0	1.777780699	0.894855311	0	1.486070779	0	2.604790447	0	0	9.294330094	4.804031258	9.426813915
Gsc2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.513471222	1.075028919	0	0
Gsdma	0.60608605	0.304047024	0	0.868912576	0.269296136	0.273002573	0	0.192692615	0.162780721	0.426668402	0.252324779	0.373932989	0.244986244	0	0.285911947	0.413788166	0
Gsdma2	0	0.497498313	0	0	0	0	0	0	0	0	0	0	0.801719688	0	0	0	0
Gsdma3	2.237224877	0	0.615893681	0	0.99404369	0.503862569	1.413076872	2.845118851	3.004334769	3.543629848	0	1.380286159	1.356464117	0	0	1.145551665	0
Gsdmc	0	0.347956418	0	0	0	0	0	0.441041199	0.186288936	0.24414317	0	0	0	0	0	0	0
Gsdmc4	0	0	0	0	0	0	0	0.252053775	0.638781543	0	0	0	0	0.874408175	0	0	0
Gsdmcl-ps	0	0	0	0	0.38036335	0	0	0	0	0.301320742	0	0	0	0.314726535	0	0.292224492	0
Gsdmd	1.860574968	4.200163118	4.097634988	2.667405048	4.546798378	3.352274842	1.175177106	0.295765804	1.49912245	0.327448779	1.549183214	1.721860351	0.376031813	0	1.755396321	5.716148004	3.560836402
Gse1	2.376226911	1.430459696	1.439152113	1.703333584	2.533932169	2.996942387	4.502620179	0.906567067	0.127639938	0.41820008	0.593560202	1.026231741	0.768396376	0.174722339	2.129803446	2.271222717	0.909541989
Gsg1l	0	0.422442502	0	0	0.187079833	1.706892236	0	0.133863422	1.017752856	0.148203117	0.175289844	0.259770981	0.680767074	0	0.595868476	0	0
Gsg2	2.351036032	7.371328608	5.825026472	5.055828564	8.095745012	9.001412489	6.682330438	8.222099959	11.52367055	7.447799765	8.074931503	11.24140205	2.138204376	5.618277308	7.763460356	8.627431731	6.749248078
Gsk3a	5.119669765	2.568315768	3.624203057	0	0	3.953280292	4.619554095	0.930110789	1.767889424	2.831801394	0	1.804942591	0.295631917	1.882229077	3.450181348	2.746315169	1.399744455
Gsk3b	18.71606576	23.87212498	24.99468457	38.25016407	25.56703612	37.3089041	28.9248219	41.65272169	36.68423817	26.14097238	17.32441619	17.81206225	14.80852977	20.4962906	36.81889839	23.85654828	17.33815787
Gsn	54.54815705	47.1119726	54.80342724	58.04738227	62.46607092	64.59233451	66.7762991	38.26069929	38.81594386	36.61898259	40.50233528	46.49140162	21.82162015	42.58984877	40.85329436	34.74567114	51.66000367
Gspt1	17.67178194	7.043555596	16.52742798	9.717561773	12.79971437	16.4651952	11.9263688	22.55048496	20.61035279	7.157526544	6.651613906	5.227391426	0.978509158	11.30294812	18.95673706	19.0063666	4.401350313
Gspt2	3.313659389	2.992173966	2.919133469	0	2.061255057	0	0	0.632105978	0.355988965	2.566000541	0	0.408881399	0	0	0.625267522	2.036076786	1.902540749
Gsr	29.68007014	20.47265137	46.30082169	39.00480914	33.2433582	25.34530552	39.83639279	24.18018276	19.92845413	20.0233948	16.7325702	30.51920144	16.24592534	21.82355253	41.12830511	40.94861314	24.25953063
Gss	94.3092087	75.42953144	83.76651557	79.08274222	66.01772285	50.49533219	102.2764799	153.8784905	129.7528019	188.8390232	104.0830881	144.9144376	92.42485326	119.0639123	108.7041224	116.6254257	138.7748261
Gsta1	0	1.925278023	3.169599189	0	3.410458841	8.643496108	0	0.61008138	0	1.350868831	1.597763873	2.367807963	0.775647503	0	0	0	1.83625013
Gsta2	0	1.938788745	0	0	0	0.870415222	0	0	2.594972195	0.680174306	0	0	0	0	0	0.659641251	1.849136096
Gsta3	1.139441773	3.429650436	0.627362046	1.633555643	4.050213878	1.026489676	0	0	1.530138777	0.401068298	3.32059409	0	0	17.59429856	2.687572298	2.72272613	4.361410655
Gsta4	355.2727116	457.6745593	337.0924983	333.7875961	288.8895376	375.2098353	424.8302039	447.420183	342.7638638	596.1181097	718.7110485	475.6216844	385.5024765	538.310499	260.3410326	327.9167549	429.0845033
Gstcd	10.72441379	7.278785926	9.03075569	7.235297998	7.287755976	9.945466026	6.375302146	9.426560973	7.624402841	11.32455159	8.404274574	9.341043098	8.414842498	7.421729968	3.571115539	5.814363605	15.09174649
Gstk1	24.87168602	27.62773962	16.62846715	5.093883188	11.05098679	16.80462937	33.66313774	47.44465129	6.202820634	32.51672005	37.72011259	20.82525294	33.03257527	24.81940221	16.76120358	13.34177627	22.10015883
Gstm1	7.660852726	0	8.435934782	5.491473761	3.971181498	7.476557337	9.677501731	0	2.743370914	0	2.657795004	0	0.516099305	0.938828767	4.818522204	6.101936457	2.443603342
Gstm2	17.35825815	14.24926399	8.688395104	9.049305376	8.413768085	34.82907902	9.967118148	14.04760449	11.86697886	17.77418244	11.8252839	7.788663443	11.48136103	24.36650707	5.95527004	14.54423905	10.57027654
Gstm3	0	0.68954425	0	0	0	0	0	0	1.845841287	0.96763566	0	0	0	0	0	0	0
Gstm4	4.940761278	6.939982441	4.352511806	7.083300485	4.829613588	3.560789545	8.737919725	4.08411536	4.246318137	3.478164065	4.525245705	7.925500757	2.795949462	0	2.330729565	7.420964075	11.3469715
Gstm5	3.627202132	7.27843854	3.994182074	2.600061122	4.029095859	8.986010059	13.74608918	0	0	0	3.020142029	0	6.597686608	0	0	1.238185005	0
Gstm6	5.736772817	3.59736193	3.158593637	2.056124724	0	0	0	0.911944562	1.925955926	0	0	0.884844903	0	0	0	1.468732473	1.372405696
Gstm7	2.53209283	0	3.485344703	1.815061825	1.125059411	0	0	0	0	0.891262884	0	0.781104466	0	0	0.597238288	0	0
Gsto1	522.2686819	716.750661	721.6284625	644.6987042	813.1388694	831.3814852	783.7915069	387.7390337	450.2377339	569.5273463	609.6336177	541.7171399	442.3455577	897.7920034	482.6750214	313.3295943	840.2101727
Gsto2	0	0	0	0	0.526614968	0	0	0	0	0	0	0.731234812	0	0	0	0	0
Gstp1	310.8960753	373.1972893	140.6083619	222.8573895	123.3369062	90.02480019	356.2682078	33.18301504	57.85323091	182.9065503	139.6013971	201.4021172	114.895914	188.5947997	102.6623719	111.4341541	265.626909
Gstp2	219.706193	265.6230817	83.46751695	185.8386772	101.5246431	34.63720149	238.6859713	67.05702993	115.6557022	230.4542705	144.5190171	229.0806974	153.636998	183.3575028	139.9181589	134.248398	315.361309
Gstt1	0	0	0	0	0	0	0	0	0	0.560799452	0	0	0	0	0	1.631610231	0
Gstt2	0	0.604986999	0.663996327	0	1.071680679	2.716076697	3.04688254	0.766832216	4.210673861	0.424488344	0	0	0	0	3.413412992	3.705065275	4.616091569
Gstt3	1.764218442	0	0	0	0	0.397333163	1.114316359	0.280448515	0.236914173	0.310490674	0	0	0	0	0.832243424	0.301117603	0.84410644
Gstz1	2.351314855	8.650051305	6.473019217	1.123650703	5.920171495	4.94253805	3.960369146	19.18717515	20.62929034	16.82850613	12.39934497	11.12184561	9.187449004	26.22173686	12.57090268	19.79862522	17.25012397
Gt(ROSA)26Sor	7.21030798	18.6022187	1.701387096	7.383590032	16.01841913	11.13523713	7.807161621	12.11680954	17.15205437	5.075864366	4.717089039	5.083996649	11.24156951	24.99368204	12.63360045	10.9001193	0
Gtdc1	1.293806242	3.569754924	1.068529719	0.927429789	3.449183706	4.953596419	2.45158325	4.52473042	3.996094613	3.41551898	4.039765155	2.394693801	0.261484926	0	3.967168192	3.312411529	2.476133692
Gtf2a1	17.35852994	11.99137166	11.43752542	14.27884066	25.54055384	24.7384719	13.30059214	44.51219314	34.01040461	25.84217192	18.59980425	22.82369491	21.16451602	36.6169091	57.18613188	29.53047778	22.3291305
Gtf2a1l	0	0	0	0	0	0	0	0	0.274082919	0.359202614	0	0	0	0	0	0	0
Gtf2a2	158.7917712	200.0956428	92.6328056	67.75330899	194.8644091	211.1703017	78.80409591	193.5242355	267.0564863	82.5081006	226.6557849	109.631676	238.4024485	348.1905357	135.5471246	167.133017	88.63793679
Gtf2b	51.46600023	62.22861481	55.2198862	39.7298477	46.9074291	76.6792707	55.01180497	51.18543792	46.07526509	59.45549206	42.85248648	56.1777569	46.94030352	28.13936765	58.51694956	46.84928119	63.1394314
Gtf2e1	11.34597842	8.944232252	10.11411017	15.49153487	13.923438	14.84516217	10.2376449	18.20787678	10.15755957	13.50228295	5.398331044	11.33342222	7.861991498	2.184971986	20.38969173	14.20126938	16.02725711
Gtf2e2	35.75773157	35.87619907	47.45252327	39.43377939	56.21863187	46.25469571	27.79730797	47.80573314	30.7810936	35.17693921	53.43908357	35.63734943	41.50790233	27.30366214	53.63213087	46.9472755	29.83040306
Gtf2f1	57.63455481	62.64429333	50.77255632	34.42813492	56.76480715	53.21931211	41.25691533	58.02512377	57.01546175	52.06892493	72.78278906	68.15363531	43.48676744	42.37829386	55.73587434	69.51544952	56.98994445
Gtf2f2	52.93316759	45.19875603	68.21012025	54.89726871	54.5446748	40.07648001	55.48566262	54.06768251	71.38561547	42.81342564	62.82904193	47.94447964	55.08366224	118.0063602	42.50284752	36.13862805	42.03097691
Gtf2h1	52.36450991	41.36612381	89.14483287	79.38663853	82.36910373	50.96923235	60.0663201	34.82731233	45.10146756	41.10036872	38.83963162	31.93564817	30.89789709	27.88167531	63.60098232	47.87265276	48.38067557
Gtf2h2	57.10559092	37.38727506	32.50742414	38.85316878	58.48727129	52.31669701	24.45359742	68.31410372	28.85481384	32.0243755	37.87739346	40.60645009	60.24968073	39.49845667	57.53010648	35.68322972	48.1620333
Gtf2h3	16.74517471	25.20097871	23.2199316	23.11751041	24.52515489	13.12974313	22.72009071	11.23910055	9.494442186	17.68223407	17.81560696	23.72340929	15.54264827	16.41681654	12.87290635	19.47724505	27.29974574
Gtf2h4	34.82608768	41.1076101	40.04148957	22.02717621	23.66600484	15.22552107	28.46653433	25.72667412	33.28739596	30.64579522	47.33412618	37.91722237	38.91894297	48.95529297	24.15982537	26.57376844	36.26622468
Gtf2h5	69.13521605	104.7541963	78.46043698	76.86500079	58.92870961	63.55294747	85.55209046	50.24027976	53.80966254	65.55463038	84.58460972	89.66025345	91.24953032	131.7551169	41.26605458	67.91037662	90.45923251
Gtf2i	6.680015787	4.840439557	10.01214587	2.128172221	10.05844052	6.352154215	13.12650654	13.68654265	11.26294872	26.25591989	10.66055188	10.30331531	29.40143082	27.96980087	21.70824345	17.48227116	9.588343841
Gtf2ird1	15.01371027	9.243481658	8.642100062	9.294600983	7.277335965	11.21994343	16.81071191	9.329633588	11.63878793	10.32904104	7.813104934	9.683953137	15.03381712	2.383523757	7.565388356	5.707490751	8.816048488
Gtf2ird2	0.476410199	0.477988575	0.262305354	0.683003369	1.270071393	0.858367953	0.601820802	1.666113249	0.255905562	0.335380064	1.785045019	1.763566312	2.888548876	5.955119726	0.674217964	0.813139085	0
Gtf3a	12.72874092	15.96364	9.811594409	5.474550883	5.655633786	13.76033926	14.47151838	12.54520963	14.35831302	17.47335303	27.55588756	10.99443651	13.89173921	28.07806835	4.203213995	9.559207961	20.70662031
Gtf3c1	10.8237845	8.687715473	10.7269868	6.89665361	16.03074535	11.26762579	9.723055071	9.405946767	12.59708077	16.67857901	9.713236668	16.91729675	7.583481584	3.095032381	13.72935099	13.71187597	8.746314131
Gtf3c2	20.69322403	31.50691467	36.77877258	22.90064821	29.84151485	21.91243067	22.01307359	30.24025	32.76131014	23.89577432	29.3211262	26.65383829	27.73463909	23.89113952	32.71031193	32.34503261	30.91848193
Gtf3c3	19.79329803	9.929437202	20.58499094	17.3412396	29.31519196	20.80306864	15.97458716	16.78099385	23.77443577	12.19220932	10.98708574	15.60389387	6.667212979	13.34105358	22.30550852	16.7039604	14.20542655
Gtf3c4	1.854830841	1.977287006	4.340295943	3.656358757	3.811640025	2.715314396	1.171548998	1.474263452	2.428553125	2.611502809	0.579150166	1.573499103	0	6.052059649	2.953086036	3.24497952	1.109325963
Gtf3c5	18.3774337	21.70963393	15.01436975	10.19873275	21.86236277	12.28325464	18.72187424	12.25088066	15.28491695	23.16180212	23.4461959	26.69964727	25.87940797	28.11534458	21.25371132	21.2484009	20.98938658
Gtf3c6	46.97404566	54.44289867	32.10617532	41.79980616	26.62916355	25.53644659	40.92381451	33.98871027	25.66732792	35.9192049	33.71751702	37.97546124	43.86742892	42.28135006	32.09277509	38.15248589	49.60035646
Gtpbp1	33.54948482	30.48970676	24.09380431	25.09464525	14.04254922	26.06250641	53.43701147	29.52574837	29.9048017	27.38312097	32.99514055	29.99827334	9.826846675	14.47945826	17.2026773	25.72659117	27.91662205
Gtpbp10	8.452543851	16.67841035	10.54875474	7.270771194	9.013521676	9.899043513	6.406558957	12.54079289	6.053755052	7.93382035	11.96442862	5.56257205	8.199853343	0.414339845	7.177247985	9.81025128	10.24529873
Gtpbp2	0.557043348	0	0.920102799	0	0.495010968	3.010944093	0	1.771004949	2.992179672	1.960718246	1.159536998	1.374701724	0	0	1.576660755	0.760611288	0.533044964
Gtpbp3	6.490748673	10.65641385	9.746517507	6.767587663	6.554475584	9.036775181	7.4539805	5.252800678	6.497625021	7.061666813	10.31756021	11.2855647	2.385116072	0.433873009	7.793959664	10.87701306	9.598997557
Gtpbp4	72.78656318	46.20779843	74.12166401	58.17750798	72.98082756	63.54031121	32.54759517	64.9176536	56.57039385	60.98896278	43.17419606	50.8677154	20.30835673	16.10320094	96.0191522	70.80149428	48.0775385
Gtpbp6	3.069084653	5.645296641	2.253064935	0	2.272759336	2.764848353	5.169323938	3.903009792	2.472855856	1.800461398	0.425905478	2.524684404	3.308148607	2.632789774	0.482598122	4.539883905	0
Gtpbp8	3.801051928	15.89018767	1.395207005	9.08226872	14.07402733	11.41418735	14.40493164	20.94675117	11.91020597	4.013758654	14.24203096	10.16214514	12.29139571	0	22.11476285	9.947734051	7.274592158
Gtse1	24.96115252	41.44160943	19.30605147	8.520344181	20.59708586	21.14827201	28.52890379	48.93796315	46.28945005	22.59255231	29.93824425	45.10035372	51.88914389	12.89133472	28.31618439	31.44566791	50.61511196
Gtsf1	2.288352592	1.14796702	3.779812884	3.28068654	8.134086044	3.092264605	5.78148072	2.91013888	0	0	0	4.235490283	5.549854571	12.61957504	1.079495798	0	2.18976643
Gtsf1l	20.65238214	18.8370952	16.53954486	8.074962553	13.34729574	10.1482502	11.85860534	10.74436502	26.2210145	17.18213048	36.7367674	16.21679386	39.46282955	55.2202011	17.71354469	27.55876204	30.54226495
Guca1a	28.38815415	31.33042638	18.75618489	32.55884099	19.34058317	6.819748132	9.562953219	6.016953812	8.640989886	18.65220262	10.24270964	24.52023813	13.76974227	20.17782835	16.96279881	17.44309082	1.811009579
Guca1b	0	0	0	0	1.320326017	0	0	0	1.330156611	0	0	0.611115904	0	0	0	0	0
Guca2a	2.950340306	1.48005748	0	0	0	0	0	0	0.792393295	0	0	0	0	0	1.391778511	0	2.823234575
Gucy1a2	0	0.060397303	0	0	0.106988452	2.060758622	0.152088795	0.114832049	0.032335513	0.084755379	0.050122958	0.148559546	0.243325986	0.132789232	0.113589735	0.164393579	0
Gucy1a3	0	0.178090285	0	0	0	0	0	0	0	0	0	0.21902478	0	0	0	0	0
Gucy1b2	0.608093696	0	0	0	0	0	0	0.193330905	0.163319928	0	0	0	0	1.341381403	0	0.207579415	0
Gucy1b3	0	0	0	0	0	0	0	0.161574921	0	0.178883123	0	0	0	0	0	0	0
Gucy2c	0.419763865	0.210577284	0	0	0	0.189076477	0	0	0.789172184	0.147751278	0.174755424	0	0	0	0	0.143290973	0
Gucy2d	0	0	0.25726102	0	0	0	0	0	0.250984302	0	0	0.288275262	0	0	0	0.159500359	0
Gucy2e	0	0	0	0	0	0.267988842	0.751571675	0.063051262	0.798956149	0.418832576	0.165127199	0.122355219	0	0.072911081	0	0.135396296	0.379549001
Gucy2f	0.165252108	0	0.090985694	0	0	0.669918497	0	0	0.044382901	0	0.137594988	0.203909047	0	0	0.623641501	0.169231827	0
Gucy2g	0	0	0	0	0	0	0	0	0	0.149536907	0	0	0.343446902	0	0	0.145022697	0
Guf1	6.22997953	5.833911836	10.74779373	7.14526601	7.935232381	11.78605227	2.623321443	11.48802562	6.581366132	5.409078475	0.864551718	4.868648877	5.204325666	6.565901236	12.9311548	7.372461042	5.166703798
Guk1	47.95276065	86.74672863	52.00428573	45.83150836	53.58874673	38.61749857	44.05518818	43.42684817	66.34638673	69.04935732	111.3122884	100.4100517	65.19736808	42.73859012	25.36292943	43.15515784	63.96352037
Gulo	14.58887922	16.46686468	12.85192007	42.87632802	24.95620196	2.299971348	13.8219506	2.551029027	12.53835572	6.675618024	8.806747491	22.95205639	5.01242936	5.899906696	39.57198064	15.18922272	14.65838349
Gulp1	21.09651939	12.25423935	21.70259499	10.34695022	43.90793859	59.76646457	25.24735331	42.00828499	28.62840292	16.21927743	16.64122614	11.30318005	7.629806788	75.72366958	8.380601789	7.201526965	8.500061087
Gusb	16.81790077	11.13658885	28.51993994	16.395418	13.74945367	15.15075356	7.648221035	12.83257495	8.491771796	16.81188162	23.52538158	13.28132024	11.14866959	7.17233068	15.86718173	19.97858895	18.0245595
Gxylt1	2.781465608	2.79068077	2.366769888	2.900098784	1.685264613	4.214200421	1.916542277	2.2509706	2.512762332	1.246049349	0.526352424	3.588131397	1.737550123	0.371853206	3.936343265	2.762134164	0.241966845
Gyg	58.27832703	36.54462913	57.22235244	36.20520149	45.74646334	56.00131799	56.44166305	34.58634191	15.65221324	50.94109684	43.67221252	35.9556024	29.05326573	46.77972356	11.45496717	11.9363655	25.09541845
Gyk	8.210569815	8.237771923	4.520634579	3.745333132	12.1051259	11.26309826	7.071768263	4.627495515	7.116683402	12.21686468	11.96373972	4.605111037	12.2192077	1.234876871	10.91541674	7.898708543	8.571102935
Gyltl1b	70.20446735	91.29463465	52.16370481	46.90407291	42.09574088	76.44680227	66.29860544	37.92244714	18.67223805	35.5071191	54.48216611	60.55493038	23.1427104	19.29517753	18.00584741	16.75227534	30.65492328
Gypa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426598777	0	0.865359257
Gypc	0	0	0	0	0	0	0	0.240733303	0.203363999	0	0	0	0	0	0	0	0
Gys1	13.46528583	18.68869102	10.37933948	12.86963153	16.35324742	13.14135451	19.84488153	15.83974125	12.77817604	16.74658988	12.51972351	11.90754608	7.438503804	0.330031085	12.49235589	12.10417504	9.449130663
Gzf1	9.189935463	6.213735876	9.459739685	5.728308784	5.326006762	4.859379783	9.08538373	6.097567897	7.297300286	3.094094002	0.166345187	4.683793285	9.205913543	2.644159569	8.104964101	9.002069117	10.70576013
Gzmf	0	0	1.000742538	0	0	0	0	0	0	0	0.756696752	0	0	0	0	0	0
Gzmm	0	3.222520174	1.414735564	1.841878447	0	0.578697523	0	1.63384158	3.105491608	2.713292527	9.092717653	4.755869338	0.519309876	4.72334535	0.606062182	1.754255893	1.229402303
H13	8.813013313	9.592965147	8.239809487	7.151738171	7.38829776	5.917088987	4.831283658	6.819759334	4.778603689	7.608833949	5.607369678	7.59171279	6.452487923	3.056673772	5.883121727	7.946765072	6.364780041
