Symbol	troph_wt_male_IB178	troph_wt_male_IB179	troph_wt_male_IB182	troph_wt_male_IB82	troph_wt_male_IB83	troph_wt_female_IB180	troph_wt_female_IB181	troph_wt_female_IB84	troph_KO_male_IB183	troph_KO_male_IB184	troph_KO_male_IB190	troph_KO_male_IB85	troph_KO_male_IB86	troph_KO_male_IB88	troph_KO_male_IB90	troph_KO_male_IB91	troph_KO_male_IB93	troph_KO_female_IB186	troph_KO_female_IB187	troph_KO_female_IB189	troph_KO_female_IB191	troph_KO_female_IB87	troph_KO_female_IB94
Tg	0	0	0	1.927719167	0.394820723	0	0	0.249608494	0	0.480944669	0	0	0	0.483273298	0	0.409746853	0.329468142	0.36621841	0	0.277903898	0.103565972	0	0.998482666
Tgds	7.288020826	7.700504647	12.32546267	2.393265474	2.941022179	17.45335439	10.99924924	2.789002987	8.055751171	0	2.009271412	0	0	2.39993733	32.77955955	28.48726552	6.74907852	0	6.306144151	3.105161969	13.88634497	26.8650215	13.63579065
Tgfa	0.487921706	0	0	0	0	0	0.420790115	2.489592404	0.862912102	0	0	0	0	0	0	0	0	0	1.477653043	0	1.239559051	0	1.327847366
Tgfb1	2.167872957	0	1.176351464	5.177408117	0	1.269151483	1.699638391	0	1.742719809	0	0.724450772	0	0	0	0	0.825364004	21.90066311	2.95073401	0	0	0	0	6.704234135
Tgfb1i1	0	0	0.271346108	0	0	0	0	2.783472908	0	0	2.005287398	0	0	0	0	0	0	0	0.590028772	0	0	0	7.422956394
Tgfb2	0	0	0.695105458	0	0	0.070306963	0	0	0	0	0	0.141243057	0	0	0	0	0	0.653845187	0.566802242	1.488506214	0	0	0.594229261
Tgfb3	0	0.990889844	0.970272759	0	0	0	0.525707945	0	0	1.198596523	0.448153594	0	0	0.401466621	0	1.021159365	0	9.126790275	1.054905207	1.385168264	0	0	2.488389887
Tgfbi	0	0	0	4.048354218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652488826	0	1.048444084
Tgfbr1	9.905585665	7.340559529	6.231382431	5.740289056	18.2230738	5.511266797	6.909543009	3.716373553	8.372805974	0	6.693434153	3.29799796	7.463815938	4.077373229	4.827687932	1.72851558	0.735808307	9.814601684	13.23472232	14.06803878	1.233579298	6.697671974	3.964325105
Tgfbr2	6.033394434	2.381819384	0.342979667	0	0.695636512	0.138763743	3.344965028	7.916155094	0	4.236893515	1.901002401	0	0	6.244197845	0	0	0.580491488	0.645241961	3.542514014	0.489640202	5.474201365	0	11.72820909
Tgfbr3	1.568104431	4.211404612	9.49554478	1.791094102	2.201029319	2.03063189	7.937729665	10.08842234	2.411534962	3.351436668	2.756814651	0	0	4.714729022	1.291151015	2.855298571	1.836704606	6.635129788	2.802173649	1.549246514	1.010371347	2.161880937	8.813304454
Tgfbrap1	1.788447147	1.695856616	1.779183797	6.851791999	0	4.798850138	1.927975509	3.42204321	3.294741134	0.73261994	1.095702359	0	0	2.9446685	1.834586172	0.832219682	0.250938357	2.789290816	1.934373849	1.693316928	1.419852445	0.472584518	3.041964524
Tgif1	0.308664308	9.282273632	2.149458959	0	0	0.124233508	3.992942547	9.449651107	0	1.517295898	3.403889117	10.73188411	0	18.80392183	12.85994136	0	4.677363352	6.93212829	2.670795906	11.39759339	13.72276238	16.63872179	5.250062184
Tgif2	6.358086603	9.373867624	5.589671488	3.884447365	10.74036853	2.142460485	11.47666969	5.281218483	2.615016324	7.268450788	6.522393048	0	0	0.97381907	1.400096219	2.476979183	3.485444772	19.92459088	7.996359114	0.839984696	4.382499295	1.172148452	6.035972603
Tgm1	0.686434097	1.115822395	0.819454413	7.213235261	3.324059498	11.8248313	1.775969456	1.400996178	0	5.398867904	3.532601269	19.0931857	0	20.79586414	2.079930031	6.132844445	0.462307592	6.166504008	3.26674945	0	8.138094166	2.176624304	8.406386994
Tgm2	9.883954702	8.694925756	225.8064476	38.18502605	4.692459309	269.3921537	225.1352793	49.245667	5.141244408	4.572836551	45.30909866	0.75218196	0	527.273636	2.202123723	0	9.006205218	178.4533091	632.3701939	891.7825689	517.218093	156.8902702	50.63255237
Tgm3	1.305327088	0.489658704	1.198676383	1.318916374	2.431173443	0.404136741	0	0.512335099	0.887896662	4.935826314	0.369099736	0.649511868	0	0.3306483	0	0.140171308	0.338125699	0.751683335	0.217205239	0	0.425149653	0	0.683146778
Tgm4	3.728624677	2.666843753	4.451174497	7.836279434	2.407450392	9.604637536	5.788107175	4.566022237	6.594245176	0	3.837730182	0.241190258	0	2.4556641	5.648960674	4.580516679	0.502239473	5.582613856	2.258400694	6.77816346	0.631501654	5.438650202	3.04416327
Tgm5	0	0	0	2.141740932	1.31596508	0	0	0	0	0	0	0	0	0	0	0	4.941631609	0	0	0	0.690385253	0	2.218675034
Tgm6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410563297	0	0	0.839695844	0	0	0	0	0.197671681	0.848257781
Tgoln1	21.11063576	13.61960734	15.03594459	9.710731824	4.640715231	34.58216752	11.33453118	10.47819096	13.80092562	23.4196313	16.3053335	48.21985675	0.343575175	15.68868267	29.24529008	3.55478231	5.532231777	23.98234909	14.03749383	16.79902514	12.17312453	5.339574819	3.912048724
Tgs1	10.68191081	10.38728274	8.349458326	6.263862143	10.0067481	8.368348436	7.4026774	7.299620713	10.12042139	19.69083287	8.764732588	54.13637138	62.6302527	6.909456733	24.02218242	18.77297772	15.4160938	12.13776627	7.839869238	9.752519335	6.663167033	14.06269325	9.084415434
Th	0	0	0.934653753	0	0	0	1.012818096	0	0	0	0	0	0	0	0	0	0	1.75834861	0	1.334318319	0.994516264	0	1.598026896
Tha1	0	0	0	0	0	0	0	3.433202046	0	8.820107022	0	0	0	0	0	0	3.776349518	0	0.970340795	0	0	0	1.525941987
Thada	2.822308217	0.934543651	2.703701416	4.805626151	0.42182214	0.546935817	1.802959873	1.866752886	0.924330112	2.055344088	0.768490333	1.605888481	3.388410082	1.893187645	1.187741199	1.386268671	1.760000788	0.782527484	0.904471663	1.484547421	0.885190008	0.745774999	4.978250454
Thap1	5.461193374	6.805975189	5.070713062	14.34692448	0	0.146537451	1.569935064	4.64423744	3.21945768	3.579399409	4.684163835	0	4.568473783	4.196185086	37.57705086	5.08252382	11.64721475	2.72555669	0.787572591	2.068281682	10.79096209	5.772327002	2.477047425
Thap11	59.40151065	26.49933277	13.77375162	26.39973847	18.02330962	23.18931369	19.25888956	37.6017367	47.39292572	10.97740593	29.55194642	42.2525395	49.97159619	17.64888978	0.422907851	43.95599274	66.17602964	20.06115914	31.39955603	13.95474575	21.74750906	10.62164392	31.90605973
Thap2	4.601525473	1.7715645	2.409311391	4.771783713	0	2.924299303	3.132960202	4.32508239	2.141581737	1.190507403	3.561032668	6.853893941	19.2466619	1.993785964	2.293232715	3.211847836	1.223324492	2.719558546	2.09557167	6.191190018	1.538173482	4.031736672	0
Thap3	12.59538788	17.46332163	0.737067614	14.59806005	8.969589634	11.62999608	9.584495843	0	19.65487584	21.85232978	5.447037402	29.95392479	53.45708966	3.659688993	4.209337752	9.825832518	3.742450509	5.54653233	4.006793229	2.104485895	4.705651012	24.08081139	5.040813745
Thap4	11.8455644	5.279699634	3.801357973	5.019209536	0	7.53602761	6.590819981	7.798878723	6.757880149	11.27013675	8.427777313	15.44845936	0	6.291502374	0.361821162	0	0	11.44229077	5.786106222	5.426845571	13.75241032	5.45244388	5.199506029
Thap7	25.88139612	14.40791289	9.170286244	23.28499269	22.89146129	56.79371113	18.34558139	19.89920086	18.81059423	3.485609304	37.79467146	25.80051976	0	44.36482087	7.385627837	37.12010793	5.96948721	7.962418835	22.24114468	18.12678315	29.27286854	56.77286927	24.12141972
Thbd	56.16411907	98.15299588	46.1561335	11.66378978	8.958331407	41.27933974	54.08443185	5.097169257	59.87212806	27.28112715	78.33888756	79.87659568	39.46216853	11.3307961	0.840810876	37.80779836	29.52824991	18.28058289	32.41428907	110.9773864	6.814629801	9.854874361	9.062076135
Thbs1	0.497895425	0	10.89696412	1.868578524	0	7.32879202	4.600624082	1.451704416	0.62896506	0	0.522923101	0	1.48752299	4.450245733	0.404102228	0	0.479040545	17.03919205	13.07836094	6.061006429	3.463408889	3.157568328	0.96785014
Thbs2	0	0.226556037	0	1.830714724	1.68728856	0	0	0	0	0	0	0	0	0.45895458	0	0	0	2.086739958	0.150745277	0	0	0	0
Thbs3	0.129652585	0.421509534	0.257962087	0	0	1.148037829	0	0.661544849	0	0	0.953188763	0	0	1.28083366	0	0	0	4.85299797	0	0	0.274483989	0.205558676	2.646308441
Thbs4	0	0	0	0	1.040196008	0	0	0	1.139679975	1.267098448	0.47376637	0	0	1.27323346	0	0	0	0	0	0.732166548	0	0	0.8768686
Theg	0	0	0	0	2.666699453	0	0	0	0	3.248398102	0	0	0	0	0	0	0	0	0	1.877019445	0	0	4.495969985
Them4	7.394918819	12.02069662	4.746204175	28.20041427	0	1.344163471	10.28625084	3.65149813	8.437584464	0	7.015028515	0	0	8.640814822	32.07450483	23.31056951	20.08232113	25.00107463	12.90048456	1.35514294	16.66562067	17.39739319	6.4918688
Thg1l	3.955439418	7.8585268	10.4932054	5.772892757	0	0	5.685371869	0	0	4.320819201	3.231096733	0.710727843	69.85369942	13.02521897	8.323042697	11.65705796	14.79975104	3.290115557	15.21130618	7.490087178	14.8870294	14.63275674	11.96052505
Thnsl1	0.105843596	0.34410486	0	1.390291433	0	0	0	0	0	0	0	0	0	0.697083618	0	0.14775688	1.425695432	0.792361761	2.289596131	3.607690105	1.344471718	0.335621065	0
Thnsl2	0	0	0	2.930133134	0	1.077406705	0	1.138214732	0	0	0.819999955	0	0.466519372	0	0	0.311407608	0	0	1.447643564	0	0.944521663	0	3.035387304
Thoc1	4.389118379	7.134663914	10.22373008	1.40615987	8.639967879	6.980086242	6.462593912	13.10939925	3.786516504	3.157392397	7.87029788	12.81080023	6.044784086	4.935279683	22.90877021	8.817157049	9.012299757	7.212650213	6.484041214	13.98732493	8.385539275	11.71108569	8.011690224
Thoc2	9.045577889	11.8863863	7.328303703	4.980341789	20.54643103	13.60369143	12.14530943	16.30609503	15.80593572	11.71538037	9.358051722	62.19125154	46.21719678	26.75478106	89.95997677	18.29862005	16.7806916	25.14030024	20.15313393	21.23158063	18.23277642	21.64088502	14.74069172
Thoc3	18.98418194	24.80291852	9.884184446	6.991504254	27.20698398	14.42486693	14.5360733	17.20045049	12.55117895	12.21012236	10.43508111	7.459892327	38.2180853	14.60623939	83.99975379	80.24837502	10.75431608	5.312843522	13.81671846	7.055365867	13.89778758	54.57132138	12.07108021
Thoc5	15.32563171	5.102528505	15.06256206	9.701559371	8.941496959	1.783626313	10.35068373	10.36361065	11.42943488	0	10.85995466	28.3671039	0.386156975	6.080378134	11.88910341	19.07458682	9.948611168	5.529160641	7.988487977	7.342631323	10.55455415	9.660705936	11.30630841
Thoc6	10.09360327	11.71964403	20.0826459	3.788082668	18.62030813	23.44670893	13.67906034	13.24337896	2.550143452	5.670509057	8.480782202	0.466368584	50.05873489	29.43948281	4.369161198	6.038826782	21.36500747	0	11.85293997	24.57439504	19.53727548	31.54873189	5.886233241
Thoc7	31.63432733	36.81397449	18.59619022	14.16571332	31.91444581	25.46483908	20.15137468	27.51346588	22.25155659	38.87608147	21.14285598	584.2424317	234.5600886	22.49157295	200.8296553	110.4032199	35.1055767	43.05809767	27.21687596	22.46373707	40.33551787	64.97337307	44.02369217
Thop1	22.19075471	15.83008815	25.72864955	18.87300452	15.4616988	11.18043902	13.07965435	29.32499079	8.470225022	26.68210325	17.01856773	2.065372362	2.67098132	10.51423221	1.511670618	0.668592737	24.19201084	20.31725905	18.30321747	13.60385273	18.25100853	1.771780603	26.06792965
Thpo	0	0	0	0	0	0	0	0	1.452729013	0	1.207802481	0	0	0	0.311120107	0	0	0	0.710759181	0	0.347803558	0	0
Thra	0.183741843	0.896036185	1.462321144	0	1.482950854	0	0	0	0	0	0.675422937	0.594277332	0	0	1.391867692	0	0.618742931	0	0.794936359	0	0	0	0
Thrap3	17.35810507	20.92959955	19.92484373	18.79158643	20.78324605	11.59284967	21.38551249	17.03244833	22.77094813	25.31678512	17.88005448	28.53341512	26.12918186	16.95957562	110.7187806	30.48944608	20.55479174	11.42378002	16.09236317	15.71239226	13.73016237	19.05268118	24.00881222
Thrb	0	0.102339043	0	3.307854339	0	0.050678932	0	0	0	0.618954879	0	0	0.131664506	0	0.11922711	0	0.848022348	0.942614343	0.136188182	0.357650234	0.133284903	0.099815906	0.856669186
Thrsp	0	0	3.955170145	5.222298939	3.208774198	0	1.71437514	0	0	0	0	0	0	1.309214367	0	0	0	0	0	0	0	0	0
Thsd1	0	0.757147206	1.482787038	1.223644763	0.751852735	0.149977608	3.213582655	0	0	0	0.342437904	0	0	0	0	1.820644932	0	1.394771335	0.40303094	0.52920932	0.394439069	0.147695997	0.633799832
Thsd4	0.045701459	0.89147166	0.090929493	2.401216522	5.532736906	0.036788527	0.394135414	0	0	0	0.335991122	0	0.191154117	0.601977636	0	0.127597802	0	0.342128295	0.098860856	0	0	0.072457726	0.621867831
Thsd7a	0	0.060984766	0	0.492795118	0.908374805	0	0	0.191427023	0	0.368840839	0.137909083	0.121340626	0.156920153	0.123542228	0.284194076	0.052373098	0	1.123424912	0	0	0.079425685	0.059481206	0.255248478
Thsd7b	0	0.107281693	0	0	1.065315086	0	0	0.336749921	0	1.297696859	0	0	0	0	0	0	0	0	0	0	0.419166418	0	1.796087162
Thtpa	0	0	0	0	0	0.819092217	1.253625498	0	1.285401649	0	1.068686098	0	0	0	0	0	0	0	0.314446471	0.825782771	3.385173624	0	3.955946821
Thumpd1	11.65774518	21.22407669	21.33914849	12.25027412	12.54503811	14.38909457	16.75632199	19.03455146	6.872420491	10.69707895	15.42711779	1.508188575	67.28948913	40.43623221	44.15444685	40.79381021	7.851393347	15.12709627	13.78578335	24.7243405	35.53962866	14.78628849	15.86289975
Thumpd2	0.444702779	1.445759535	1.327198258	2.920660721	0	0	2.876381565	0	0	4.372035808	1.634698186	0	0	5.857605659	0	0	0	0	0.961975788	1.26314509	0	0	3.025574629
Thumpd3	11.81386054	12.36857453	15.93582382	2.630153468	11.31244703	17.40788126	13.81481917	4.086748676	14.16498896	3.937165677	12.51285715	37.56201822	12.14399046	30.99045711	30.3360974	25.71643615	4.045696135	7.494950286	29.88706146	18.20007598	25.85862922	27.93683036	19.07242386
Thy1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.349794547	0	0	0	0	0.514532295	0	0.503563422	0	0
Thyn1	13.28474513	17.41517196	13.64225665	0	0	13.79856286	11.08736072	8.746406044	3.789465504	8.426270467	15.75285479	77.61767993	242.8758955	31.04591826	119.2995382	65.20804172	15.87400088	9.624356723	9.270130129	4.868945559	14.51601309	118.2212131	8.746832573
Tia1	1.288775041	0.897835053	2.197885315	0	0.742964001	1.111533797	3.572539049	3.287950209	4.884124846	1.810059884	2.368726169	0	1.73266731	5.153334088	8.542304652	13.87892931	2.169947883	1.378281735	2.588729848	3.66066942	6.821077142	1.897348305	1.878920314
Tial1	2.884558569	3.907458202	2.295694284	1.26298842	0	8.746189489	3.73152203	3.924878388	5.951721101	7.562440317	4.241379077	26.58920293	5.630406218	0.949881999	12.74635593	10.33551113	4.85681485	0.719808599	1.871952885	3.823574326	2.239167735	1.219558743	1.308356596
Tiam1	5.821397758	5.075546681	2.105907469	6.25631145	5.979726422	3.62106105	4.107641076	4.860547652	11.23135762	6.763816362	4.474352151	4.53588004	0.442708817	2.962605376	4.610227062	4.802098599	4.455298225	10.69688378	6.29638936	6.012816842	2.576904126	0.922957928	4.320697496
Tiam2	0.657035789	0.534017214	2.091624448	0	0	0	0	0.335248727	0	1.291911871	1.207610187	0	0	0	0.248856459	0.825495411	0.22125404	0	0.284258408	0	0.834595642	0.312510714	1.341060304
Ticam1	3.791444757	1.896346075	5.222501696	0	7.06157092	3.286788418	4.401643026	2.232187903	5.157957994	4.300970915	3.21625424	0	0	3.361396322	2.485442892	0	0.982117754	1.091667317	4.100804208	6.627271482	3.087217449	2.543189372	4.960659463
Ticam2	0	0	0.251560454	0	1.020437383	0	0	0	0	0	0	0.408929807	0	0.416349422	0.239440475	0	0	0.946513023	0.27350292	0	0	0.200457496	0
Tie1	0.425557287	0	1.270059276	4.192379194	0	0	0.458757771	0	0	0	0	0.688191229	0	0	4.231040963	0	1.074784704	3.185788614	0	1.208763747	0	0	0
Tifab	0	0	0	0	1.904349695	0	0	2.407887084	0	0	0	0.190787148	0.2467298	0	0.223423016	0	0	0	0	0.670210774	0	0	0
Tigd2	2.882064438	2.230902641	1.911424428	3.605418223	0	14.14088836	1.775378844	1.400530266	0	2.698536235	3.531426476	0	0	2.259668295	0	7.088743191	5.545846182	3.082226646	2.375027686	6.237172695	6.973189528	3.481440722	0
Tigd3	0.780490174	2.537427609	3.88223793	12.81500307	6.299210624	2.198962464	0	1.991203078	13.80332967	7.673284596	5.020803506	3.470972997	3.264532724	0.642536413	8.498948139	2.179117069	3.285334805	13.14646174	2.532520657	8.867696593	1.652354682	1.856151108	3.982600363
Tigd4	0	0.193938255	0	1.567142613	0	0	0	0	0	0	0.438566035	0.192938261	0.249511662	0.785755717	0	0	0.803525078	0.893153659	0.258084282	0.677767357	0.505164809	0.189156769	1.623436401
Tigd5	1.461285367	0.27945529	0	1.129086919	0	0	0	0	0.760103162	0	0	0	0	0	0.162785609	0	0	1.930484383	0	0	0	0	1.169645181
Tigit	1.285620496	3.483034393	0.852641041	22.51608016	17.29339365	0.344964071	0	0	0	16.85254093	3.150570958	6.237134994	12.54709423	8.467068616	22.72372156	13.75949504	7.215454945	9.624356723	3.708052052	12.1723639	2.721752455	13.58864518	11.66244343
Timd2	0.365854769	11.29948232	0.242639871	8.009376918	0	0.392671869	0.525863296	1.244501924	0	0	0	0	0	0.401585258	22.63306841	0.170243521	0.410666851	0	0.52760847	0	5.16360838	5.027075918	1.659416818
Timeless	0.639820433	1.4857861	5.637628569	4.802433044	3.68849127	1.839426361	1.970677071	6.529293814	0	1.79723111	0.671982244	3.990937541	1.720387054	1.203955272	6.923886682	1.786369225	0.307795487	0	0.395443425	0.519246354	1.35454657	3.477970847	8.0842818
Timm10	61.34494557	69.50065655	60.41076995	24.41777612	45.0095624	70.33071548	45.42321879	56.91073662	38.35553598	24.36786324	38.72222009	243.5011216	274.7280748	108.1458246	191.2762682	269.8865937	47.992526	32.4713657	36.19108911	17.60058023	62.96811084	186.6602409	33.7265256
Timm13	144.523684	152.2378889	209.1274421	137.1780696	190.3261496	286.0991207	123.4769948	113.4498113	202.5709054	155.6658888	168.4179499	215.7386808	991.2870207	149.7634361	613.7432068	704.4929832	189.4525191	68.09330589	115.1418269	63.15519222	144.0684675	268.1267097	93.97311306
Timm17a	283.0734447	299.9359802	212.2127779	195.07593	217.9307056	302.8566358	215.4055342	142.3699344	294.48734	84.06514217	254.7633447	4699.269717	4552.481219	182.2820448	4390.906947	2102.120213	281.8795766	77.48814142	221.9614887	132.9429214	191.5051146	1103.807723	97.97978647
Timm17b	18.10680128	13.08143667	20.51482402	29.72987001	26.38586168	27.73397618	21.68825588	30.79630355	8.895198734	32.14152345	19.41316164	3.660183424	36.28957824	35.6096734	5.715054547	68.80950561	20.32463068	22.59172584	33.18435431	28.57278838	46.31954954	167.8595154	18.82088106
Timm22	14.81731323	18.36263656	16.34597442	15.41627102	18.94465762	16.17897437	20.87600641	17.96542272	18.16195305	11.53856873	22.1105569	0	74.86201375	26.08748087	16.94758488	35.8401042	5.434291805	12.08091134	28.56175536	10.0009838	24.5364097	95.59706085	15.9700434
Timm23	155.9108044	234.3872325	228.2385052	102.6303086	117.5206646	174.9626896	185.3030024	166.7161338	87.93386218	90.78182442	178.8545512	231.4556782	909.1105566	208.1718445	783.5514383	861.1813927	132.7507101	69.12640379	200.5148294	98.86012655	234.5860171	798.4404911	171.5568513
Timm44	46.54855221	48.18549399	38.24396506	69.96473898	39.25076317	41.94449505	39.94436352	33.08615216	57.33958914	31.87513424	24.68742849	103.3642372	62.96178959	21.35297776	54.38281703	78.88293732	14.81719182	31.20624756	20.53942469	22.36518175	40.69340665	68.66040442	18.90729465
Timm50	80.8566967	105.2620852	94.01831934	91.95498386	87.57585762	114.396406	81.50479671	107.1601657	86.6659439	58.50147321	104.2213683	2.830252097	33.67328125	106.0430324	64.29921103	103.1025953	117.8707907	75.99078603	71.17478537	87.49234997	88.92443134	86.01819862	85.73231316
Timm8a1	26.51225497	61.24252054	64.54917918	41.23982814	47.86308495	74.13432443	33.09338182	72.97851856	12.33898658	10.28888224	25.64665962	186.1650352	316.6258699	81.56084566	606.4648733	145.6087223	43.46472953	31.33814209	76.97107372	19.81739042	53.17425421	274.8806027	47.46801785
Timm8a2	0	1.46630038	0	11.84862579	0	1.089181642	0	2.301308476	0	0	0	0	0	0	0	0	0	0	1.951286408	0	0	0	0
Timm8b	140.9547481	103.1070709	127.7602513	123.4325533	94.80192459	133.6365939	77.6641216	79.9126093	110.7933292	130.8790074	103.6280778	2607.441977	3145.995961	90.25381015	2197.785497	634.0424355	123.938788	29.31137104	138.9041927	57.83143212	127.6538054	455.6463539	127.8664101
Timm9	19.21179707	24.62321342	28.66843291	9.705902056	5.96366628	46.98985078	17.52438258	24.50677199	6.53402915	7.264546517	17.65532579	7.76710365	168.4398056	26.76563947	153.9278568	43.8396118	21.15026194	13.82908911	14.38571492	18.88950365	18.77205095	6.443353556	7.540912952
Timp1	11.59225223	18.84360742	103.3285978	0	11.22710433	51.88298394	27.99247138	33.12332761	8.200573664	123.085089	35.79438005	98.23137215	70.79038342	108.4117757	108.8878426	39.48578492	0	152.735297	259.7896681	147.5126383	239.5264486	222.7537747	126.1902587
Timp2	1.367258463	17.78020782	19.04247351	0	0	40.44737072	17.1958169	4.069541907	2.015049851	2.240336405	0	0	0	43.89808062	0.215774078	0.159056895	1.151046347	30.70653404	12.56995861	17.47618077	17.84994694	10.65800736	4.651131843
Timp3	0.79345388	0.859857839	0.17540981	0	0.711537624	1.561292206	2.280950303	23.39163795	0.779588823	1.733496787	0	0	0	1.741889997	1.335669659	0.615364319	0.296880287	0.659991136	0.953550023	1.001665151	6.159265916	3.494409665	22.79296384
Timp4	0	0	0	3.828210663	0	0	0	0	0	0	0	0	0	5.758324207	0	0.40685316	0	0	0	0	0.617007442	0	0
