Symbol	E3.5_WT_male_XK144	E3.5_WT_male_XK145	E3.5_WT_male_XK146	E3.5_WT_male_XK149	E3.5_WT_male_XK49	E3.5_WT_male_XK53	E3.5_WT_male_XK55	E3.5_WT_male_XK56	E3.5_Xist_female_XK147	E3.5_Xist_female_XK148	E3.5_Xist_female_XK50	E3.5_Xist_female_XK51	E3.5_Xist_female_XK52	E3.5_Xist_female_XK54
Btbd19	0.136618075	6.873305095	1.618021058	2.49484031	2.799071091	8.292494416	5.691077516	3.434292495	6.857863396	3.416756798	2.35580022	4.856077217	4.037201025	1.236126588
Btbd3	0	0.075396859	0.742227336	0	0.083082675	0.278958366	1.889280205	0.606527905	0	0	0.396243968	1.065376736	0	0
Btbd6	0	0	2.079386322	2.190587349	9.512807833	6.28610339	5.707139083	8.654400717	4.139799951	2.223583862	7.336292759	4.931252118	6.513666894	0.217075478
Btbd7	1.472848187	0	1.321478373	0.373559752	2.761215836	1.821100589	1.973380815	1.542680041	0.146692569	0	1.128770788	1.011637807	3.324760679	5.605548235
Btbd8	0	0	0	0	1.497832627	1.257280606	0.340603567	1.562088244	0.835526724	1.142729508	1.964482552	1.440513359	0	1.606435107
Btbd9	4.624532809	0	7.192038926	3.485260571	3.591783853	1.55945334	1.971497095	2.583357254	0.138178111	0.264575961	3.189761056	2.382298598	2.087854672	1.129096398
Btc	0.367529224	2.009840113	0.989270841	1.118601036	0.295295932	0.123935693	0.537196725	0.923891552	0.27453851	0.180230217	0.492921434	0.567991011	0.678803554	0
Btd	0	0	5.469550446	0	1.311953295	3.120218269	1.790010302	0.456078288	0	3.736760797	3.545669379	0.280388285	0	0
Btf3	615.4212296	488.7741267	725.2720437	1076.707637	668.7351703	926.9309616	648.9864591	788.0333946	1056.307075	1014.876194	752.1413509	980.9934251	1041.539979	1267.039763
Btf3l4	89.35862902	168.2127424	68.22489975	120.9901317	54.4614543	72.06691209	52.64148014	60.7836102	93.19547265	101.1358591	73.04010539	78.58785223	83.67037483	90.76280898
Btg1	11.89000095	22.1608952	22.61115993	6.974536173	11.95559355	13.66539495	13.26558398	20.0733642	30.90180908	17.5954788	14.55816797	15.11330929	21.31038335	20.00666087
Btg2	0	10.37441699	0	5.068406641	1.101876224	1.849829655	1.628666165	0.574572841	2.561053371	2.101614113	2.102059471	2.296037186	5.276892152	0
Btk	0	0	0.299291828	0	1.005054555	2.671535298	5.180398869	2.445731061	1.245874169	3.885009859	4.713490036	2.792379742	0.256704671	0
Btn1a1	0	0.111761411	0	0	0.123154162	0.62025357	0.560099253	1.02749888	1.190770975	1.42814675	1.292182839	0.157921708	0	0
Btn2a2	0	0.516732611	0.254342871	0.077034064	0.142351844	0.59745064	0.258963758	0.890751627	1.058763331	0.86882686	0.746806307	0	0	0
Btrc	67.18097197	9.68714336	63.63523914	18.49240157	43.90698015	43.0544562	37.73898293	45.72053237	33.80494891	34.87028705	52.60724745	43.99156986	27.77889516	43.4183217
Bub1	17.46660676	30.56526411	15.13211062	14.99453757	13.60948614	15.53308295	18.43500118	15.62286341	10.12226081	19.83970242	8.405269218	16.44716175	30.75928055	12.07604348
Bub1b	13.06022628	0	35.25733594	4.133636536	21.87411253	24.38435595	21.15975292	25.58861478	19.10985571	19.63738146	6.678919421	31.46279055	21.46097224	17.25374354
Bub3	199.0581202	101.2607328	169.9240275	330.7671771	65.09012075	131.8217417	64.84395793	93.95789756	93.7497577	121.5770776	165.9582346	110.7576023	81.06621075	117.4573757
Bud13	0	0	15.80634965	0.312218224	13.46217775	10.00870526	7.347041075	7.822114434	3.50444429	4.577749567	9.26383583	13.81013894	11.19943883	16.29462132
Bud31	170.4216505	231.7586071	200.9760543	560.302839	70.47143165	110.7236203	61.36081964	57.79061785	228.6961084	234.1729935	188.1571509	167.6021968	163.3788684	195.0895809
Bysl	37.20850354	0.399951577	14.02639227	21.94179594	19.83248545	18.86703854	17.83900135	14.13357502	16.8403945	34.0943756	36.3632699	14.55239936	9.624426931	30.13316294
Bzw1	295.2525418	248.3781175	246.3848926	175.7714762	223.1847277	275.9162867	256.4510417	235.7292065	271.7378876	379.1966157	196.6584271	249.2886419	222.3517322	326.8188172
Bzw2	14.31196646	61.78835024	31.22408782	46.79368546	49.93042273	44.95970935	48.09992288	55.62278142	53.08832309	50.42130576	90.9230601	59.36978414	16.34691501	53.55069889
C030034I22Rik	0	0.140332609	0	4.602546871	0	0.129803005	1.406571176	0.645086697	3.622948545	1.98200732	2.286281522	0.396587072	2.606777037	2.487751381
C030034L19Rik	0.112388522	1.475036725	0.847038833	1.172785265	0.948149553	1.364360006	1.232039697	1.553866727	0.453343208	0.248010576	0.387598645	0.694754768	1.868171312	0.145270926
C030039L03Rik	0.743799908	4.311532035	6.847082433	4.705485212	2.599626544	5.643430204	3.343048817	2.337196629	1.9668479	3.228011841	1.325338623	1.379389613	5.769758558	3.461109711
C130026I21Rik	1.430088346	8.60250997	27.23407581	22.9676026	6.463250375	6.148618852	2.939455442	7.863937393	7.931781094	5.785655153	11.91900248	13.8131418	7.263530941	12.24631695
C130036L24Rik	0.834924209	5.478957502	5.243812681	1.996618279	0.670830252	2.815474342	1.830542394	0.699608242	2.245230581	1.84244824	5.278964963	1.720423538	7.196247048	1.079204628
C130074G19Rik	0	0.405208564	0.066483069	2.335781904	0.893029547	1.249348236	0.541527438	0.465669839	6.309939993	2.089356539	2.129550917	2.862849893	1.140459762	4.948529596
C1d	71.01571111	236.2683846	102.2468232	227.1504252	37.48051351	57.85956875	41.79851959	47.02588211	96.07314069	84.4036941	66.22831335	87.83672698	129.8411703	111.5073491
C1galt1	16.7211262	0	4.868202605	2.448153745	3.907058326	1.726097103	3.179736352	8.149334941	0	2.886650947	2.353746737	1.054748764	3.151313996	0.441088962
C1galt1c1	11.22244511	0	28.0675459	26.07467605	15.21587238	12.53567999	5.894905266	10.28521606	46.83994973	26.31265496	26.87727833	29.62850171	21.15897191	40.49559607
C1qbp	726.1489933	403.5459915	413.7057627	812.4598905	375.064361	584.9883835	523.833668	441.3314952	598.9909016	723.6767669	916.4695112	480.948461	483.1721753	698.1870336
C1qtnf4	13.16427753	19.76170997	11.67238128	17.33966236	4.666324722	7.05044278	4.244444451	2.91990341	23.36903976	6.265673794	5.637927549	14.75972149	10.01148216	22.02051816
C1qtnf9	0	0	0	0	1.561980477	0.561911274	1.217796464	1.163562841	2.738402616	0	3.405490988	0	0	4.068425643
C2	12.52638939	0	0.143476699	0.347643892	2.569655369	4.179126551	4.090334517	1.842425185	5.31558057	8.135853763	1.148942656	4.942638877	0.984487655	0.516744727
C230052I12Rik	25.22330318	34.26799874	18.98883616	24.03312003	9.02469289	10.9642885	6.264591111	6.687362676	9.096867304	16.6692791	28.99619396	7.917989536	8.734850204	9.933752662
C2cd2	0.1612285	1.351910757	2.112013773	0.105152202	1.23063994	0.815525591	1.178292999	0.878138533	0.072261082	0.553446421	0.710489128	1.495005017	0.794077291	1.042002027
C2cd2l	0	0	1.181646813	1.484585408	1.763599422	0.822425131	1.60415321	1.32835169	0.94734156	1.793985134	0.60746742	0.753826557	4.504473975	4.203270446
C2cd3	0.045102153	0	0.461322033	1.029536796	1.35892073	0.821288137	1.236061332	1.98410402	0	2.62090542	0.311091079	1.324342927	1.166212079	1.340855109
C330006A16Rik	24.95125721	57.73836915	23.68301364	67.66163405	14.71901085	14.08219884	13.82015159	13.86491593	21.48297095	25.98472348	30.34407658	37.54569481	39.77726418	43.62432302
C330007P06Rik	8.969371485	7.617047237	12.15654564	4.060426523	8.775038313	10.88852449	7.056277673	7.957808036	33.57871552	17.30911791	9.158599617	20.05846903	23.97178791	24.96036435
C330013F16Rik	0	0.381443548	1.314262183	5.572797837	1.891472382	0.441028275	1.433721028	0.876717678	0.58617131	2.757821147	3.10721557	2.829694393	0.966215798	0.901607231
C330018D20Rik	1.460165836	9.741630337	22.79573012	33.52134261	7.215108801	6.056361839	4.16177189	4.221134022	7.656859698	6.65918162	8.896457096	5.415804887	10.78734091	14.3440741
C330021F23Rik	0.217358431	0	20.94511971	4.961592505	2.095672053	6.156874427	2.14447872	4.371148843	5.942496979	1.119184063	3.748062163	8.39781076	1.204342394	7.585723335
C330027C09Rik	8.866079928	2.327247173	19.47355005	4.741568761	17.41710986	12.91575829	13.12103676	15.26691655	26.3455831	13.36941765	10.44707094	16.57931555	15.72009277	11.91850345
C430002E04Rik	0.162517535	0.177746008	0.524934121	9.433368333	2.154516165	1.808500723	1.603413287	1.225605214	1.60245393	0.836806904	6.071872229	1.004638468	4.802556016	0.420133167
C430049B03Rik	0	3.862546051	39.29142713	0.153553366	8.22882121	2.619999712	2.839083793	6.066465989	13.61241367	9.178794372	12.65328922	23.10500645	36.74444754	7.303831919
C630028M04Rik	0.312079731	2.389258999	0.112002478	1.831827738	0.501488692	0.420949574	0.342111997	0.130750522	0.186494893	0.459116125	0.538140723	0.482297652	0.768522398	0.13446246
C77080	8.151255439	0	8.95906458	5.493403508	14.89949297	7.284083184	8.414424965	8.196220098	8.372180738	14.88971922	6.63744933	11.02255161	10.66385944	8.867912017
C77370	5.499721126	7.890349443	3.169687599	2.109931254	2.144427071	8.149235503	5.035966504	5.977343359	1.899440471	2.95080438	19.91545615	3.449772236	1.67302337	4.390740707
C78339	0	0	0	0	5.227229793	3.355327785	8.390538271	5.130798172	4.116527032	3.565713248	1.613123254	8.280083304	1.884855439	6.595573538
C87436	3.498551732	0	10.1460361	11.85029169	4.216432428	2.283401997	3.216641759	1.702185844	0.961043071	4.565793684	7.33017073	2.441767039	1.250633581	3.209268341
C920006O11Rik	0	1.331559586	0.131082374	15.08659172	1.760755562	3.694945249	1.334638718	1.836290327	0.54566189	3.403075325	1.119669895	3.386749445	0.449721037	3.147369404
Cab39	42.55872355	10.34369503	44.37424687	29.93351141	58.21976878	45.77427821	34.15214041	40.32284156	19.98865762	40.58073057	22.27723214	23.92995955	20.54988443	41.58743432
Cab39l	16.35813642	10.78532574	20.61018921	55.00797812	16.2192044	16.31380579	18.56822159	20.56046573	31.1981332	19.03034069	39.47711985	25.28036911	11.78500122	10.49710395
Cabin1	0	2.427829381	2.517150588	5.606200475	3.415299327	2.150101518	5.022213294	2.374541647	2.709525806	0.208448568	3.203404086	2.846655219	2.180785322	3.785028133
Cables1	0	3.573423175	5.276663539	0	0.635111501	1.599337653	0.577691363	1.059771504	0	8.605440268	0.484643236	5.86374687	2.141253288	0
Cables2	0	0	1.674560642	0.234084156	4.037281966	4.357149698	9.180682905	3.308232386	11.47494529	5.280225176	3.232072575	9.059826293	9.501559467	4.484654068
Cacna1b	2.658242922	0	0	0	0.116498093	0.244471229	0.052982777	0.060747876	1.083090198	0.853238033	0.638952911	0.448159712	0.267796848	0
Cacnb1	0	0	0	1.872037579	1.210773461	1.597079254	0.629318851	1.082326722	0	0	3.547198601	0.665393951	2.120558339	0
Cacnb3	3.726652096	0	32.40301679	9.353737767	24.63430593	7.997030005	12.62722224	12.34875817	20.80220526	9.46971153	5.582290106	8.028091758	11.47148997	14.3049957
Cacnb4	0	0	0.251985284	0.499549158	0.256422433	0.043048195	0.04664788	0.106969086	0.324220696	0	0.269048697	0.131525133	0.471555319	0
Cacybp	153.2628724	398.1073557	174.6097179	497.3950741	114.6415597	299.1391568	209.2842241	185.5162587	220.1844021	188.3432187	414.1372406	145.7186535	97.22734918	203.2721461
Cad	7.288726204	3.362216064	5.952405245	4.591971718	12.60879552	8.477089746	13.0994809	16.26574395	2.844506405	11.74403024	6.127478585	7.432854323	7.509316056	18.58613317
Cadm1	7.629840792	0.263519497	5.015372399	8.642758405	3.581380291	9.668622555	5.28257732	3.835964589	12.23864766	7.502786336	11.21778687	6.950715017	3.115038328	9.031665989
Cadm4	0	0	0	0.106632303	1.379326611	0.661603808	1.075390566	1.02749888	1.465564277	2.285034801	0.469884669	0	0.603940919	1.479336645
Calcoco1	13.8489801	0	1.880642168	0.488227931	11.5782356	12.11690827	12.71980644	23.52259298	1.957156261	14.22504006	1.43427969	10.41209585	1.613039795	15.15930919
Calcoco2	2112.44303	2027.810529	2287.207238	5912.877014	3109.991468	4775.962589	4478.052564	4710.567954	1912.937898	2362.354136	3864.675473	2256.093881	1472.543614	2176.436689
Cald1	0	0	0.329054119	0.455598737	0.94714249	0.353347263	0	0.329258005	0	0	0.401527221	0.809686319	0.806377125	0
Calm1	357.4456407	1158.949461	473.1712348	1643.81264	389.5057404	501.1171371	427.8518822	379.6506921	351.1141826	394.4245284	503.2383767	517.7034354	362.2124718	361.4027294
Calm2	806.6686164	4663.536032	1689.459603	5399.937428	504.6039221	788.2110279	573.6492334	596.5391482	608.5424222	607.4321541	1323.043751	700.3453731	417.9546807	412.3537931
Calm3	53.77622804	31.41467481	40.89033932	168.7019137	48.65615673	44.71631219	43.9073169	52.74913067	58.93187949	59.51074437	57.41743792	52.03463065	30.94581781	55.89673895
Calml4	10.65207956	0	29.11309052	35.53769478	13.82534348	9.118208298	0.449121448	8.754051503	25.33977677	8.739488976	12.00992431	8.231026332	6.053454328	5.295632009
Calr	266.3842234	65.44858653	123.7825097	199.7528168	309.0245328	321.0336286	389.0274725	247.5230523	293.3975958	320.1289376	357.1986832	282.48593	299.0820802	410.1866276
Calr4	0	0	0	7.310931538	1.58940318	2.890647331	7.710431842	0.55252903	3.644939727	6.305471643	6.695929811	0	1.623821186	1.988752632
Calu	74.70392546	14.91690365	49.56055439	14.69055414	77.82909634	51.32304234	67.50782676	73.63551136	53.62611434	46.74199332	16.2135014	43.59306028	36.25859374	35.25865957
Camk1	148.4045759	206.6504336	433.4511114	592.2688265	206.9876215	117.818766	92.92491879	130.6320804	95.14516873	105.5480437	225.5403812	172.0117605	74.87667094	145.4563135
Camk2b	0.084574656	0.092499603	0.091059143	0.055159053	2.242434492	0.94114968	0.278140503	0.637808954	2.388050097	0.559899057	0.097225296	1.960564269	0.468612343	0
Camk2d	2.606400928	2.332333624	4.209357406	1.442320816	16.56278539	5.832784302	11.60205237	5.757771127	5.486831514	16.03479275	8.716408003	11.59579348	22.6105543	6.737952765
Camk2g	3.615675026	0	7.376011936	4.90240789	4.128241909	5.582896299	4.380844367	4.783710691	6.012949412	8.958653715	9.625593148	1.764560787	10.71982899	0.368963829
Camk4	0.200013471	1.062526454	0.415315651	0.335436464	0.275491395	0.404683053	0.438522604	0.538705722	0.166481969	0.147124918	0.295626085	0.309106994	1.424876424	0.110799859
Camkk2	0	0.236461451	0.077593044	0	0	0.437437985	0	0	1.453498627	0.689143727	0.455660302	0.779627398	1.331041809	2.515127332
Caml	49.53562595	0	23.11123078	87.14557633	30.61539651	37.00592894	41.21425946	20.43441175	61.36693794	58.48632978	70.0863304	25.51796195	38.00321093	65.01371439
Camsap1	3.223950262	2.270193931	0.404173393	2.304262851	4.950000767	3.842286092	4.405646089	3.941149815	4.057719094	2.793771685	3.477723744	2.798329912	3.670542155	4.623887262
Camsap2	1.125968351	0	4.315782035	1.644942646	4.288151403	2.323711062	5.480395424	3.339929568	6.661357764	0.662587377	1.346165818	4.524276266	5.40694262	3.725828784
Camsap3	0	13.81387687	6.622772201	0.053489901	7.413330127	4.646319109	5.574291339	6.597422975	6.947358034	6.455144927	0.84854871	4.182719655	4.695795285	3.498371425
Camta1	0.746838458	1.002460767	0.566524913	1.881912717	0.572781356	0.789873609	0.55821049	0.810693547	1.095466583	0.524385018	0.643912674	0.629556662	0.877777123	1.404140986
Camta2	0	0	0.163267653	1.730738423	1.827568537	1.227248725	2.659742251	1.238880186	1.529191906	0.836575379	0.697293883	1.874806282	0.560143181	0
Cand1	51.41928902	0.140828363	6.169270835	8.145894792	46.03796311	29.09174864	54.62660503	65.76155548	32.95256738	38.51732049	17.22002241	37.34454988	24.97077563	54.81292004
Cand2	1.550726644	8.974853242	1.565272109	2.022748105	0.856591059	2.157067432	1.416631011	1.461825841	1.129409038	0.66539423	1.077038048	1.298126287	3.341444622	0.417590641
Cant1	11.53106235	0	6.834613337	0.379822501	15.86241888	7.776852036	8.554835643	10.68700736	10.85825672	11.05225314	3.883033702	3.060078957	8.17466477	4.064944637
Canx	104.8224082	370.5286062	185.4307039	120.0129291	131.3805956	171.6126467	192.5368672	196.9034266	149.5199326	125.5671361	156.7183143	137.8741567	102.2623067	182.6369519
Cap1	101.887968	36.39358789	54.45363415	45.42077137	83.75594628	40.36564271	98.94184907	83.09258492	65.46227934	73.32168929	28.01262713	66.21545694	94.63423585	84.69027873
Capg	64.6000046	322.104797	353.6876382	450.5701432	110.4936378	72.77178397	81.33089596	75.16783638	67.38867543	36.10549489	129.7167604	72.80532129	44.28618008	51.41299739
Capn1	21.97281894	0	10.16440912	0.072012727	14.90416219	6.031873641	10.53063827	9.575928921	15.48958146	22.9850855	0.698126987	11.432918	8.972998737	5.280696037
Capn10	26.94277497	11.11724977	11.20783917	2.156552154	7.675025576	9.044160852	8.055150053	8.619990602	4.665532438	7.386870454	9.010287592	3.785290578	6.333297715	15.03834325
Capn2	23.12045382	20.81029049	32.39681335	5.483277418	41.33030468	16.22720957	29.832381	30.5894643	25.28616042	17.08820126	2.924939856	21.02832908	21.45317605	7.578490015
Capn5	10.62365817	0	4.601077523	0.885621043	5.583509835	4.848411494	6.129474304	6.023831565	4.65402213	10.63476774	2.387453003	6.912896572	2.655505356	7.330566549
Capn6	5.949980574	0	10.94388408	0	2.987866237	1.504808831	1.630640776	8.22635326	2.666724754	21.37267615	6.782976294	15.1722181	3.846235053	4.229947549
Capn7	32.35454404	0.432859696	4.048129987	0.387182162	9.062707603	9.609140399	10.30419047	9.202765872	10.77597188	14.0466198	3.81040707	14.98522237	7.492445928	9.464027551
Capns1	30.30599721	8.353813758	44.0367112	75.68693752	61.17127499	41.37684096	61.04282838	49.85956277	20.53993459	63.25223587	54.9495618	64.73243947	37.77059177	46.49787099
Caprin1	57.30771107	11.6220092	44.91476361	23.18202838	93.56186943	78.95831488	114.3523657	124.7544402	83.37671993	91.03242418	25.20501464	74.79627997	79.61851048	79.59279813
Caprin2	0	0	2.659509196	5.026310657	2.857894894	2.798736244	2.274574691	3.601432557	0.221416925	0.145356732	3.350728334	1.832352382	1.094918127	0
Capza1	192.3652803	5.803878421	161.9419294	35.54683343	133.7728559	107.9271054	129.1925254	116.7228411	129.572184	172.6451661	24.14738344	111.0555796	97.80592939	128.3247784
Capza2	190.3618789	168.4223076	417.3640361	63.98555635	156.726011	147.3496785	153.2530829	146.0564306	246.0159217	274.3089386	108.2963496	161.2156401	166.1270869	260.2752469
Capzb	237.1079733	235.7507595	317.4283735	343.046605	178.206114	166.2974649	150.8318788	163.062721	176.0625353	168.9279587	282.3010134	197.0711226	113.4806368	130.4560325
Car4	0	0	7.441143067	38.35768999	18.61863564	3.564390517	5.050888897	12.26359432	0.121472731	2.791072872	13.55328109	0	0.500574108	6.305875654
Car5a	0.566004846	5.571373653	1.523503581	0.922861899	2.728581845	2.576667843	3.722838025	3.557044315	0.76103398	0.83267808	1.301335211	1.312082047	2.613439117	1.097408079
Car5b	1.225878862	10.39079763	3.024700136	1.732272524	2.216132181	2.066912448	4.031545382	3.723603508	1.419353748	3.15604065	1.702838061	1.736635125	1.509414532	0.792271997
Car8	0	1.818339793	0.397783004	1.164625266	0.296844145	1.370440255	0.945023109	0.619156962	0.634749156	0.045293788	0.707865404	0.190322981	0.341181234	0.159183626
Car9	0	0.983546055	0.871406719	0	0.216761383	7.641878596	3.943281726	2.260602436	7.496709153	3.704333572	14.8866371	0.277955104	2.98964628	6.509383297
Card6	0	0.085048189	1.423304052	0	0	0.314667007	0.170489713	0.390953006	1.010708889	2.459579619	0.536359194	0.841226737	0	0
Carf	0	0	0.946924173	0	0.978422925	0.821288137	2.818219837	1.190462412	0	3.184897725	0.07777277	3.763922002	0	0
Carhsp1	7.914929114	66.27698797	30.55857279	66.30029055	29.95849262	19.26697577	13.28604971	14.92235649	27.5477472	19.37642477	56.29907737	13.76097282	13.93314382	7.353288954
Carkd	8.188137	59.15987962	42.61035667	71.20334483	47.54722	30.62363683	31.55236312	34.30543795	30.69325073	35.40787617	64.89206546	50.61679898	44.91066292	42.01450015
