Symbol	X8cell_wt_male_IB105	X8cell_wt_male_IB106	X8cell_wt_male_IB11	X8cell_wt_male_IB112	X8cell_wt_male_IB16	X8cell_wt_female_IB10	X8cell_wt_female_IB107	X8cell_wt_female_IB109	X8cell_wt_female_IB110	X8cell_wt_female_IB111	X8cell_wt_female_IB12	X8cell_wt_female_IB13	X8cell_wt_female_IB14	X8cell_wt_female_IB15	X8cell_KO_male_IB113	X8cell_KO_male_IB117	X8cell_KO_male_IB17	X8cell_KO_male_IB19	X8cell_KO_male_IB20	X8cell_KO_male_IB21	X8cell_KO_female_IB114	X8cell_KO_female_IB115	X8cell_KO_female_IB116	X8cell_KO_female_IB18
Tyms	50.57541471	40.49440449	52.49692662	29.47329405	51.46324958	55.67469766	45.55305225	43.2370038	54.22868962	41.59395151	38.09544159	36.59609945	50.20380988	38.10631388	50.84198466	32.19584054	78.89155981	58.20110605	61.82434654	59.20775789	43.58124346	45.30695832	53.81850283	20.68075798
Tyr	9.304204707	1.906769369	0.727062389	20.65815927	1.220452898	9.579541249	39.73802654	12.57783729	8.241361736	1.767354358	9.788455049	5.783961692	7.379939703	9.648851187	3.576666541	2.634658448	1.249183233	1.079602298	2.785716733	6.009570856	17.95187962	3.512748388	23.53737969	5.013437296
Tyro3	12.2874848	10.3494441	19.72368993	4.282631188	4.835328835	10.69346503	7.029817653	0.869168086	4.99411197	12.16412215	8.718212086	9.592558332	11.21949459	12.38279605	9.678222135	9.987465812	4.949155936	13.15324352	10.01009262	7.560964238	7.104861081	13.16200814	16.55331082	2.598332049
Tysnd1	3.988076208	9.027467863	2.554350733	16.00968614	15.10522531	14.39107037	29.12638578	9.855894628	7.795294357	8.437145601	3.671186059	7.769600584	10.6760545	13.62599244	6.263407326	10.34517524	6.124088315	10.45195833	10.52253247	15.58858785	28.33064466	3.575978087	9.051244268	13.5986197
Tyw1	7.395485872	12.0254973	10.05676107	11.41505602	10.89650326	8.458862371	8.462092605	10.20098481	5.062422301	5.204253107	7.237576069	8.041642138	7.980455472	9.516717414	3.9459984	10.04992516	7.412252032	7.833665366	5.870306856	7.239794943	6.719762967	5.584245381	11.00387137	5.004357723
Tyw3	9.574235407	0.780986661	4.679632774	6.094150284	8.349861091	6.916689135	4.37647651	5.115934405	2.856233836	7.033741273	7.078000992	6.51483696	5.54165772	3.795210627	23.60631548	10.17456071	7.243614443	6.048937079	4.997120108	7.15797502	10.11016108	8.890200506	16.33205247	8.627280527
U2af1	132.2114823	146.5480576	190.4331875	132.7653356	95.30684587	137.6066072	145.715345	119.2188069	176.5000022	79.80875099	161.2489593	122.0370955	121.1085485	138.8422229	170.6519874	100.9551809	173.8942577	159.3104022	203.3530314	123.8321371	144.0674364	164.3241736	125.4376604	145.3963301
U2af1l4	60.67276356	72.31900326	32.59927516	36.71109975	11.41883104	25.38424913	24.33586181	48.14225453	21.83828787	19.61742882	48.56673224	20.55706821	21.18529566	28.13822828	27.37971355	34.57466463	63.75075541	28.60773077	37.91096806	41.24480534	14.05465575	9.959412655	54.73847724	19.98871183
U2af2	32.08662677	32.54111088	35.8771846	26.59265578	38.08351278	39.84012942	58.88350214	29.9085396	23.80194863	11.67866476	23.95631105	21.7161232	29.55550784	34.84693394	31.94627125	33.63257568	30.22515379	37.16666494	31.60968999	50.10582514	36.15148509	37.1239142	40.71826781	28.54845556
Uaca	1.029442436	0.388376836	0.387855743	0	0.30382699	0.550336024	2.76993549	1.565601773	1.420376447	0	1.62453181	0.925646599	0.459301803	0.686298251	2.952369625	4.075875099	0	2.418865041	0.809075538	0.619058992	0.304707984	0	0.44502827	0.468028374
Uap1	198.6675099	166.2232442	119.6104298	117.5586415	196.6259684	136.094266	158.8706458	160.1789599	136.3673376	128.7715442	211.6331598	186.7154474	176.3863775	168.0528877	257.6825105	233.3449114	285.3956288	315.5346242	137.421032	156.3908964	193.2561337	187.1374947	182.989075	166.4237558
Uap1l1	155.092508	210.6418071	113.4110387	173.2456451	242.5337599	178.8012436	217.7267636	92.2963933	115.3681859	115.855307	114.2151601	222.3194996	160.0555355	170.8273504	138.8716807	211.0077462	152.5038781	269.5965464	110.8391084	194.2354365	99.79637219	152.2411141	90.36707189	297.1708777
Uba1	135.2574922	161.398855	96.62601162	121.4016054	110.2617644	137.5185535	253.8962825	256.1822302	200.488204	165.9764517	169.6508033	182.7199425	229.0480121	172.5993459	75.09624447	65.25548354	134.8049954	102.2545841	150.1854042	85.82862256	120.1877746	206.9778675	134.8798594	99.26200228
Uba2	73.14343494	65.40979884	83.69386017	125.667156	113.5335496	124.0650147	72.1976756	86.51872684	137.4670038	153.9891511	118.7504433	101.2240765	109.5860618	104.1471191	99.89062228	82.35454983	89.92796733	110.3324463	74.82309325	94.48645398	138.452837	103.6410258	97.98274174	97.70963844
Uba3	20.99127095	11.26308721	13.91936943	20.97314758	11.9317075	11.47122842	10.75838344	21.28269951	16.73404621	18.42150415	29.93580558	15.65907598	8.324962681	8.707531962	18.09230613	29.80525736	14.18539117	7.082257704	28.28192357	16.26987378	9.941238288	14.61746624	9.679501501	11.02807423
Uba5	32.26157735	41.76425338	14.01396106	36.56766946	11.9486731	22.82680188	51.0627575	29.58283417	40.58539427	48.17813866	33.94067625	28.43993296	16.93412476	20.87523847	53.38918156	57.00069607	16.62509292	28.92691778	25.99473955	45.36320997	32.0179335	34.57019107	45.5318391	35.08692983
Uba52	2447.586915	2920.760475	2348.770211	2755.973485	2385.674126	1630.347078	3135.483669	2041.855297	2427.498104	1648.094073	2407.51668	1460.288082	1902.045006	1690.173376	1892.788243	2129.071454	2395.376562	2078.102626	2171.515693	1962.949596	1360.172029	2140.781798	1719.275734	1490.695006
Uba6	4.704432535	3.155265945	4.591504443	11.99074193	4.319634995	5.748506977	5.166646501	4.769745682	8.036421248	8.272344054	2.592480683	5.371552505	2.398806821	7.019345723	22.02773349	6.239343844	5.368748499	5.182796281	6.137150028	8.62179899	15.9140588	16.32349105	7.941221978	3.802374024
Uba7	0	0	0	0	0	0.77067929	0	0	0	0	0	0	0	0	0	0	0	0	1.133012802	1.300376289	0	0	0	0.218472448
Ubac1	1.981900481	5.48320548	0.69692618	3.536052417	4.939434264	2.472205132	4.063030841	4.018831682	0.911511146	3.049377841	3.127576893	4.752189146	2.358015517	1.54148555	4.511074085	0.180389555	1.995675821	7.243974957	5.63719612	1.986371896	2.346516438	1.870637507	4.569472882	1.802112732
Ubac2	27.51106053	30.60496011	15.1490619	29.45068727	24.15043728	12.44464581	17.08255481	27.35660146	14.5994125	18.99372611	13.35826714	34.25150255	23.60478625	23.63140899	5.202185714	14.15731393	20.03087802	20.52744136	38.01656964	18.13463479	11.90143551	17.57739236	20.58410704	12.50769979
Ubap1	27.88769865	25.50586026	35.66029395	9.951293233	39.90644157	29.81731599	31.83423079	27.63226178	14.76938712	10.61873942	24.00476147	59.27021224	20.36050662	36.33869081	32.31514695	40.84348592	34.12331869	29.93787888	25.23883691	22.10639691	38.0210487	36.6914068	44.93547965	22.2841897
Ubap2	61.81814787	78.4618991	75.31670261	58.07899324	68.87366342	97.60938094	77.80346022	57.51947096	64.06031067	74.64659192	47.74762618	60.04139183	59.1190489	82.59848426	38.61413336	33.90200579	72.70125057	88.44365784	111.2859156	61.80076261	67.0145545	76.12282958	59.08598275	78.74189073
Ubap2l	13.50228408	20.4804712	15.96585611	16.90034531	21.90744345	32.42668937	23.31558324	21.48236221	15.09493029	11.39950004	15.51626281	24.40629406	30.39931597	21.04981569	11.80148291	20.41959778	26.14640898	29.83630922	36.2904573	18.11306126	27.29974693	27.2923489	24.78497584	24.80669823
Ubash3b	0	0	0	1.504703156	0	0.751430131	0	0.534419107	0	1.802232767	0	0	0	0	0	0	0	2.117130862	0	1.056580796	0	0	0.303821335	0.426031379
Ubb	99.7755049	83.6493696	74.88858506	81.67825799	80.83623501	33.46798855	117.3134763	62.48162133	43.18919764	67.72759797	92.61922989	126.6570584	92.52427837	54.77897146	46.48923216	98.82715299	120.1688059	76.37895776	104.556172	88.23583315	47.4842275	66.47587365	56.66489575	88.9454782
Ubc	44.01251172	34.75650106	38.51368867	24.31770267	29.23855317	42.503859	72.03738495	40.30514333	29.60140017	38.834823	46.80108834	111.2067518	77.70287842	57.10611363	1.551150059	2.067587918	1.71555189	16.65141007	10.41449559	0.569184638	12.32700704	29.48118497	22.91378117	10.32772247
Ube2a	109.2195609	63.92415836	67.08207039	111.7725068	122.9922422	122.6522851	135.1894529	96.11039602	131.424633	419.5881414	256.5467685	247.8858157	96.84706586	158.9072096	117.0758323	129.4205349	82.31110192	91.54473847	82.98594364	95.00820371	269.198759	163.6441359	151.4464198	182.3838021
Ube2b	50.41022164	38.84572524	78.39541041	50.51978889	86.73524228	68.80624704	46.99970675	49.75077221	74.97983449	216.4579933	70.52379269	68.79492641	49.76799808	69.35907753	139.7392766	133.5476929	66.96079344	64.49057576	96.8201523	118.032555	133.3373458	70.05427427	96.90642417	105.6532759
Ube2c	1463.96666	1669.858535	1163.643216	1019.454167	1438.792781	1200.121493	1070.882477	908.4458943	1050.489671	1194.667192	1341.845826	902.5203474	1087.891101	902.5389614	1031.751933	1147.760027	1235.271887	1326.267919	1009.852903	1208.657159	724.6224232	950.6093567	938.7266677	1046.973944
Ube2cbp	9.351144227	10.03490957	7.140279942	1.334724381	3.434508162	3.999269009	1.917048195	7.584775331	6.881211057	2.877558411	0	0.747403928	5.56287851	5.818517665	5.78937626	7.830367155	3.766456009	5.558788824	8.119334789	4.87356562	8.857200998	2.824376105	5.929003552	2.645333241
Ube2d1	3.185444519	3.204719549	0.720094435	0	2.507050382	1.702926566	7.346675262	2.4222518	15.38294491	0	1.675617716	0	2.842471535	0	3.045211437	5.218817303	1.924551107	3.454518433	4.649458346	8.620104455	1.885739975	4.209261197	0.688534305	7.241193718
Ube2d3	268.9073447	93.24247162	221.9078645	298.1139266	186.1258757	159.5747528	99.68504218	215.068491	419.0549809	517.7383276	214.6949978	147.1110099	170.8413304	155.4854676	416.9203912	327.6870277	281.9930322	223.8808896	202.4523861	208.0229675	510.024621	499.2437948	285.5429844	147.9741669
Ube2e1	64.95514383	47.97714883	62.45182648	47.53005522	70.85876734	55.38381628	18.9630092	40.01434143	60.50434734	52.71140748	71.79586688	37.45863378	61.629951	48.23696277	64.67825701	106.8671452	58.6175777	76.48543084	40.61889435	61.80540261	69.11726811	44.39052498	71.08893148	52.8325017
Ube2e2	0	0	0	0	0	0	1.275241667	0	2.28872886	0	0	0	0	0	0	2.717659229	1.503292922	0	0	0	0	0	0	0
Ube2e3	134.7666571	67.41858472	106.6834645	247.3168825	181.5357381	146.4666226	97.91270715	104.7305186	211.1460192	729.5357437	149.5709288	101.2040281	148.0079915	139.210182	671.8774397	496.5811482	226.9676017	249.1158965	204.1871437	195.4814526	700.4862344	466.0306216	307.943948	212.3151875
Ube2f	17.55792246	31.963727	45.61320122	16.11070104	22.0440636	18.77279759	60.42007069	27.974076	24.61013218	26.5860406	20.23096327	25.05969148	44.7642344	45.14916013	20.09628895	47.02966121	45.79951555	30.42536062	23.28061648	31.67556358	31.67711113	44.50827173	23.13232787	34.9712999
Ube2g1	7.72202559	6.722957889	9.757589256	18.44055483	13.20685327	4.445716813	4.109887529	17.16408762	35.78815588	11.27191618	9.998682102	4.272883126	8.480743844	11.28609156	23.03857383	8.920750062	12.26167774	3.220886029	8.403252106	10.53755537	23.91159571	8.297693608	8.217191266	11.52249996
Ube2g2	37.37312335	37.88849214	44.88528094	23.38932754	47.51473955	32.58200292	17.68094904	28.85620504	34.906002	48.95107886	15.72730392	24.12659096	36.94065681	42.93138362	26.06954721	40.81973524	49.79120553	34.36391797	24.01474288	45.64045214	36.76051232	32.77862797	21.37617628	28.92897079
Ube2h	5.246085182	3.958371816	3.449943961	5.105411526	3.190469483	3.824368983	2.199851915	5.439802772	9.431727592	3.302056984	7.275210253	5.145967532	11.91589762	8.584544222	16.41317351	5.208989022	11.33346763	5.919088551	5.890122156	6.309505207	10.72847545	4.231343682	7.215995116	6.793903409
Ube2i	113.0816292	95.93690114	108.966968	78.05291059	103.477929	78.31822835	103.8022541	102.6730547	86.00766454	93.14030757	128.2003897	84.58150632	77.71288549	103.9680864	82.97917675	107.4723136	110.5365586	103.7199718	81.71183621	58.0554843	80.73100839	99.78765068	89.89043774	70.18595648
Ube2j1	4.853461569	7.975288545	5.363906164	4.156518174	9.93157118	3.113570591	1.492488969	9.349603094	9.2263976	12.77789172	9.531324623	4.655040476	1.154905385	5.177050519	7.777183943	16.9633789	7.624025604	17.31084492	5.521955313	9.534246707	8.811095939	9.772779709	19.02325274	5.295816803
Ube2j2	2.603295891	1.309524179	1.961650746	4.876965499	1.664715101	4.17513635	6.004050428	2.474473391	2.993254762	3.504781785	2.396439558	3.901354596	2.323002151	1.735538923	2.488690786	3.198798213	1.900507957	3.058462136	2.046023119	2.935315409	6.164463516	2.211433261	5.345676532	2.5643999
Ube2k	25.29305792	25.21049338	33.95320735	18.55228488	34.09905379	36.80872623	21.60520407	33.12377069	31.02060126	45.76260108	30.79799825	25.26980973	28.00325147	26.22996373	27.50587096	32.48568983	32.49637766	17.21402296	20.61496537	20.98426784	36.32374655	39.78852898	25.91809526	25.55400299
Ube2l3	180.8322765	161.4927152	194.4528219	133.7302767	169.9945198	123.7591602	137.0046524	142.8214067	198.076368	169.3579338	177.8367314	131.4411074	134.0788049	167.7292933	158.4356997	156.2419686	143.1203237	181.6859547	175.5689044	115.31083	126.1848433	179.9153199	137.8427733	140.068389
Ube2l6	1.643248416	6.199468738	1.981168252	0	0	7.027795	7.579734896	12.49546621	12.09214498	4.213872287	0.864386789	8.865385304	13.1968965	2.738760504	1.795322924	1.794791531	6.618679725	3.366100694	2.951971557	4.446780632	3.891123149	0.620398885	3.551883887	4.980604764
Ube2m	5.090714381	6.950631766	3.945584442	12.45629186	2.289463367	2.33269424	4.472704659	7.742085604	7.358402039	1.864914123	2.295286169	2.615675264	0	1.939329071	6.753656544	1.191468979	9.080516022	5.958878956	0.979830381	5.685308203	2.583114777	7.138744284	5.030211054	6.612730192
Ube2n	55.92911835	43.46593329	68.14400801	35.47989234	58.22495938	34.80364461	43.67942789	54.45537801	55.25636899	94.40058728	33.00022707	44.70216874	39.08084662	58.98725446	55.44720352	66.58159255	64.78043523	68.67638261	51.29941691	60.86004155	46.94860856	75.63670898	51.42659326	43.41105976
Ube2o	5.706743488	19.1007797	4.234022134	8.458738641	9.069165427	13.84595407	12.82413673	8.678958058	6.662528502	7.654768463	9.698379812	9.210112343	2.742010532	8.7796475	3.956747185	9.469409305	5.569596042	7.193808416	4.041548694	8.315445524	10.6546851	9.363996305	9.678336307	9.712850788
Ube2q1	0	0.372115683	2.564153213	3.167641893	2.32884719	2.768292018	0.568705631	3.375114242	4.082717888	3.035191619	7.004310472	0	0.660106583	0.246586226	7.273942245	0.807976583	0.521427795	0.089138012	0.830571355	6.227962517	1.313775026	0.558580496	2.878167255	2.690593498
Ube2q2	15.49939172	8.576247946	15.18294999	12.4441151	6.404230792	16.15753634	16.08599638	27.10764145	43.83993593	47.89386085	15.49077527	8.826532884	7.606824962	10.07465297	73.02694226	14.81267509	15.68515696	9.711648556	20.36054881	14.67997047	24.77366046	32.91584189	36.18211484	11.97936209
Ube2r2	1.720399723	0.692323924	0.414837012	0	0.406203476	1.103663006	0.529040474	1.569856126	2.215478479	0.35293725	2.171928398	0.412516419	2.456266163	1.605714114	1.127768521	2.254869433	1.247297388	0	0.61811361	0.413827478	3.666431935	0.129905382	4.462375862	0.417155725
Ube2s	102.6556246	142.1506389	116.4650711	116.0669837	111.6582639	72.76132948	118.8220621	114.0211291	130.4992425	142.5666445	202.6488335	87.11945943	72.04715932	94.58204062	77.50098332	178.2624915	139.1418309	131.4797408	141.4178874	101.2687777	105.1538616	150.6734138	132.635541	114.6688466
Ube2t	35.90931826	38.78297245	17.50850557	42.96352845	17.04021698	11.29234438	17.86283832	40.15572667	34.97364359	43.33375987	44.44502227	11.39600502	35.81277042	40.8382442	62.88746653	43.83516332	74.01941276	34.10656614	40.31773479	36.20204202	18.75690851	47.05199439	37.43929212	30.7311161
Ube2u	1.502429501	1.133640493	8.37768404	4.82506823	3.251769946	2.40957935	2.31006203	9.139729271	5.527951576	2.311657559	0	4.503145615	6.703323609	5.008122371	7.386623618	0	3.479606162	0.905188581	6.747502554	9.034915018	3.557671594	8.508502835	12.34051366	1.366136877
Ube2v1	188.7633163	259.2827654	208.9093662	166.4120668	179.3794548	138.7151583	218.3488401	159.091635	161.2673566	182.2329048	174.6096775	161.8485957	197.1210279	171.4267446	116.5245137	152.234908	227.0311517	176.8926023	196.32049	176.4203839	189.5864948	167.0239469	165.2259882	144.1844213
Ube2v2	46.61267127	12.06420264	42.55670117	55.90347636	38.13183421	32.260227	8.02934748	53.82911963	111.7266377	153.5557375	44.56213174	26.66654	29.34012433	51.44825752	129.4292386	43.62322758	46.50818857	44.23419389	41.95493333	39.66169751	75.11082829	73.31425886	52.50880403	30.0148217
Ube2w	10.1662907	2.922230464	3.210140613	8.29184764	5.90565325	6.728874875	2.233027252	5.889961472	4.007706185	17.87655659	16.80707209	14.50992332	7.775741482	17.42801055	18.24742882	16.65576453	7.604593083	10.50003372	12.39273149	9.898106347	4.585376218	3.107133668	2.092804992	17.0208042
Ube2z	10.61019948	9.953158138	8.297575335	4.911678245	9.253343795	8.278305704	6.172760116	12.21122108	7.91321956	9.265535337	28.35858599	5.844570824	8.700151614	8.220554363	11.43547064	19.57548954	12.06997191	10.71170191	9.01506412	5.690700563	13.24122575	12.9918458	8.677715315	5.041139039
Ube3a	4.085227486	1.587934098	3.134294045	3.975682203	1.899896458	4.764975557	1.42755585	2.259242187	8.198698916	3.714208793	3.125708263	1.335754648	2.319784696	4.951814657	4.666172119	5.88169299	6.058243531	1.297766376	4.419960509	2.233333238	14.07068681	5.3281316	4.655936959	1.688471274
Ube3b	10.97662085	16.78542088	17.00552046	19.740859	9.589250379	10.32778543	10.46381113	18.6967415	17.77016528	11.1465892	12.93366416	6.316722233	3.134330007	14.05014211	5.156754695	3.59667095	19.32049478	7.935875999	16.2679024	8.845113924	5.97816989	8.619851507	4.175772873	5.323135278
Ube3c	10.64193533	9.339563911	13.17159027	19.39102856	7.840945771	14.28336847	10.44416084	14.46276353	23.5348447	12.19327023	21.20057587	6.786481123	11.31453899	12.52886342	17.81125854	10.01586748	17.28224333	6.766271153	15.35495895	11.98216784	26.27184608	23.08098335	8.026424836	11.25499905
Ube4a	22.37444983	15.41640094	31.67928403	14.49192246	25.60026867	19.90198843	21.9709348	26.02112289	27.67167973	23.52899473	15.23109134	17.582551	18.1198767	14.03893785	13.66049394	7.495645822	16.20642863	8.881093255	16.97267973	16.62083001	13.57928792	28.03950133	11.54195247	16.64052839
Ube4b	7.241421056	7.28523868	16.46333552	9.302360118	11.39847661	15.927372	10.1797069	11.3275893	8.373722581	7.427829708	16.32495201	11.65830716	11.4465214	18.62088636	5.312060007	6.892335107	7.750091834	9.72288889	10.40693241	9.70466008	7.348839608	11.56072998	15.20513257	11.78942062
Ubfd1	44.81942197	52.32885454	48.91693467	64.64585997	32.67520602	32.2833423	64.5598023	46.63749766	81.1510958	80.45303608	52.36366061	42.13866747	37.88883347	28.77892485	97.16130837	69.69324865	52.16186834	53.60796215	47.77912006	69.08306233	70.93950027	65.63687929	61.5935339	41.03962653
Ubiad1	19.18506358	14.47586387	17.69468417	11.50109978	24.46083475	26.66628191	15.92892773	10.50376462	6.705898497	6.887623911	30.67903709	11.96047605	19.85853977	28.39403036	7.755402114	10.4771711	20.32296809	10.17163761	17.92154854	29.30400156	10.44871377	11.29940636	5.639721897	21.63142051
Ubl3	2.136469397	5.158553065	8.628983149	3.659356832	3.36294441	3.654875015	9.854792183	3.249196031	9.039921187	6.793545809	4.045796881	0	3.812876609	3.418367441	6.535729383	15.63443778	1.807108027	3.295198685	6.332709512	6.166913873	4.553139321	2.097190156	9.235963538	6.216511862
Ubl4	24.10014935	31.42080906	16.15876995	23.16671372	23.99984074	23.13834016	33.27406569	22.44006685	36.64534451	59.27883481	23.8021605	28.89359715	26.33303906	34.10105525	23.10635617	22.56231892	38.13489296	31.41047349	46.82830841	36.9712076	34.35717314	38.43808879	24.66420813	26.23706064
Ubl5	134.5883166	128.8986463	136.9334401	89.34048888	126.7405122	65.35233194	78.61776088	73.2934169	154.0731192	124.4887404	95.21985006	76.80336636	87.05747076	68.56788481	100.8116876	139.2972048	93.3871303	115.7174595	117.1935753	98.25318646	100.8977865	128.2529913	124.4954536	95.83695612
