Symbol	X8cell_WT_male_XK113	X8cell_WT_male_XK114	X8cell_WT_male_XK120	X8cell_WT_male_XK18	X8cell_WT_male_XK21	X8cell_WT_male_XK23	X8cell_Xist_female_XK112	X8cell_Xist_female_XK115	X8cell_Xist_female_XK116	X8cell_Xist_female_XK117	X8cell_Xist_female_XK121	X8cell_Xist_female_XK14	X8cell_Xist_female_XK16	X8cell_Xist_female_XK17	X8cell_Xist_female_XK19	X8cell_Xist_female_XK20	X8cell_Xist_female_XK22	X8cell_Xist_female_XK24
Hlcs	0.924863736	0.357538972	0.745192787	3.582670059	0.297386089	4.652422426	3.715858466	5.208715975	3.036353216	1.666008244	4.953021532	3.627203512	4.17627062	5.376402514	0.047889305	4.691164536	5.652071347	0
Hltf	0.626265613	3.228069961	2.691213704	14.14747932	5.269262887	5.230006654	1.739574316	2.213050345	2.74139643	3.572401901	2.824342835	8.307778565	9.695777703	5.357859535	9.123060128	6.726901369	2.688687441	1.957238857
Hmbox1	5.718866988	7.074660594	6.553425204	9.487891742	11.64622671	8.950079784	5.219443638	9.599228568	12.51679895	5.150855836	11.26208713	12.2138062	10.42791386	14.88698975	18.79388062	4.322712243	26.15568937	5.361872876
Hmbs	65.50885645	32.45505581	40.99620648	70.17877292	39.2651192	37.38869151	28.01380833	78.38080822	45.93672339	45.82707936	65.82704045	44.84574331	43.65331841	156.539449	81.40892855	57.9416696	58.5110329	26.83377814
Hmg20a	0	3.415956213	4.068361185	5.087444832	2.790514092	10.45873403	11.08251377	10.03653643	2.072111704	4.26352964	8.041108507	5.211217341	7.111504643	10.5917619	5.947997686	12.17791931	5.806488834	10.35578893
Hmg20b	25.5959802	22.9148214	29.66891426	14.33774781	22.41668643	21.79180609	21.65008314	43.73692483	22.11376596	12.13354105	27.03566286	23.02443982	32.09589659	24.67588801	7.394091301	9.512819395	22.3082571	0
Hmga2	33.98425752	24.8273829	29.89764853	17.4648146	21.33873371	49.72630353	9.556590019	36.87834303	41.29015022	49.4080058	43.38422125	37.38307192	24.30466064	40.91428758	81.14016977	21.39749098	29.33033659	16.30774602
Hmgb1	804.9629602	431.6224396	429.7913915	937.6427032	836.6169247	504.2507965	557.4495481	437.8317724	384.3372524	548.5518758	495.6667064	678.6041582	715.4867407	647.2161695	1146.524246	799.9136162	735.3306937	623.636881
Hmgb2	299.7068693	380.6447285	215.8412706	364.6120535	263.2141957	287.0996216	221.8776083	193.0770307	207.1465132	243.7678879	185.0525268	230.7300548	234.0723001	329.7282629	371.5908678	266.2882185	235.5695047	229.6243969
Hmgb3	251.0251079	109.5643202	152.9629694	437.8822895	264.0630887	187.6957954	294.0105695	205.6676823	161.722938	199.9583386	236.7623631	472.0203604	429.1461761	440.8258629	407.4117517	440.7984968	367.1567315	537.7738321
Hmgcl	62.47690173	56.25431642	22.08998236	72.1630379	46.53571391	26.67778157	55.07517611	38.77556302	46.73469774	35.61490553	21.22111532	63.72983196	71.28616544	16.65450681	89.92604802	26.42800673	23.48971587	44.48874565
Hmgcr	2.017998392	7.80129052	0.812983462	7.422368941	6.002130677	0.547374703	2.702595028	2.005608098	5.797001447	4.771111024	2.275200481	0.041654448	0	14.55307366	0.208983304	0.200702857	0.265214795	0
Hmgcs1	4.424936315	30.52792547	13.89558697	16.56829891	25.88437693	29.54456211	19.04448204	0.902106191	24.58447243	28.81780678	25.71208707	6.407654429	60.89457245	31.43503284	36.87110315	22.61376491	10.37835659	22.33923156
Hmgn1	318.4779837	289.4376299	177.074573	760.3753082	291.6454221	286.024431	267.7183128	282.5873954	220.1204264	333.8149481	230.9802489	270.4890612	293.7881093	713.3385495	354.5027319	209.3121729	396.52927	148.4255777
Hmgn2	1139.744652	584.2631583	471.9690995	1143.541065	657.6012142	383.7531585	449.7907402	453.4529569	465.1667702	449.463516	557.6078213	771.667589	425.6910038	1312.461298	1474.518446	718.5938511	890.5453863	380.1499456
Hmgn3	15.94628532	7.587204611	1.317788781	21.69444186	0	0.483957676	6.571073532	4.876423641	0	4.419219453	0	0	0	4.036227039	0	4.635883492	0	0
Hmgn5	25.78318344	3.624511484	2.518102946	10.73058956	9.703624649	4.277074301	0.348787973	10.87116013	11.54275964	4.750023636	5.417470679	2.128810977	8.265693332	2.056704958	30.58476677	17.48388152	1.54024848	2.747010907
Hmgxb3	0	7.312115542	8.312791088	7.367373917	7.567836744	13.61071621	6.780601897	12.24749268	3.528249445	10.64747984	11.77741184	4.898063173	13.38458414	8.251272625	0.267107916	9.705174056	4.689210804	7.053250356
Hmgxb4	42.73350458	50.34714236	54.02899721	48.54778894	42.39077587	57.40456923	12.1123066	47.38275219	74.44239185	36.39446801	46.21353007	49.39660589	52.60760005	68.04304582	40.10016647	37.18132675	27.12604364	39.52079714
Hmmr	32.26206614	40.61693874	23.92422974	58.31470798	29.65235248	40.55154814	24.30118271	33.67190874	29.05694608	43.4580102	29.09919798	34.5108275	38.94650538	36.51324564	58.0692199	28.56567249	21.23768115	25.4298534
Hmox1	0	12.06081494	7.617421191	36.40039072	0.797974998	1.818372702	0	0	4.655677376	8.94078758	2.238387276	0	0	0	0	0	0	33.23952919
Hmox2	53.99179811	30.35992709	31.63850722	105.8871417	20.12278972	19.3653928	20.4508228	16.26069523	21.48564435	28.73544069	18.26198161	33.77181663	29.27040723	44.50447547	96.23941217	45.0740268	38.91968867	34.51460337
Hn1	343.1395995	283.7561448	160.8925004	129.3070958	182.3042969	296.7373304	444.7318911	284.6028781	116.1656644	168.9814496	232.6811343	250.0248447	190.6706973	301.4528586	363.3647179	196.5805412	286.8040212	165.8745518
Hn1l	1.715221196	16.57699396	10.13473628	47.04700931	20.75102442	8.712816694	5.615138387	13.0692894	4.223338955	10.8140301	8.122099032	9.276026859	39.31596381	28.97203562	0	2.047076719	18.25921427	14.07131566
Hnf1a	0	1.08473688	0.753613044	2.031161085	1.635308461	1.314630165	0	0	3.454495078	0.315906224	0.71180354	0	1.025697457	0.307763367	0	0.139534472	2.304813129	0
Hnrnpa0	8.345531064	15.48605691	8.517403291	8.033095935	19.25390308	19.5089339	8.941371155	8.294290397	13.6993046	20.29491055	9.032834771	19.77590819	11.19773421	8.146707794	54.88055288	1.826036259	15.02627997	11.73685541
Hnrnpa1	1.165241511	5.405586601	2.503661271	1.0030729	3.746785629	2.413606439	2.080725752	1.544116071	1.912760048	5.247535091	1.970634411	2.790066202	2.706021796	3.19517104	0.603360294	0.811235087	2.603405395	5.462512826
Hnrnpa2b1	581.8485871	424.6995823	463.1571098	181.8354748	218.3607862	538.7760417	392.8958628	523.0856675	344.8643155	314.6319273	456.3986722	416.7604541	339.6572944	305.7418104	276.6056453	464.2000361	376.1266805	361.6330584
Hnrnpa3	2.35301162	7.277122646	4.596116308	7.901276311	8.632130762	14.09415562	8.021388958	11.90541867	7.725002201	8.284556069	8.537554792	7.9124315	9.824811396	4.927071177	40.7605452	3.361407865	8.658826439	4.011140735
Hnrnpab	234.9094837	253.2568653	208.0247389	89.06470416	131.6553484	258.2081542	380.788619	318.8535981	230.6435378	284.7401202	219.4044214	148.0584042	138.6759083	84.85761612	173.8823202	183.8491399	133.5325228	212.0120351
Hnrnpc	700.9706158	358.4780772	430.5610729	410.6815925	476.4358065	501.654463	444.1274	407.1699431	307.0127841	355.3105272	353.2482747	596.540619	652.1144621	419.7609891	649.9941047	491.1383797	510.3013812	593.1128817
Hnrnpd	15.58874125	27.40418088	23.44599737	5.290643803	13.40182855	29.16576975	21.29225096	25.65862891	25.31977494	25.12498226	15.947535	17.61291981	14.48059417	8.963031868	23.96058021	13.08864081	14.14712575	23.84655562
Hnrnpf	332.2501056	212.6751816	359.750167	316.4568433	93.25411093	448.0369291	382.1766646	312.5048207	226.991521	249.4313136	380.5801656	420.0353767	337.3308067	350.9754543	390.0573764	483.5113053	337.5386032	406.4694159
Hnrnph1	151.1039755	208.0414231	154.2428552	170.4994525	163.6779767	258.2725146	128.4859057	188.9260003	192.8278668	193.5185331	123.4988736	185.5239727	152.2450851	265.6163771	199.8405189	159.3694287	118.4929901	171.7943106
Hnrnph2	92.64951584	36.54792407	39.10276211	33.81093203	88.23323547	71.0564102	156.9997357	117.7630181	60.52380589	115.378735	109.254617	164.2341157	224.1031031	190.2791934	111.9061832	186.4543547	282.294448	66.47905838
Hnrnph3	17.00940872	13.54970454	12.18225219	7.744624576	12.92744735	6.202493545	5.82916727	10.92846725	1.6921927	9.284845299	7.903383222	4.681322109	12.05856863	11.75917265	2.028381535	8.81731715	6.232180682	9.665221033
Hnrnpk	471.7313544	209.6646128	327.7416648	523.1067124	433.5234603	480.5606748	463.0414268	296.4609179	168.7812504	317.0047091	488.5426534	489.5901281	428.965308	725.3622372	438.2085633	537.828356	522.4094565	415.7999588
Hnrnpl	26.08465475	57.2768419	35.86944776	22.04614769	20.46528595	43.01823415	83.53048598	100.2413914	92.4875741	69.07196679	52.93664985	18.69413525	29.16621168	11.3297006	18.04481068	33.5181735	27.01395933	17.11944379
Hnrnpm	120.4851439	67.56342779	114.7402647	114.7345842	161.210039	124.1513905	123.728401	76.02881145	104.3224769	115.2758281	110.4644878	210.4740707	157.1530352	194.1124455	127.5163378	186.6366144	103.3607102	182.0665017
Hnrnpr	34.25505121	24.54708871	28.27358935	45.57192842	49.29691374	64.3610338	37.04884528	64.21444793	52.11573957	33.48653215	53.78680255	87.5392757	57.20123565	42.33707934	39.71405423	48.69351419	62.58821292	50.91674572
Hnrnpu	94.0864257	99.81825619	82.75964895	104.7490369	99.91355179	135.5092042	204.9787004	141.2214058	86.96856082	145.6238173	135.5328247	86.78403533	91.08558392	102.9961556	185.8529235	138.4546196	76.8327983	144.1671743
Hnrnpul1	0.367829694	7.963068434	5.532283777	0.057570585	2.306345117	6.167752245	6.13031028	17.05999208	10.86835548	17.2273917	12.02662137	4.008863594	1.392037838	0	0	2.633977253	0.966838003	6.897366425
Hnrnpul2	0.390313171	2.11245214	2.096586761	9.804875953	0.21963126	2.309913253	2.439383858	0.77583338	1.281408932	1.054639082	1.012138391	3.190428117	0.83927598	2.012098418	7.558673534	2.95025488	2.154464928	0.91487073
Homer1	0	0.302359729	0.210062219	0	0.345799139	0.115717964	0	0	1.283875336	0.528334504	1.234540104	0	0.369992209	0.042893005	0.566979199	0.038893861	0	0
Homer2	2.605985456	1.859882519	0.753748234	1.631495344	1.353601503	2.550642305	1.073862766	0.531278971	2.303409849	2.708253378	2.440907073	2.333717648	1.327611295	0.461727865	0.290634687	1.475343315	2.133981182	3.289070643
Homer3	0	0	0.982008654	2.789806992	0.661319157	0.631124356	0	0	0	1.646588516	0.309176016	0	0	0	1.893243426	0	0	0
Homez	0	1.186396052	0.412120007	0.510348516	0.955957689	0.378377483	0	0	0.629707136	0.345512266	0.389256107	0	0.527916981	0.042075785	0.754811392	0.152611338	0.201665215	0
Hook1	0	0.407639974	0.283204902	0	0.339058025	1.560104185	0	1.397317586	0	1.187163518	1.129415101	0	2.811540876	0	0.600598985	0	0	0
Hook2	12.38308432	2.641170577	6.422269054	9.155988938	14.62255751	10.19242235	4.066571894	3.960890786	2.803724702	7.691839743	13.47993254	9.730619196	0	11.61503888	15.6539834	15.37347837	0.224474884	12.01043133
Hook3	0.174114461	0.942341925	0.374105821	0	0.727815152	0.446518445	0.051818219	0.576818056	0.571622588	0.470463024	0.903007857	0	1.06327296	0.210070796	2.722717384	1.108275045	0	0
Hormad1	22.92618458	14.86685377	26.21885118	59.61165502	55.52644555	14.589194	18.04810409	54.88101223	36.41966022	37.96770492	54.53140584	16.85309758	54.83134951	69.11110552	76.28167201	33.6874631	65.50989729	13.86776916
Hp1bp3	0.964719375	2.983572691	0.345469232	1.711246303	1.757808521	3.869642016	0	2.130658003	5.278667299	3.76523856	3.625589256	6.266027717	1.604202977	0.141084042	7.193235383	0	7.438225581	4.522489036
Hpcal1	0	0	2.307185611	0.448172808	1.726377683	6.213632121	8.948053794	2.845882086	0	3.223822006	3.067002314	0.236424351	0.246287983	0	0.889618227	0.142394884	15.24135567	0
Hpdl	79.5200958	113.2574995	114.6550273	76.85967827	52.59661421	119.991294	105.0437468	66.55313763	103.0526341	81.67418224	94.21666263	144.44421	94.07401505	83.24134585	27.01683187	99.06790725	167.0311023	219.0904099
Hpgds	2.710652782	2.619748105	9.100254545	1.272767289	3.867721145	1.871557368	0	0	3.337180509	2.136246396	4.125784257	0.335711109	0.349716987	0.520295529	3.508929788	0.336989712	0.445308346	0
Hprt	1421.47717	794.1817843	889.0326716	1562.55599	1193.94907	1013.64433	1918.005492	1743.159386	1386.970811	1583.951935	2060.470214	3269.81923	2441.53493	2374.288066	3100.799064	2233.164819	2610.650384	1436.814993
Hps1	0	0	0	0	1.369944005	0	0	2.688466435	1.332125553	0.365460142	0.823458998	0	0.907393252	0	0	5.730489243	0	0
Hps3	0	0.748694043	0.520149731	0.037889826	1.907118756	3.247423106	0.432282495	0	0.794773348	1.526286961	2.347286285	0.039975998	0.041643798	0	0.250702999	0.529692927	0.063632016	7.944074653
Hps4	4.319090901	0	2.109110294	0	2.083178581	6.119105759	0	3.642182426	0	2.121877506	1.94783063	6.418970977	2.364009827	5.943152856	1.057216133	0	0	0
Hps5	5.579196719	1.797364105	1.49844674	0	2.915197198	4.998597178	0	1.540261402	3.815970223	2.9312838	3.512077464	0	0	1.172887666	4.766684393	2.265787866	0.183311037	1.089775286
Hps6	5.388377568	21.15116211	6.679370807	0	7.996663394	14.14561973	12.33565774	9.886695705	13.6078404	8.959737956	23.17902686	8.829476106	7.344013489	7.001217065	4.292451944	12.94425481	12.52908728	29.14623405
Hpse	0	2.242681181	1.947608014	0	1.981954773	0.286103467	0	5.285165618	0	3.265662655	1.38988764	0	0	1.272594534	0	1.153943744	0	0
Hrct1	0	1.892646057	0	2.490353448	8.264678619	0.724346292	0	0	4.018262621	1.102384699	0.827968631	0	0	6.712308931	7.605115296	0	0	5.73773253
Hrsp12	16.86317821	3.476832696	9.662016737	23.92990303	3.795599386	11.08866808	0	14.89745787	0	16.20084073	11.1539758	0	7.542135866	0.493226403	59.84144394	20.79667251	26.29935541	0
Hs1bp3	0	4.673389723	1.217551298	0	5.89143407	5.365745754	5.396662599	0	7.441528951	1.361023976	2.725933234	0.062383099	0.454900066	11.93347775	0	8.040497049	0	8.854884719
Hs2st1	5.342284768	2.873391561	0.499066963	0	1.12029747	1.970284145	0	3.385757729	2.287678511	1.04601666	4.923295492	0.153422745	0	3.21002118	0	2.910733749	5.861076071	0
Hs3st3b1	0	0	0.999754813	0	0.837847166	0.146863905	0	0	1.22207654	2.011613385	1.804642487	1.782593929	0	0	1.156474062	0	2.690688905	0
Hs6st1	0.600950045	1.858548911	2.58242663	0	6.763154593	4.08995638	2.503883118	4.778082212	8.878210259	2.706311456	5.149331124	10.07244658	4.858674491	5.536761458	0.062234205	3.825173025	0.473878008	0
Hsbp1	141.0022245	59.32998627	92.74292031	97.73350588	99.46751009	80.0405761	101.6263368	136.0054785	72.42875259	67.38645834	115.0665555	91.3934351	130.021874	87.3222418	50.85918134	58.57465495	122.2805252	40.46948343
Hsbp1l1	4.459164443	2.758157782	3.832420047	0.837507287	5.161772828	3.342706869	0	1.181809507	8.783736088	4.819523849	1.608800979	1.767239005	0.767070114	4.304020341	5.356760779	0.354793956	0.937670823	4.180805906
Hscb	68.10430829	23.64159745	23.8906583	27.19207686	23.46284695	8.499657168	1.654573794	7.367200558	13.68908124	21.28123497	11.90942938	4.131250882	5.259963871	32.01370625	40.58993812	19.07613252	1.826650405	0
Hsd17b1	0	6.560310745	0.911545619	20.58421636	5.183764689	3.012884575	32.32260788	7.8706539	5.571258577	3.056878452	13.20160461	7.706231081	0	17.12398181	0.702958265	17.5527373	4.683548283	19.8881921
Hsd17b10	29.43929597	22.76161383	22.40240928	54.52408396	31.15919057	10.88904771	21.17345916	19.50569456	36.24375846	6.628829179	21.85104041	16.60965411	31.0180925	47.62747906	50.04989544	36.11109246	51.26491355	23.00131636
Hsd17b12	44.35838091	33.82680294	26.11213876	160.918896	25.49800697	21.93638826	48.10410141	21.74105352	11.96957185	48.16204256	25.34856654	28.4971694	33.5536239	81.71117405	115.5357206	49.67723113	11.65957211	11.39434432
Hsd17b14	160.4567439	201.2818683	211.0779041	419.5023891	183.6069066	208.653477	199.2979591	399.221312	405.8386371	299.3624583	224.2885134	209.2682864	295.4533792	448.4237398	142.9388384	454.3273072	415.5192079	333.8855916
Hsd17b4	14.98279253	2.574280596	1.788462688	0	10.63898733	10.01639181	17.09294894	5.515111033	10.93087158	13.49466678	6.850810835	9.965264387	17.68352303	2.282435029	7.499465091	7.450673086	0	33.16772685
Hsd17b6	11.4886903	26.05598952	7.405449086	48.6697546	8.496523368	4.986024542	0.911773359	5.074733764	20.11610019	7.588245054	7.944488589	0	3.29382746	6.720590052	9.676757738	0	32.81510472	25.13354942
Hsd17b7	5.130476344	2.266706406	0.52492592	6.194514432	2.474525004	0.289168415	6.689195148	1.94246696	0.802071223	4.620905518	2.864643544	0.040343071	3.614251917	0.160778436	7.134742074	3.450320808	0	4.581154176
Hsdl1	0	1.635833875	1.136483666	0	1.13384898	0.973871284	0.209889134	0	8.10372875	2.858408038	1.51075753	0	9.644750873	0	17.82062422	0	0	0
Hsdl2	0.85433227	1.981635149	4.130179746	1.404009253	2.060302419	3.454950909	5.847931691	2.264231364	5.609592925	3.07791202	5.105068052	0	9.038232331	3.560808044	0	11.21588326	5.389456609	4.005007492
Hsf1	7.198744263	16.26944061	24.98574546	11.09372057	26.97546402	16.9319236	19.77617439	27.15058006	27.26962665	17.45624532	20.35306635	22.12887407	38.57891331	11.05408846	4.817075506	23.13105396	19.64961695	38.93867542
Hsf2	7.242444667	48.74988674	22.42652436	55.01030752	26.78094664	25.71691679	13.94686488	20.32369929	58.74353734	44.51062094	14.79400755	13.99973771	19.05422049	36.54106259	86.91470595	17.4568636	27.77121446	13.98011765
Hsf2bp	0	1.808147035	6.280984895	7.015498922	6.830401964	1.691573028	8.815929293	0	12.79621128	1.404223551	1.933563297	5.663958889	16.69505227	5.301108606	6.700477061	0.155059933	0.102450431	0
Hsf5	0	0	0.288721881	0.042063357	0.864157628	0	0.159966009	0	0	0.484116032	0.484807029	0	3.467311878	0	3.952111503	0	0	0
Hsh2d	30.10318213	4.231802082	9.800045548	8.994828257	12.02611136	21.77434228	33.12119068	14.50586755	2.994835733	5.751298459	6.58229429	10.24325389	34.36561775	7.80425091	0	18.14517663	11.74901541	17.10546873
Hsp90aa1	996.7017969	1289.623124	1112.889734	1028.224593	912.0341441	2200.482449	1067.022448	1286.483826	828.9915472	1566.92613	1165.908724	2094.892092	762.8407315	1740.10396	1696.48063	1027.238241	843.2495093	1343.642072
Hsp90ab1	3291.333644	4029.439681	3987.000182	2197.719229	2722.250713	3261.268486	2414.079264	2577.089072	4025.736557	4465.916518	3064.146441	3792.01262	2946.367894	3249.510308	2125.878072	2580.539781	2285.481088	4511.379744
Hsp90b1	21.06134965	22.54711512	15.22932051	36.57737438	42.52153542	13.10351805	14.70585668	20.39531637	13.29711407	21.52307234	20.0011893	12.84146704	19.02072539	42.2919741	36.40770926	9.58721683	27.14750751	18.98713229
Hspa14	98.58164394	136.039087	109.9290425	359.954958	227.2061475	107.8212306	93.95872827	105.0042036	135.1940084	153.9780911	125.4968064	133.8377659	128.5811664	243.6279561	107.6476965	167.7947601	147.2726945	46.79888152
Hspa1a	0	0.617578931	3.861526167	4.813172535	5.265184566	0.078785819	0	3.70466447	2.622354376	1.079139275	4.322718284	0	0.34350924	0	0	0	0.419907627	0
Hspa1b	0	1.229883167	0.85445237	0	0.639353633	0.392246835	0	0.526977691	2.61115571	0.35817695	0	0	0	0	0	0	1.776986316	0
Hspa2	0	0.644530343	12.09013452	10.24215286	6.433123316	6.66014936	1.736654479	15.46535052	8.210385168	3.754111266	7.142992335	12.25147284	11.32860416	8.594759822	7.683312864	0	6.244814232	19.53953674
Hspa4	30.58583177	27.55839502	46.05387784	31.88899242	38.99051283	71.59637525	49.8853999	71.80638906	30.83583559	40.56276769	55.77195507	87.57183443	72.95541033	55.94749999	68.73636513	109.5583475	49.81937029	76.77185052
Hspa4l	0	0	1.349640899	0	0.201976808	0.68152612	0	3.329527402	1.031105613	1.697263458	1.203944268	4.823276044	0	0	0	0	0	0
Hspa5	141.3919907	128.1457397	91.32286328	283.944157	175.0570289	73.48090713	114.9245706	85.474734	67.31511509	90.02892657	124.351752	150.8117135	117.2765756	187.2235387	120.6790704	161.1858375	105.5435253	162.2028034
Hspa8	2567.411402	1774.799155	2616.120762	4634.253226	3406.934098	2761.715634	2943.807629	2406.311882	2781.147656	3625.518502	3924.947647	4521.491772	3877.902909	4953.468074	2466.185993	2934.624419	2609.884066	3958.79001
Hspa9	95.1426206	105.6559396	161.8038421	204.2218294	214.9167692	198.9926736	212.3108626	152.3644605	131.4547802	157.1586734	177.428615	250.709799	262.7492012	290.5823409	98.68157938	273.1350133	165.8843563	268.6435795
