Symbol	E4.5_WT_male_XK164	E4.5_WT_male_XK165	E4.5_WT_male_XK166	E4.5_WT_male_XK167	E4.5_WT_male_XK169	E4.5_WT_male_XK173	E4.5_WT_male_XK73	E4.5_WT_male_XK75	E4.5_WT_male_XK76	E4.5_WT_male_XK82	E4.5_WT_male_XK83	E4.5_WT_male_XK84	E4.5_Xist_female_XK162	E4.5_Xist_female_XK170	E4.5_Xist_female_XK171	E4.5_Xist_female_XK172	E4.5_Xist_female_XK74	E4.5_Xist_female_XK77	E4.5_Xist_female_XK78	E4.5_Xist_female_XK79	E4.5_Xist_female_XK80	E4.5_Xist_female_XK81
Ttc26	0.727153523	1.018097454	1.761124761	1.554192052	0.30488579	2.820231426	1.152368367	2.169399668	1.059698513	2.685016232	1.112593005	2.579169506	0.958242163	0.67676907	1.747059658	2.497437189	1.329664004	1.425053548	2.832868842	1.573646132	1.114022996	2.388938421
Ttc27	10.07475074	13.95010129	18.0107238	12.64278585	12.38355263	15.52627408	10.15064902	9.741934928	13.02921869	15.76732936	13.19269447	12.78538296	12.19210241	0.722585157	6.595282966	6.180587718	9.300991389	12.55259934	8.837646681	15.67667234	11.08492385	9.469345274
Ttc3	0	2.551872782	5.014237119	3.716062562	2.595395144	5.601803066	8.501777315	3.476217409	4.585611079	0.761889459	8.791168263	2.490207293	3.951714494	0.488822173	2.478693278	7.370092913	2.885236331	2.426204944	6.229787307	5.03942724	4.636290356	5.084067031
Ttc30a1	0	0.429543213	0.302250385	0.552836641	0	1.019895013	0.833473976	0.369191212	0.383224305	0	0.123800867	1.792757698	0.36963639	0	1.444110409	0.61931057	1.01827765	2.061398214	0.512232574	0.325191923	0	0.172784854
Ttc30b	4.248338106	2.150745483	1.087744457	0.847725164	0.322037804	1.11708363	0.912898018	0.606558697	2.938199667	0	1.152584646	1.220612822	0.404860064	0.877306319	4.745171058	1.582761571	0	2.257834554	2.244178532	0.534270542	0.980578986	0.567750004
Ttc32	15.2402289	9.483577784	11.24552784	8.754942181	24.40305865	8.756818579	33.39563528	19.0192545	15.35503146	27.789918	26.04237888	6.933611528	17.45533924	7.386626772	16.01554547	19.7925465	12.62867942	35.39833014	14.66009626	5.584195704	15.88596792	16.31883836
Ttc33	28.51084236	31.99237582	22.10599228	17.25322106	24.6277001	15.96794052	9.134473544	16.18463184	20.39977609	24.32377943	37.69959877	25.48898768	16.05946767	23.5482518	19.21820237	17.61477815	25.50818937	3.227418867	16.03949262	15.01949063	20.46438304	20.83002708
Ttc37	0.909110821	5.41780721	4.960542922	5.861157424	1.094665205	9.221700789	0	5.399961786	2.343999546	1.032890467	11.85230522	3.272881115	5.111574623	7.810325073	6.528688707	7.191759816	4.453096017	7.67479127	4.086627837	3.286245381	5.142600114	2.756979669
Ttc38	0.702243038	1.451419924	3.06389824	3.908795287	0.673008356	4.66905816	9.539066328	3.80283681	3.654985209	2.963467662	2.975478411	1.293929104	2.961328487	3.259435048	3.856479331	2.913946213	1.553884636	12.58271755	7.425801891	2.357142948	4.3717458	3.032187636
Ttc39a	0	0	0.657325686	0.561070378	0	1.194328775	0	0	2.69260547	0	1.667208642	1.078057439	0.108213927	0	0.211387275	2.417439785	0.529971019	0	1.199680545	0.190404927	1.04838498	0
Ttc39b	3.198824183	2.665187225	2.256088161	2.683970166	2.400401589	3.330601924	3.266183277	1.868746163	0.688308283	0	3.840736833	0.838615726	4.979272946	2.121625121	2.29901751	3.707807576	3.029736195	4.039060947	2.676421042	2.070816526	1.637222294	4.796140064
Ttc39c	0.236667892	8.173593711	3.005232403	4.555373922	2.999002365	1.223874015	8.001350171	1.329088365	3.67895333	6.99117434	3.119781836	3.081605124	5.433654932	0	3.03263186	5.078346672	6.652747315	0	1.229358177	4.682763693	4.512143454	3.317469204
Ttc4	38.89725062	37.96025382	35.6593235	40.51976329	33.97014956	49.67058571	63.04648224	47.62847343	40.50411733	38.23377567	41.49960133	36.14916945	40.3127829	38.5479037	52.56088712	43.85176254	31.53711324	49.12874687	33.43903202	72.61610996	41.7456119	34.37580326
Ttc5	56.75947809	21.68229857	19.28251315	19.86616124	17.50693769	18.37821218	15.0189592	16.05329903	16.81361233	10.65039288	26.04281535	19.62593572	14.47987063	29.35489839	16.54688431	17.71011225	12.67592605	19.38041617	11.63818208	15.92354373	13.32680124	12.99561574
Ttc7	3.913866417	3.234637902	4.659249804	3.70269977	2.279211216	2.529958419	1.550640858	4.693568282	4.753143928	2.408660282	2.802299008	0.841348311	1.833845024	1.214224896	3.470324045	1.600277041	5.26238829	6.391897822	3.811942689	4.33586882	1.887683603	4.607571157
Ttc7b	6.996898514	11.83737946	5.205897212	5.332287685	9.045594684	11.87250243	7.62330846	9.209400783	11.63066839	17.76229506	8.801335224	8.863419734	9.912043571	9.620123428	7.354704954	5.836129471	9.313601681	10.28423304	9.370195169	16.35889212	16.82362444	12.21190341
Ttc8	0	1.293574863	0.642515922	1.919502472	0	1.264705167	0	0.4578099	0.712817133	0	2.072484437	1.02141591	1.14590484	5.076567733	0	3.455849579	1.96419935	0	3.811116878	0.201624628	1.55422619	2.999628919
Ttc9b	2.705710911	0.388543829	0.820202847	0	0	3.228915405	7.916158805	2.922083102	1.213261019	0	2.939585841	0.460195455	1.170242642	8.171047314	6.286433063	2.614257892	4.298393267	0	0	4.632905728	0	0
Ttc9c	17.73065376	12.85531411	16.41760881	12.79757876	21.58275087	21.87101662	19.24820477	30.14579243	17.54228584	28.83103885	18.58383013	14.26685484	12.2710227	16.07543738	21.88607589	14.38745907	20.34325067	27.20332767	30.41864353	15.95867648	10.04225917	18.52632073
Ttf1	2.084022347	6.13175116	10.1765982	10.13412261	4.761592188	35.14254185	12.63637261	12.84844091	10.69586141	33.45764267	14.93033085	11.92053607	9.170329046	8.647794074	13.31073041	14.93771726	6.861421085	22.72948399	27.88701191	8.067703882	9.748036519	14.05061639
Ttf2	6.090771458	4.989036247	6.313569066	6.689846852	5.651901745	7.713559638	16.2844039	9.074737887	5.313661121	6.119779344	4.44750728	5.954874468	7.746124933	7.067522521	5.574740024	8.196829743	6.703007162	14.29133199	10.65367048	13.83444212	10.26932451	8.820817113
Tti1	5.586667312	8.84627361	11.99079157	11.18570849	12.04670683	11.60765983	2.529589098	8.123576947	5.088491338	5.89393807	11.36598295	15.91863092	15.77593805	11.74967143	10.95716859	12.06079423	11.93263751	7.820415813	8.161771512	4.688039872	9.645808865	7.866016753
Tti2	0.963167026	4.253097604	5.49880956	3.447506273	6.627168979	6.896490316	7.984217924	6.137122439	7.45012496	9.848760072	4.360086631	6.771158334	2.082889049	4.413189916	4.475633384	6.223467645	3.63404227	10.45432077	7.21603478	3.939758733	5.44838181	3.602457052
Ttk	4.466850203	14.48020705	12.25067814	16.9541536	6.749156088	6.555205866	13.77518298	6.949251723	4.222475309	7.132478153	10.00320534	7.785575986	14.33950833	4.24927364	9.281779898	11.75199922	8.72641405	1.892756397	6.584579648	8.957644697	13.97443026	8.091120601
Ttl	9.032236591	1.385880138	2.00454076	3.768838375	0.553365704	1.279675373	3.660196764	1.158072391	0.601045573	1.218321701	0.310669075	2.857341007	3.362459567	2.679995805	3.057655299	2.072151806	1.703528064	1.293231409	3.85622874	2.65214614	3.032916617	2.059556074
Ttll1	0.362875553	2.963723905	4.290048451	6.713366685	5.680225138	2.814792214	2.300291726	2.54731256	4.495032629	13.39918901	1.708380328	3.94487059	2.550384156	5.403710604	1.245493006	1.709225507	2.966457841	2.844610265	7.068513143	4.038714347	0.49416642	4.053362731
Ttll10	0	0.761256224	0.642794429	1.920334506	0	2.530506741	2.067969241	0.229004172	0.237708704	0	0.46075173	3.606559963	1.490322012	0.110408005	0.447880797	0.512199639	0.701803842	2.557313259	0.635461476	1.613696201	3.554056891	0.428704164
Ttll12	2.046204228	14.16154655	12.3577229	16.6195892	10.26745356	10.83956323	2.530931055	10.51019811	10.90969458	7.371331035	3.571375873	10.85101008	12.97820818	13.51253411	10.14075781	11.67540056	9.877563308	3.12982583	8.166101365	9.381053791	9.922783076	8.788378505
Ttll3	0	3.592264312	3.058224354	2.210843985	3.718682745	2.211317823	4.818994989	8.004736741	4.292983182	5.614124849	4.115816081	3.816988165	4.0071945	3.087409309	3.783405169	3.28234602	8.91301513	4.469486128	11.47633798	5.053039042	7.505589274	4.995053063
Ttll4	0	0.867166242	2.847535491	3.893852171	2.275352688	2.745299343	0.560875269	1.490654009	1.93414289	0	2.041098744	1.239018284	5.658878478	0.119779576	2.915384899	4.237027898	3.959143951	4.161571848	0.689400247	2.407169556	1.686881752	1.744099177
Ttll5	1.55464552	2.938518215	3.599336767	4.793610998	2.694280956	2.4118484	1.478249857	4.801849927	1.81249818	3.444319521	4.428061111	5.413974711	2.676981411	2.893848325	4.375511353	4.759774645	4.013372768	0	4.239647751	1.826408428	1.270276169	1.225805214
Ttll6	0	1.752931362	1.387641998	2.763700378	1.706067086	1.820922973	0.744043206	3.460563045	3.763152706	1.733619339	1.105171803	5.320238415	3.217254723	0	2.25602838	1.474291412	3.434066736	0	4.572706257	6.09628352	1.438569932	4.627357329
Ttn	0	0.035353317	0.140967123	0.120324641	0.00806638	0	0.457324103	0.151930394	0.094623195	0.106556434	0.893267399	0.059818351	0.119155649	0.029299609	0.039618903	0.152916043	0.183137704	0.113108161	0.168636077	0.084755015	0.029473768	0.047403207
Ttpal	0	2.950974491	3.797752561	5.876911394	8.83717159	1.936064245	0	3.036950751	3.879860133	6.144133982	1.919255574	3.95505588	4.268552532	10.58715861	5.140033706	1.959392937	6.87286759	6.521912104	2.268863007	3.498095916	7.591021165	3.607967799
Ttyh1	2.032495091	1.129255471	3.178426672	3.228463606	0.432862542	3.753780255	2.454117819	2.989423289	1.974669684	5.718090124	1.685927078	1.747669572	2.108724266	1.441267463	3.056198939	3.419110437	1.915556259	9.10450878	2.262360534	2.034707797	2.108850115	2.035021618
Ttyh2	47.90881285	83.03415477	70.65642492	64.18606163	55.14939321	103.041268	37.27191437	53.96248744	23.96050089	28.94783125	41.4703887	85.54664224	64.58818357	51.1486169	98.06412249	53.76551162	29.88892402	46.0915757	25.02736341	112.5672166	48.93191283	45.78798641
Ttyh3	2.463977978	0.527845717	1.353035354	1.177549166	0.903268335	0	1.024217484	1.134204862	2.236901167	1.193212452	0.380332847	0	0.73812213	0	0.332737548	0.253680671	0.556139618	1.266578293	0.944188252	0.299709945	1.10015152	0.955472795
Tuba1a	6.38601672	6.071149966	8.077958401	13.65753212	3.702321476	11.0079429	4.497930584	4.980948695	13.09803348	27.94712055	8.128604601	4.270860652	10.97130059	20.17197974	12.01466277	17.45358097	8.955211115	0	35.01468623	12.28452858	8.052334664	16.78413179
Tuba1b	97.68914212	137.1694041	148.8148321	136.6123755	120.6738739	57.9302979	116.0631188	69.67503248	122.1774042	202.8201442	74.40226008	86.20405626	189.6362468	87.56719009	92.60982056	115.5545503	92.87318001	101.9798243	136.0892418	72.69226162	66.59889074	98.45882762
Tuba1c	10.94454326	82.08121052	49.63091544	34.20003497	59.16357338	31.00542744	44.64334508	37.94658206	38.0020108	73.09437208	22.22328878	34.29980817	27.69159902	42.00094758	44.6857943	28.0917019	52.57650278	41.77850463	43.75041372	78.38210965	28.51267758	45.52395857
Tuba3a	0	1.862126556	3.603312178	5.102803095	0	0	0	1.05032331	1.090246483	7.366446124	1.056614553	2.3893161	6.484803823	1.012768461	0	1.761895478	1.716698703	0	1.943021373	2.467062383	0	0.655414517
Tuba4a	0.458234228	11.89061457	17.69688521	26.40884208	7.787730561	25.59226082	9.295285026	17.49890818	6.945077204	78.51024082	8.370397896	10.3345598	22.41530523	10.79390176	12.83397733	22.15943294	10.2522158	48.85302909	23.56469443	18.81345362	17.72235316	17.10191329
Tubb2a	0	1.422481957	1.30891769	10.51526291	2.097158333	0	2.972464199	0.658333489	1.708392463	3.462918131	0.662276785	0.777601293	4.613891237	0	0	3.497078937	0.403504415	0	0	0.869812415	0.638567698	1.848636461
Tubb2b	0	1.187868648	11.1875327	5.433216378	0.218908632	4.556097075	0	0.824629487	3.423895821	8.675312592	3.594798418	1.875899061	8.531446354	0	2.687983866	5.686895029	2.695627828	6.13914848	9.15302576	1.936939197	0	4.11663062
Tubb4b	98.89685576	212.5023911	223.9064918	178.4610579	206.4267354	94.8655346	58.14418642	211.9854407	194.6798632	361.268934	129.4368236	276.3044194	165.2967731	117.8039614	193.4135431	133.4889097	227.4781357	147.4930422	191.4975074	279.5006287	164.9450298	184.5141382
Tubb5	421.970351	212.4061145	315.2737774	267.7508452	368.249011	86.07836788	82.97052243	96.07499909	235.3221808	346.7173134	134.4265381	287.0436531	205.2804689	192.405714	148.4458145	162.392363	242.4001284	158.3668204	192.8814177	110.487552	108.6898958	189.5778438
Tubb6	16.93790306	7.753944629	5.881255738	10.58441252	4.342524673	3.347407714	6.838883371	5.452767918	7.546706157	22.30842041	4.774354862	4.055208577	2.881319898	0	0.592466169	5.420387922	11.14033117	3.382867941	8.406018497	3.735604924	0.293836341	3.686142943
Tubd1	25.26858493	6.363109088	1.6118769	3.312212571	2.235829129	2.820231426	6.914210202	4.849246316	2.119397027	5.370032464	0.085584077	2.679656629	0.894359352	0	6.23949878	4.424031592	7.821552966	0	2.124651632	1.798452723	0.495121331	2.388938421
Tube1	30.19151855	5.096570133	4.894147683	6.086148192	2.729295125	5.979391314	1.628817016	2.885968589	5.429643374	5.692711096	10.52429941	8.143265161	6.049782888	4.522016366	5.820691863	8.875445707	2.763846815	4.028488692	4.004123253	4.289668943	6.123513223	5.233806026
Tubg1	45.13752393	9.168571852	14.66951569	21.76492773	9.15225834	14.51306166	5.93014921	6.895317044	15.33730835	27.63447409	6.93661872	25.42467869	11.99916911	19.47140209	7.063934728	12.48474682	10.66628435	14.66680345	8.200178144	10.41180057	11.46564376	7.376162882
Tubgcp2	19.33350366	13.94727509	23.3134351	26.87463457	20.32110736	21.76194785	17.01097421	21.23525624	14.93195928	23.42100058	18.72085804	27.68949563	24.77576269	34.26423864	20.09583789	21.64114037	18.57853349	24.86106385	13.30575998	12.06741373	24.08600772	15.86921072
Tubgcp3	5.207796214	9.962651368	12.36110951	9.799434733	11.53034778	13.5987865	7.190854403	8.542188235	6.612588422	4.569457605	13.15705668	11.66686072	10.58189263	14.37942483	16.56502285	11.49585698	14.37588146	4.850415201	7.231617777	13.77302311	13.90315353	10.16395423
Tubgcp4	0.80751491	11.03203728	7.955615601	5.51482051	8.372166179	6.833256792	3.722828747	11.74944191	8.130694993	2.168546079	10.99035792	8.224026159	4.953098781	1.888222432	7.055039978	10.83443126	10.23363079	2.301881268	9.151835355	8.351963922	3.798892307	6.367084805
Tubgcp5	8.893852076	8.30160149	9.500775824	13.2961943	14.28763891	6.343796851	8.424404444	11.7689854	6.555103274	1.509911329	10.49189642	11.79147193	7.400409728	18.89056674	9.684190283	12.27870271	8.181076672	4.808249136	6.372223313	6.194548345	5.84703186	5.507992497
Tubgcp6	0.027044843	0.959268192	2.842080874	2.926243726	2.600535115	1.258706135	3.085902354	0.607517752	4.020136987	4.793431307	0.891270145	0.817243273	1.216500616	0.622407871	1.707992163	1.401260267	1.210165245	0	1.896519568	2.474908258	1.178555304	1.421619242
Tufm	49.12889813	41.01466038	50.2097689	65.17636001	45.69683814	57.49177457	44.29841483	54.40698388	67.27624524	84.44882229	19.64002863	102.4629368	45.39382402	50.59824288	34.01562655	49.20748338	47.92494823	23.24032179	67.64929056	50.27975873	51.04319207	48.14309162
Tuft1	100.459705	68.97471275	83.42908869	58.17100654	129.8000121	83.10553253	91.17373126	141.1443635	49.40679	119.2235172	72.68771844	117.4170876	86.74857173	85.13555253	114.4485661	67.51596298	103.3067299	43.71868647	64.03786197	141.7465173	92.53690235	84.86135391
Tug1	10.06290603	11.60287919	16.75466551	18.50464743	8.131201256	19.24094969	8.576728161	10.52667852	4.765071293	8.326567192	20.993678	12.29872067	27.7748106	11.6003334	13.62201765	31.06795828	13.29207015	7.070827493	9.00470332	13.66419923	13.66534875	12.66835255
Tulp1	2.717319845	5.160202609	0	0.630365923	1.466731441	2.907310285	3.563848386	3.420350659	7.373823446	0	1.146945976	0.690598758	0.921974033	0	0	1.17693682	4.83783306	0	2.190253425	2.317478297	1.276022356	0.985080186
Tulp3	0	1.353339384	3.992269698	5.095862676	0.623506803	3.460509219	6.362958707	2.192168568	1.462817376	1.647298044	2.572849129	8.343349972	5.643802093	0.22647712	2.296816089	4.202648134	1.72751075	6.994335139	1.738007855	1.517144654	4.252701892	1.319084849
Tulp4	0.114458668	2.688724874	2.104935058	2.128233295	1.450394533	2.367587571	6.530048467	3.321036474	3.447270283	2.254074257	9.088763484	1.926198478	2.386521392	3.822089391	2.566652585	2.665678964	2.527988091	5.383503519	2.229559403	2.547792828	3.481110081	3.158688629
Tusc2	31.71720214	37.00640204	35.7860609	42.16709058	48.12826864	49.20548268	37.3392327	48.66455847	57.11749468	46.8463398	33.59728934	38.23713522	46.33484501	36.80355468	43.54501497	32.19109974	37.82034004	21.31145704	37.0694788	26.05509735	62.93793975	19.35169564
Tusc3	5.480125459	9.920384724	5.671682178	6.610033017	11.51192772	5.152585218	10.5269308	5.59554413	8.712349208	9.811091969	9.850855711	11.74980947	9.103723427	13.48868145	8.207721961	7.300540132	14.2900394	0	16.8209401	5.339404542	14.02115439	11.78444558
Tut1	8.004968716	14.4967822	14.82926748	21.55652796	9.638825674	11.6757581	3.469676392	12.10316195	8.973719685	10.10542473	6.635411316	16.7415202	11.44454749	9.262227927	8.829684892	11.81644567	5.887496233	10.72676671	8.529510551	7.27637622	5.963061272	8.811273603
Twf1	28.92196272	58.24524234	77.1474393	101.1527043	117.0379943	93.27253784	29.68714875	41.93803548	59.39551355	63.5625437	194.3803527	91.18876917	46.16967386	162.782176	104.4382543	88.23582035	51.19131437	37.70424221	63.11780428	34.12250991	41.19599332	46.90611887
Twf2	21.36469656	19.17076229	25.27363655	23.16087257	16.89304454	25.63685908	14.96488406	14.5832845	33.37152831	6.973630615	34.89833034	17.74726163	24.88784539	13.90205791	21.71533465	20.5712903	19.70501405	18.50602788	19.3138031	7.882333961	14.46692347	18.92416904
Twistnb	34.89374778	34.45935703	38.49824174	34.63088611	41.82077978	37.67994225	57.47957879	42.0558673	42.00263708	55.00586179	73.33347525	50.48051078	24.01213021	48.55296546	29.78850554	36.48149642	26.33413225	25.38606579	49.83423427	22.02601576	22.93238387	33.40710403
Twsg1	0	2.082986637	2.83980289	2.710661733	1.767388347	2.163780227	2.947124438	1.566531134	1.897088147	0	1.619689765	1.165024917	2.74473515	3.587482648	2.680810595	4.598690865	2.160348877	0	1.811230079	2.874658031	2.785745668	0.610959048
Txlna	31.78945318	29.42410695	21.50363666	25.47495375	24.99964891	24.18684733	15.90911139	16.54980939	22.72044585	10.10950938	20.83802774	22.11244744	23.62527849	26.56245236	14.93091377	25.19472551	20.680009	16.69282612	23.40637843	14.76554038	25.16683316	13.1922703
Txlng	0.691913222	4.151815859	5.550750239	6.178700955	3.205024777	5.367107088	2.506333091	3.469350045	2.016683932	7.29968952	5.351533911	4.881029392	11.8794844	6.958227442	8.27803006	13.19146154	11.05742003	9.298221733	7.316570237	5.86729257	7.268802525	6.624644842
Txn1	132.8335136	396.6947468	371.6723319	331.5984658	757.8166939	347.1621701	966.8710499	454.9219082	537.9583198	597.575782	655.3704544	372.4754585	518.6323873	682.4613993	638.5376006	532.6394992	417.4744593	656.7720625	707.1996959	507.4126448	434.4371694	477.1012338
Txn2	296.7560606	228.3631503	184.7874789	208.5763813	456.5153395	261.8393491	258.6356866	281.052426	284.0355719	325.1550468	272.7862285	274.2075698	160.7066287	287.096554	252.6734188	185.2656459	255.3621123	253.1081848	249.2902484	365.8911382	259.0233811	254.5840617
Txndc11	10.17544737	14.09929889	10.95881372	16.36960993	13.14378311	8.824472871	9.615327591	8.163379491	9.763144434	18.66974673	7.319637864	21.19444572	12.61519209	6.245859108	9.891816742	9.823884123	6.635052019	7.927069788	6.401788759	10.62941742	9.467511519	8.471623418
Txndc12	65.71992423	38.32249875	34.53178456	32.12458216	25.7597382	32.07625853	14.97897972	19.07565208	24.10522992	43.6262449	46.3060913	47.56653435	35.29099081	37.38697576	32.84699405	46.37537547	16.26686557	23.15432374	8.054997945	12.41906423	27.75438766	21.73671443
