Symbol	X4cell_WT_male_XK10	X4cell_WT_male_XK102	X4cell_WT_male_XK103	X4cell_WT_male_XK105	X4cell_WT_male_XK107	X4cell_WT_male_XK4	X4cell_WT_male_XK5	X4cell_WT_male_XK8	X4cell_WT_male_XK9	X4cell_Xist_female_XK100	X4cell_Xist_female_XK101	X4cell_Xist_female_XK104	X4cell_Xist_female_XK106	X4cell_Xist_female_XK108	X4cell_Xist_female_XK11	X4cell_Xist_female_XK3	X4cell_Xist_female_XK97	X4cell_Xist_female_XK98	X4cell_Xist_female_XK99
Nxf1	152.0533982	66.2259811	91.45950565	181.6788579	147.5658845	161.4376501	97.88274238	137.7257834	127.2942816	235.6504448	114.1659651	81.10027504	110.3919461	142.4119324	74.3394947	104.9360166	28.53994979	107.1743754	8.768894474
Nxf2	0	3.145557568	0	15.4736902	0	0	0	0	34.85131262	5.685620177	0	0	1.037038641	30.62536986	3.329373816	27.61905288	0	8.390102465	0
Nxt1	45.20513564	86.25024831	59.80641923	61.11709427	116.0041808	63.866921	66.06592739	84.37480932	35.90174151	86.85746039	66.89225881	126.46282	84.89965028	38.40595001	78.90101872	53.84568802	21.81254922	18.07567942	144.1277135
Nxt2	18.68715771	15.19171157	2.676520598	9.213955933	0	7.081551042	35.44601539	0	0	50.58262409	10.94968701	18.56213676	16.91452809	37.0640344	6.206109778	22.02539031	6.740279735	11.72965995	0
Nyx	1.221782917	0.749292014	0	0.281564279	0	0.815939234	0.689293531	0.131227494	0.110825087	0.33858781	2.198836426	0.343323581	1.358660954	0.8982846	0	0	0	0.54960848	0
Oaf	0	1.136175202	10.45912816	3.842503471	4.457028303	0.866064145	0	0.895429819	0.168047587	5.64752557	3.334165284	3.644146901	1.030090309	0	0	0	0	0.833388737	0
Oas1b	1.20415785	1.107724435	1.236027022	0.555005038	1.931298056	1.769171238	0.776399992	2.328020041	1.419942651	0	1.083558342	2.706967198	4.686714643	1.180434961	2.149503182	1.004583306	0	1.083359992	1.677329675
Oas1c	0.645097104	16.91290724	26.81789339	28.54367116	9.311796665	8.659342512	28.07572412	13.92681922	12.28820416	38.61500662	4.353667267	14.13934463	4.842235545	4.742911251	12.09119047	16.75085534	9.00473067	8.705740615	0
Oas1d	49.53910488	62.58792117	106.0652323	121.1223278	67.51858101	38.50753222	9.870219968	53.02555683	84.47153292	72.11920353	42.47311243	55.20441223	19.86042629	35.6407625	45.54368335	73.03455333	47.48515412	61.97643855	36.42775061
Oas1e	21.06702829	13.84278767	26.47908618	4.16140512	24.82421828	10.50877399	0	8.173559966	88.21528265	9.293495032	16.24895244	3.624415994	11.47454534	1.264407594	2.302412447	38.46865791	4.000935726	11.60427	28.74639871
Oas1h	9.103036917	4.386397738	32.03642526	0	4.171422139	3.994936346	0	14.66588757	0	0	0	5.115945209	8.67673953	0	6.96408703	0	4.033865238	15.20971191	0
Oas3	0.390708982	1.29391042	0.962518711	0.648290115	0	1.690799727	1.360345599	1.510729411	0.722982181	0.779584438	1.265682497	0.526992236	1.042753564	0.689421055	1.673860681	0.440037511	0.727173036	2.109084681	0.979627367
Oat	35.58421484	21.08857165	29.50175681	40.21404252	11.52415856	23.85548855	17.86944928	125.3535265	15.45601114	42.10021255	23.09160875	38.6509067	25.68294769	35.21859203	12.8262002	25.26212354	44.57655071	38.7868013	1.429816525
Oaz1	4.458371104	10.72655082	0	0.94841326	0	1.923870862	2.321797092	2.65213818	2.426450838	3.421469191	1.851624813	1.156441568	1.14411891	1.008585592	3.67315102	3.647922333	6.382888159	5.553857594	8.598850081
Oaz2	80.37231239	111.8232999	161.3048779	176.9274194	84.65453323	84.27740775	181.1812958	117.891785	239.7122282	127.6556835	96.07060955	109.2159973	140.7346919	128.178977	132.7632947	177.3864492	394.430643	131.6681894	184.641342
Oaz3	0	2.388368295	1.998751444	0.897486139	0	1.300403155	0	2.509725831	0	1.079248644	7.008791107	1.094343914	3.248048843	3.817709549	0	0	0	3.503754058	33.90465022
Obfc1	7.85245996	1.083540888	12.09042407	4.343106515	3.778268934	14.63098961	0	22.51893152	14.8510042	12.40388857	10.59902382	9.92951027	11.13353199	7.50531611	2.102575797	7.615549193	0	16.9553338	0
Obox1	4.241102656	2.229405409	5.597160987	4.188760289	11.66078728	6.554801242	0.292984138	5.271042912	1.483845007	4.029667905	0	3.064522644	2.021245404	0	6.489132861	5.875924973	0	3.270554322	0
Obox2	7.501259132	5.111504112	15.39957405	3.073230609	2.673545237	5.566156683	19.61492376	3.580819573	10.58433862	10.16299251	10.49998246	14.05246442	3.707393605	0.817053136	11.90244867	16.8618778	18.09767649	2.999445825	5.804925795
Obox3	170.19215	79.12755046	133.1470207	68.69044259	212.4692918	57.87386237	195.2970489	35.27498199	116.9095429	149.9071654	45.94409042	92.28807711	108.1845439	0.676375241	100.9944674	88.64460641	252.5481481	85.66383595	55.74322131
Obox5	39.62110695	32.57064446	53.64941376	27.97529966	73.01101546	31.97723074	35.60181572	42.73675409	41.4449924	60.74064017	18.20576227	29.37379212	59.05903444	2.479183335	39.12521761	61.53742728	75.83328443	21.23616789	52.84163779
Obox6	805.5063419	456.9363294	285.5222422	459.40542	775.4161696	705.0147383	1091.302976	765.7569255	747.4769263	522.1624669	494.6443831	321.9599111	508.1737734	1546.000913	174.3784457	582.9094634	796.0694157	391.770057	1291.543849
Ocel1	1.339006036	5.748276235	12.36999683	0	0	3.040361468	0	7.90999142	0	0	6.024505673	11.28790574	0.744508371	0	14.34129787	0	0	7.228083431	0
Ociad1	45.68261702	43.66575374	32.42118025	32.32340206	36.06180306	56.91661931	26.92334203	41.4570426	72.30544335	42.72696279	27.4584488	34.59948908	46.13717653	65.33716081	15.28998004	58.17180402	68.91495595	28.89833937	35.79385803
Ociad2	10.55265729	13.86794494	9.284522836	4.632186526	16.11901195	26.31009221	95.09391901	22.34465579	6.746030271	11.14063117	38.88748614	22.5929066	36.88107073	4.433469154	52.02657112	6.917179078	7.793735541	29.83842165	11.19947156
Ocln	0.230998117	4.88747547	12.80403181	38.96754356	22.22928903	6.386641659	6.590582733	5.284681668	0	1.152280508	3.741535102	5.063054798	5.009104564	3.736379897	0	2.095753699	0	5.611275295	0
Ocm	55.17555029	69.21393833	15.44613361	8.32281024	62.75010732	53.06069492	54.81832882	112.4903507	47.7735284	75.06284449	37.91422237	67.65576521	98.72890051	64.9062565	42.97836567	90.70174237	56.01310017	129.967824	205.4169741
Odc1	280.9557454	393.8754083	435.9302796	323.035812	374.6983621	185.4837468	247.6472873	225.7406582	209.0781179	486.1746072	365.744972	409.0225311	476.615142	1205.976524	429.4356281	271.5237417	189.9266338	374.2730169	272.1956371
Odf2	8.021821563	13.99804549	16.80780487	22.18389248	15.91652996	14.71293281	0.079982435	6.235469561	8.191584816	11.00068605	8.929998539	10.03909571	8.828553277	17.02468951	11.51464457	7.192499864	0	11.60687302	0
Odf2l	3.424207385	0.524997365	1.75741613	3.15648376	1.372985499	5.373926102	0.413964818	6.160353859	0	5.693621332	4.621896303	1.924419018	0.951956524	3.356747715	0	0	0	0.770175041	0
Ofd1	3.063305821	9.139410676	11.21778488	7.097658182	11.15408116	3.781886596	0	6.082407628	6.98418302	11.56368994	4.917014017	5.025183998	12.15289119	9.739317421	15.96125583	8.029419146	5.393131978	6.703791729	0
Ogdh	110.9608585	125.4809853	95.25779218	49.63417046	101.0897926	154.0291042	554.1920409	154.0711967	53.0926429	60.0373782	224.5863945	177.4692385	281.7704074	51.23077591	364.1068801	64.34130246	79.5804677	225.1151948	103.6790999
Ogfod1	7.77468941	7.407494361	9.833059259	6.142989294	1.336017522	11.68232636	0	14.89674206	13.86520743	21.00704347	18.73937746	8.192640558	11.34747949	12.86131788	3.717414184	8.903949453	13.5655903	3.747189427	9.862799549
Ogfod2	0	20.15610039	20.53497607	28.97929405	18.33485545	11.26075207	0	19.79894822	0	14.25612163	21.8594596	7.227759801	11.91790531	12.60731991	10.20319728	4.02344375	15.51396427	21.85545813	24.88093195
Ogfrl1	4.186006344	5.181043361	1.874964195	0	0.732410101	0.548939796	0.809698319	0.539525426	3.520881428	1.265510384	2.054600201	4.619559113	1.777352353	4.47658758	19.56385143	0.285727632	0.708258131	0.821689639	0.636097154
Ogg1	0	0.439595979	0	10.57207263	6.897850672	4.786966895	0	2.00170831	0	1.589146416	2.580034575	2.417060309	5.57971147	4.918734014	0	0	0	0	0
Ogn	0	0.534091808	0	0	1.3967695	2.210070999	0	6.360606988	5.845674263	0	1.567320216	0.489438853	0	5.549206163	1.554581632	0	0	0.783516655	0
Ogt	1.437989023	18.77158112	14.33873993	10.79383776	6.589514356	23.76124469	6.556390776	9.840636226	3.540423074	19.12819886	19.59441377	15.70131475	9.59453358	32.22078787	16.134848	2.142249644	20.39109887	21.0693799	12.0182665
Oip5	32.67621922	46.17818827	24.79119325	49.76580818	88.86575892	47.05972768	18.54945241	27.77193508	14.1755749	23.6228605	34.51728337	27.14703874	57.66520968	16.71259363	63.40137036	46.07622631	41.86592506	60.07464247	42.54783183
Ola1	76.1668167	42.68793679	19.70991007	21.2405053	24.63746201	54.24306659	12.07109909	52.38471717	85.25833076	30.86351332	68.25053701	41.00749832	58.1866898	108.2347169	49.70073049	58.47032376	46.16096959	59.60031642	114.3434329
Olah	0	0	3.011381486	5.408722835	4.705297784	1.371459667	0	0	0	0	2.639916014	10.71702315	4.893612049	3.594925437	0	20.49786285	11.37533947	1.319716382	0
Olfm1	19.14346357	2.374433824	7.948360468	6.840582804	7.244621267	2.499444663	0	1.247541662	0	0.357650659	0.580658306	1.813265294	1.79394374	1.58143161	2.303755745	0.067292136	0	1.161104028	0
Olfr1033	0.886469932	0.543652094	0.606620796	2.179095387	0.947847857	0.947213241	1.428914092	1.206027303	3.484417113	0	0.531791791	0.664266463	1.64297065	0.579337169	0	0.308145126	0	1.063388888	0.411602273
Olfr287	1.245516875	5.346932624	0	0	0	2.162652454	4.41686786	3.745746961	0.790845572	0	5.603875772	0	1.385053861	0	0	1.039087575	0	7.84398994	0.86747033
Olfr536	0.19136932	0.528131271	0.589302268	0	0	0.306723692	0	0.493303667	0.260379989	0.954601448	0	0.322651099	0.319213036	0.281398783	0	0.838173938	0	0.516515003	0
Olfr613	11.62644057	7.922483111	1.768021522	1.587766018	5.525083947	5.751442413	2.221135737	7.908787571	5.663632236	13.36528748	6.587199428	2.904048322	7.9010353	3.165941732	82.24726417	2.739210423	0	3.4867025	0.299907982
Oma1	0	12.35910196	15.81862879	0.546379558	7.605132967	3.958354726	0	4.329030479	0	13.14069089	13.86734017	0.666224376	7.90950372	6.972537054	6.348291553	5.933824866	14.7086919	6.399139243	0
Omd	105.0644344	160.7613291	153.0146394	30.27772771	129.6738149	157.7654157	712.3088599	173.2718918	40.79439159	88.2234917	347.8537877	316.6510051	423.5559569	35.91394157	525.4326109	40.18082222	99.92628307	361.4289394	137.257487
Omt2a	429.5649313	370.2114302	271.0378985	32.91321542	319.6211288	182.5500481	594.2694939	311.9672112	196.7322507	226.4283102	67.24650927	185.7295514	205.9113406	4.0699306	160.0798924	307.396741	190.6001325	147.9152389	374.7471826
Omt2b	1094.482279	945.0009714	509.722409	102.647993	902.6361591	607.7861419	1705.189609	887.3161285	415.2202097	567.1414917	181.4466356	483.7387213	425.0362836	19.17684851	494.2512052	624.8690971	676.8249604	303.2582559	1217.829204
Onecut2	0.550628026	0.101306339	0	0.076136529	0.26493873	0.176507563	0.23964269	0.425815629	0.194790131	0.274668014	0.148644364	0.27850975	0.183694695	0	0.884617432	0.206715652	0	0	0
Onecut3	1.022126026	0.723284918	2.905414767	0.217433196	1.513241429	0.69310462	0.532295132	0.962712773	0.171165553	0.261468642	2.122517247	0.795377278	0.786902002	1.61859812	1.684212986	0.39356356	0	0.424425742	0.328562019
Ooep	19.8539724	51.13917996	45.14826791	10.13631405	38.21154008	12.72865206	18.31551381	11.8104745	29.59029812	76.18225725	47.82469226	33.98903449	30.56987146	3.593138399	32.71447677	23.50731179	19.89694838	31.32768334	3.829231084
Oog1	57.57972275	76.73885326	96.48718891	39.94902983	66.57009602	29.51254912	49.98160644	22.55244433	31.89120307	38.56705752	43.94032394	76.84081943	61.08913055	20.34426236	30.50823557	54.23211377	37.867576	59.30857862	70.56957307
Oog2	2.48457695	8.08751773	22.36446406	3.171210745	14.71350764	7.351828224	0	4.187646902	3.744612491	10.16921895	5.1594004	11.60038587	6.375986669	2.248272705	8.187946804	6.577117311	1.778539339	10.3169119	0
Oog3	337.6519664	317.1969517	220.4448194	346.9969927	241.1122496	302.94147	1928.394892	366.7610991	208.116332	155.4024909	68.71185931	211.219	218.2558013	52.04769502	127.7876164	361.5688487	142.4874777	311.2936183	42.37971554
Oog4	0.188194484	9.002405047	3.47715412	5.724852883	1.811023241	13.87521536	0.182012096	4.608637258	0.307272311	12.51686024	2.03215587	5.711369154	0.627834522	2.213842801	0	3.297074205	0	0	0.786435582
Oosp1	182.4361213	580.3981179	176.8608838	26.86084519	333.2407232	128.265928	71.47571232	60.14525852	79.29420693	132.0120129	125.4035705	287.6532492	118.3435711	7.451749223	266.8609432	88.78307033	113.9670895	132.2195575	116.473542
Opa1	5.036851983	8.701905676	4.917954236	2.887746139	1.182204108	1.132187058	0.059407147	2.335497391	0.066860653	13.48179713	3.979666793	7.663689333	1.434437654	6.322564631	3.947321572	12.18339704	1.714829583	3.978938297	0
Opa3	23.32753907	18.90826793	13.06086784	69.02224377	45.52479706	21.43985038	13.25273562	31.22276613	42.17176512	39.05925005	23.78027	17.60247343	14.14961219	28.7848543	36.690878	20.20979356	34.91524551	21.13414837	1.363386997
Ophn1	4.03177487	2.070081167	4.619698149	5.963763441	6.316012641	0.075140284	0	0	10.97138763	2.494458718	0.50623008	3.161685366	0.625599099	0	1.004231268	1.290667273	0	0	0
Oprd1	0.275060678	2.361639478	1.694042507	0	0	0.514340009	0.177349762	0.531779758	0.099800457	0	0.990050572	0.309170526	1.529380538	0.539283517	3.928015266	0	0	1.484804007	0
Orai1	4.729103091	30.45265315	33.97984283	39.77911842	98.60252032	2.842399113	25.15560872	4.444445886	0.536207427	49.8011817	31.91603433	35.21553092	40.75656086	8.692379839	14.77309536	6.041258494	0	9.573057585	13.17479257
Orai2	0	4.581894385	0.58991469	15.89312945	1.843488973	1.228169797	0.741099914	0	4.639580389	0	1.551439341	0	0.319544772	0	8.207092432	0	0	1.034103562	0
Oraov1	51.18889978	58.86187915	63.74782553	60.37117586	57.95274371	84.91028533	50.05332644	72.40411693	84.70473382	80.10790551	79.25407892	40.61418065	45.20408558	89.66063345	26.20331062	49.57386572	24.51824063	57.90584041	87.29434966
Orc1	27.78511617	14.41267667	21.86150982	84.28503298	23.5577326	31.87973736	24.85987923	40.85998079	36.17274531	98.0983987	24.45165237	23.93895477	17.55873062	23.39804724	19.66452862	48.17267955	12.52949078	12.55395544	0
Orc2	63.1042178	47.88922865	68.02988599	60.18668247	47.36005749	58.63456488	35.32827249	51.87312688	81.06902755	51.281439	35.42859699	54.21141466	60.56600994	64.00524262	23.42709787	40.23682459	44.78057103	39.55469131	5.484285872
Orc3	0	5.909442858	5.395014194	6.298467594	6.743788112	3.556838484	0	1.957000426	5.244266622	5.437785662	4.729518472	2.953844493	2.727544685	16.48757059	1.876431497	0.876961603	0.543450402	3.467678655	0
Orc4	45.54718602	24.11781789	20.52554717	21.09543154	11.4031162	28.78546091	127.568578	31.02285981	49.698673	40.88396793	12.79547882	22.97550645	24.46019586	28.31455134	20.6236583	28.40604093	19.29740193	21.98820345	34.66256695
Orc5	44.40548946	9.882903288	17.64415068	19.3114259	29.2921355	19.37152286	0	34.8476874	30.69663821	3.572685168	14.50094712	13.28307095	8.362792422	42.65303082	1.91774519	0	16.66246909	3.866211374	0
Orc6	145.1064812	200.536297	188.0711516	113.4196752	263.8323622	205.9587007	176.3406696	204.1182981	276.2257325	127.4948919	199.7717339	167.6106136	203.0050164	196.655897	174.2748043	268.8912379	439.7400881	247.8641202	720.9465145
Ormdl2	19.01670924	15.18328146	17.67849452	8.930314637	13.81136556	18.97791278	10.9310885	21.1574162	19.91842294	3.579639299	24.21528801	11.49407252	10.17458544	17.93859046	7.685912109	16.50101408	0	18.40025002	95.9612142
Ormdl3	28.97627594	42.91743166	50.50725349	55.43740385	21.04475252	44.98225002	26.4380892	31.00497675	40.76454015	10.90878709	59.03598639	43.01642511	29.18266721	80.92864869	54.65242002	9.236219859	120.4087837	20.65881285	37.31623233
Os9	1.36579277	2.847874074	4.486207242	4.028823924	1.752429997	4.159234629	0	12.02899793	8.820817445	4.541960213	2.458010218	5.833617938	4.252652407	7.497759035	6.826490843	9.685148206	0	4.423608482	13.69784713
Osbp	4.902780184	6.506442165	5.445039905	2.222682046	0.773445505	8.437793585	11.11583226	7.044230106	18.94068863	3.741959983	6.509145436	5.149404628	13.67480254	2.836440842	6.886657678	0.201157568	0	3.904772344	0
Osbp2	3.689429534	0	1.66261775	1.990811334	2.597848081	0.50479892	3.65525781	0	0	0	0.485842488	3.034353639	3.602424687	0	0.96378749	0	0	0.971507105	0
Osbpl10	3.938814051	0.362337925	2.425835086	10.34793848	0	1.262613661	0	0	0	1.964785994	2.126599011	2.656356166	0.657012729	0.579182432	0	0	3.665387164	0	0
Osbpl11	35.63594313	72.31562909	57.25421522	80.05711354	51.79262086	79.92419881	39.27620544	44.14364036	51.43817331	82.7113626	30.3791795	47.29618358	69.64422121	36.45275068	58.51773992	56.84022783	56.91443904	57.66585532	10.90468343
Osbpl1a	1.459127949	0.12783577	0	1.34504519	4.011829471	1.726158971	0	0	0	3.465962477	2.250844336	1.171480103	0.23179944	0.408680555	0.744183443	0	0	0	0
Osbpl2	17.05700196	23.96895074	42.18566982	84.68345719	21.9717694	35.08824063	33.12321769	34.7942172	29.60392416	21.88535393	13.77757261	39.85405186	24.64336268	20.93412172	7.192417753	11.59689871	13.74820628	21.02507717	25.25618535
Osbpl3	0	1.075885011	0.982227097	0	1.023156317	0.979868309	0	1.02777525	0.752252242	0	0.861065613	0.17926095	0.177350804	0	1.138756264	0	0	0.57393866	0
Osbpl6	33.88252001	11.47224686	7.059388261	30.04999233	4.41213099	16.05675261	27.67000355	10.93238778	17.1428602	13.87494191	11.38699752	10.0492917	9.024467339	9.438635224	7.857007529	20.36823574	5.973291058	8.167437639	5.556297958
Osbpl7	6.257533156	2.494442926	15.4155472	5.768284325	2.007238772	3.84463181	0	11.15686135	0	3.468250241	3.941577573	2.461732051	5.218929965	21.77660406	1.117011979	14.68243971	0	10.69660928	0
Osbpl8	35.46518745	31.77144289	34.60478171	33.21501835	29.76337692	35.89869093	40.68153582	28.83470983	45.86980139	35.8276748	20.873497	34.59057082	28.03107327	16.97898565	54.10604865	24.89974622	22.06612272	35.0610557	17.23296763
Osbpl9	17.2668306	13.28483256	12.89004621	32.12302363	20.14075804	23.31409137	0	18.34339114	4.328501353	27.14449727	17.51501473	10.93909034	22.69239536	26.77489853	3.362450195	32.08400409	1.9476596	20.90119082	0
Oscar	16.39896354	2.979886197	1.246887227	2.799407618	0	5.029653761	0	1.957062427	10.68804803	0	0	4.096127466	4.052480489	5.358630207	2.168389537	14.56776815	33.91237943	4.371515222	0
Oscp1	0.171316448	4.09751661	0	0.473765917	3.297206812	1.922082878	1.491196685	5.740958964	0	2.848574489	3.699807945	2.310733617	5.715278013	0.503824123	1.834868655	14.6853204	1.594239027	3.699130678	0
Osgep	36.45460586	16.02939716	39.53749125	35.50651632	66.19019644	32.15424716	2.217423485	41.96194996	38.68229725	44.22234744	27.23316345	57.21077534	24.47617569	45.85050175	27.01182264	68.57202557	27.73658645	30.9411117	3.832406234
Osgepl1	6.94390661	2.673968183	4.972802541	2.232904631	3.108010976	6.082446363	0	9.26205725	0	0	10.4625318	8.168033415	7.003531217	20.89623238	5.188748155	8.487474858	0	0	0
Osgin2	1.392795599	1.53750645	0	15.02161916	6.701538589	12.16631056	0	0	11.37035243	6.021285977	3.759910605	7.044813104	6.969745911	3.686462262	0	11.59051747	0	0	7.566360022
Osm	0	2.489814457	8.33459438	0	0	2.014090591	0	0	10.10083201	2.571633896	12.52541169	0.651900727	1.289908577	0	0	0	0	1.043593238	0
Ost4	302.3233951	291.9116805	291.3735438	62.22570567	199.8757481	215.4623538	304.109741	119.7232174	191.5426913	161.1677976	183.7860779	237.3510355	271.3925255	49.20603419	339.8670642	235.37041	300.6649978	196.2102272	807.684112
Ostc	40.61651641	74.72759105	132.5574969	36.48086786	30.06605533	60.6482562	252.1448531	62.41702321	46.8558448	57.72252637	76.84591681	64.38286979	22.00435851	72.48615381	55.77171393	46.04860418	167.9865575	110.5629058	242.2643692
Ostf1	35.92088109	28.49320589	11.9225407	26.17266464	20.69891791	41.88724505	40.98171189	38.25794429	93.8858536	20.02843692	37.16213161	15.23142847	47.36011475	48.70809359	36.86009191	44.27822539	30.02452496	23.22208057	83.59296352
